id,deliveryNumber,salesOrderId,deliveryDate,shippingPoint,shippingAddress,trackingNumber,carrier,status,totalWeight,weightUnit
2176b849-2505-4e2b-bf44-04122dc2e32a,DL-0653,f84df156-e5b1-4f64-9ce1-8a60251a6cb6,2025-04-15,SP01,"225 Main St, Los Angeles, CA 90001, USA",TRK250642928,TNT Express,DELIVERED,49.924,KG
2801df0a-7a61-4a7f-af6a-6808bfb0aaee,DL-0654,41849b50-1606-4640-bfe9-454264acfc1d,2025-02-13,SP02,"86 Industrial Way, Dubai, 00000, UAE",TRK598431937,UPS,SHIPPED,1.786,KG
5ddfb9ae-dd50-43e3-b533-4a92923b2003,DL-0655,63d3e1d1-5cb9-4cc7-b30b-e26108831069,2024-10-27,SP03,"914 Station Rd, Toronto, ON M5A 1A1, Canada",TRK279913673,USPS,PLANNED,372.617,KG
e5e6845a-7e91-462e-945a-4cbdcdd24f1c,DL-0656,09a06486-9848-43ad-a320-2bcf89794b90,2025-01-26,SP03,"993 High St, Austin, TX 73301, USA",TRK776470518,FedEx,SHIPPED,14.315,KG
a45367fd-4a61-4718-aced-b5351c65b685,DL-0657,46f3cddd-f87d-41d0-b9e4-d87154431164,2025-02-08,SP01,"951 King St, Bangalore, Karnataka 560001, India",TRK303404700,Blue Dart,SHIPPED,189.972,KG
3e04fe02-cdee-4b75-b070-71eb801baac1,DL-0658,e4ba7f79-b6b9-460c-b3d8-9273e377499e,2024-03-06,SP01,"157 Market St, London, EC1A 1BB, UK",TRK118634818,FedEx,PLANNED,25.984,KG
0b763734-d0af-4fe1-b284-99d825e87287,DL-0659,0fb1d7c9-297e-44dc-8fff-67d089106707,2024-10-04,SP01,"747 Enterprise Ln, Seattle, WA 98101, USA",TRK515772680,TNT Express,SHIPPED,332.827,KG
58beb178-473a-429f-aa29-52ac212414ec,DL-0660,adcd9666-b292-4724-baec-1ffc2cfbca60,2025-04-24,SP01,"474 King St, London, EC1A 1BB, UK",TRK656952407,Blue Dart,SHIPPED,451.635,KG
59d1d674-3c31-4bcd-ae30-e7122ac82e98,DL-0661,de07bf68-8e33-4d91-9d9c-7d64e4f44bb2,2024-06-27,SP03,"580 Market St, Los Angeles, CA 90001, USA",TRK938080167,TNT Express,SHIPPED,354.595,KG
3cd87aea-5033-4c67-86b8-908102465674,DL-0662,d78bacef-82a4-40e8-8189-03171ee64814,2024-05-31,SP03,"646 Station Rd, Berlin, 10115, Germany",TRK433312010,FedEx,DELIVERED,86.017,KG
b604ab00-dbcf-45a8-888f-aedc2f21d56d,DL-0663,d39e89b8-311c-45fb-9a12-31f2df8883bf,2024-07-06,SP01,"988 Main St, London, EC1A 1BB, UK",TRK912227033,FedEx,PLANNED,269.634,KG
3222d3e3-99ee-4f57-abe8-112ceef1096e,DL-0664,858e8e21-80c3-43ef-bb75-d4598292b60a,2024-09-25,SP03,"646 Station Rd, Berlin, 10115, Germany",TRK422417722,DHL Express,SHIPPED,412.277,KG
25fcf9f3-2591-49e0-8772-ab0d125e376c,DL-0665,492fefb9-7ba5-4573-8571-0f624f848b96,2024-10-09,SP01,"337 Harbor Blvd, Berlin, 10115, Germany",TRK690458285,Maersk Shipping,DELIVERED,385.599,KG
43528c65-eeb2-4af3-9e6e-0fbf87d7bed7,DL-0666,e3fc8f7e-29db-4819-ad13-1bc780fb62d0,2024-07-07,SP02,"682 Oak St, Boston, MA 02101, USA",TRK255905909,DHL Express,SHIPPED,285.946,KG
778bccc5-7a54-48ec-af08-4b78c5b7f765,DL-0667,01212476-0936-409d-bf55-137fc251adff,2024-09-05,SP02,"465 Harbor Blvd, New York, NY 10001, USA",TRK707030848,UPS,DELIVERED,385.444,KG
d47e9969-a92d-4f34-9ab3-44a73755f6b6,DL-0668,4d3cf92a-f50f-4e94-8d2e-6495d4b62fcd,2024-12-08,SP02,"316 River Rd, San Francisco, CA 94105, USA",TRK161333622,TNT Express,PICKED,91.238,KG
31acff64-bea3-4c6b-9773-a2fcdc3b85fd,DL-0669,0d5d0d4d-4bc0-4d6d-8ff3-5ae06c8a72dd,2025-03-31,SP02,"294 Park Ave, Berlin, 10115, Germany",TRK823295229,UPS,SHIPPED,17.09,KG
9f29856e-04c0-423a-afe2-605d04c4850c,DL-0670,b946089a-fe21-43b5-bfe4-27a37714d6d8,2025-05-16,SP02,"474 King St, London, EC1A 1BB, UK",TRK570112513,USPS,SHIPPED,368.566,KG
64c1fb02-74a2-4a5d-b839-2588bee37c81,DL-0671,ae95a72d-6703-497b-8607-8f9ad5da5639,2024-05-13,SP03,"946 River Rd, Boston, MA 02101, USA",TRK631537087,USPS,DELIVERED,351.279,KG
15471245-9171-46c2-bd46-33b9669f07e3,DL-0672,57eaec8a-a75c-4ff9-a698-d1ba8194d510,2025-04-05,SP01,"620 King St, Bangalore, Karnataka 560001, India",TRK336353929,DHL Express,SHIPPED,390.49,KG
ff038480-219e-4312-9a0c-83bc4a34e996,DL-0673,8cd51d9a-e9f7-4959-a90d-e30cb6379d8c,2024-05-24,SP03,"988 Main St, London, EC1A 1BB, UK",TRK650088462,FedEx,SHIPPED,171.553,KG
dbb85ed2-6660-452f-9a2a-85eb5a264d49,DL-0674,8a8c3f1f-830b-4dc5-ab05-0e92161b6a7b,2024-07-15,SP03,"614 Park Ave, Austin, TX 73301, USA",TRK141257571,USPS,DELIVERED,51.698,KG
86c6dd37-5834-45b6-99f8-906bede2b7af,DL-0675,329b415e-552a-40a0-9880-4759dbdf526d,2024-08-08,SP03,"294 Park Ave, Berlin, 10115, Germany",TRK611410789,Maersk Shipping,SHIPPED,418.544,KG
6a2c6d04-94b4-4236-9e2c-a5ffa3b7d414,DL-0676,f98ec3d1-044f-49b7-a92c-ffbca6f2a2fc,2025-05-23,SP03,"818 Innovation Dr, Tokyo, 100-0001, Japan",TRK950768762,Maersk Shipping,DELIVERED,322.323,KG
6dae75e9-1263-4ba9-b77e-70b3305c7a5b,DL-0677,3d9b5207-8eac-4ef4-8af3-62f7052f975c,2025-06-29,SP01,"578 Industrial Way, Bangalore, Karnataka 560001, India",TRK932803549,USPS,SHIPPED,405.993,KG
3e1879bf-4b87-4a37-a1e5-21b0bd258809,DL-0678,189ef9e0-abc6-4ce5-8594-edd50ed38740,2024-06-06,SP01,"389 Park Ave, Mumbai, Maharashtra 400001, India",TRK853949283,FedEx,PICKED,342.315,KG
803646ab-ad3f-4ea9-9b42-1dc8c65b2e4d,DL-0679,ee656243-9b99-42ce-a6fe-3e50a9249a3f,2025-02-05,SP01,"474 King St, London, EC1A 1BB, UK",TRK661432613,FedEx,DELIVERED,23.562,KG
5820fafb-a050-4bd2-9aed-255548f8d373,DL-0680,78fc9ff2-0731-4a44-88b1-10a9c95d1a6f,2025-07-05,SP01,"322 Industrial Way, Seattle, WA 98101, USA",TRK468112907,FedEx,DELIVERED,275.898,KG
3972dc2d-2dda-4028-b915-c4b3afca4239,DL-0681,0a079629-cd39-44e6-9389-54f551851916,2025-06-09,SP03,"465 Harbor Blvd, New York, NY 10001, USA",TRK177255438,Maersk Shipping,SHIPPED,349.887,KG
a08d760c-3519-419d-b343-70f3fb2ac7f4,DL-0682,752673df-08b6-40b9-a29e-2f762c31ac38,2025-01-05,SP03,"818 Innovation Dr, Tokyo, 100-0001, Japan",TRK843688950,Maersk Shipping,SHIPPED,45.732,KG
fb6be08a-8647-4dd6-8059-a87b256acc60,DL-0683,134e0c4e-8180-4e84-bf36-246cb0562b9f,2024-11-28,SP02,"465 Harbor Blvd, New York, NY 10001, USA",TRK860711451,FedEx,SHIPPED,65.71,KG
f6556250-afdb-464e-80b0-cecf695a3dd8,DL-0684,cd2574e8-512d-4b8f-8d0f-0947e584e36d,2024-03-23,SP02,"377 Station Rd, Mumbai, Maharashtra 400001, India",TRK527193386,UPS,DELIVERED,45.416,KG
c7165bfd-e56c-4c2a-9c92-304ca6a97713,DL-0685,36e936bd-4a96-4274-95e2-52918ed4f4b6,2024-02-19,SP02,"620 King St, Bangalore, Karnataka 560001, India",TRK698939263,TNT Express,DELIVERED,209.112,KG
f33c2ace-460b-4f0b-be4d-605981db9545,DL-0686,5326be4a-79eb-4018-9bd7-9575574b2f1b,2024-06-03,SP03,"496 Enterprise Ln, Bangalore, Karnataka 560001, India",TRK515385517,UPS,DELIVERED,432.054,KG
ba27d9d4-1674-4288-9f56-882e8372aeeb,DL-0687,e93a76b6-790c-4cf2-8445-d320056983fc,2024-08-12,SP01,"403 Market St, Houston, TX 77001, USA",TRK134941972,TNT Express,DELIVERED,69.787,KG
ef03cc86-b9f9-4974-9030-21061d0fb107,DL-0688,7d312c02-fd94-4dd4-a372-2c2dedc9498d,2025-06-29,SP01,"213 King St, New York, NY 10001, USA",TRK521645640,FedEx,PICKED,110.17,KG
2c0f987c-bc5a-41af-9288-8396f4e8a415,DL-0689,2a048b4f-4dc3-4af8-862d-f7fe9afbcece,2024-12-01,SP02,"614 Park Ave, Austin, TX 73301, USA",TRK137154997,Blue Dart,DELIVERED,424.195,KG
e9b59867-36b9-4fde-83af-3983e09808a9,DL-0690,a390ca6a-6bf3-40bb-b22a-ac97b7ba6354,2024-09-27,SP02,"368 Oak St, New York, NY 10001, USA",TRK132119509,DHL Express,SHIPPED,331.706,KG
836ce50f-e3cf-4290-bfa2-a1ff05ad9614,DL-0691,3b957d66-50c4-4203-a9ee-0d8b1c373aae,2024-07-19,SP01,"580 Market St, Los Angeles, CA 90001, USA",TRK337064278,Maersk Shipping,PICKED,357.286,KG
2eba72cd-66a1-4cd3-a030-3e8ccac00876,DL-0692,9f2913e1-d3a0-4ba5-80a1-e2e215b6add7,2024-04-10,SP01,"157 Market St, London, EC1A 1BB, UK",TRK766259304,FedEx,PICKED,104.791,KG
1e78424f-fb0f-47a2-9e30-533d0fa71d70,DL-0693,c629a950-d651-44ee-b96c-652c37b7760f,2024-05-01,SP03,"368 Oak St, New York, NY 10001, USA",TRK727881537,Maersk Shipping,PICKED,325.113,KG
a3786ec1-aa01-476b-8218-679e7ca8d709,DL-0694,90d9487b-0544-4130-b5ee-25b19b0f9157,2025-03-11,SP02,"682 Oak St, Boston, MA 02101, USA",TRK942536284,Maersk Shipping,SHIPPED,319.631,KG
9d3c34e2-7efa-40ad-a546-e2c246afb67e,DL-0695,09032cd0-d91a-4a4a-b485-bb12e566b99a,2025-02-04,SP03,"92 Park Ave, Manchester, M1 1AA, UK",TRK394163162,TNT Express,DELIVERED,468.951,KG
2c6fd392-ca9b-4ff5-ae6d-812d8f0e5c26,DL-0696,3e7c9d9c-5f3f-4b4c-9f81-31b0067ba229,2025-05-26,SP02,"213 King St, New York, NY 10001, USA",TRK820946410,Maersk Shipping,SHIPPED,220.68,KG
fcf31195-284f-41e0-bc41-abd8977e90e1,DL-0697,ad4e9e69-8a32-4840-bdc0-b92aac66bac2,2025-04-15,SP02,"682 Oak St, Boston, MA 02101, USA",TRK841559068,DHL Express,DELIVERED,15.739,KG
6aef1d51-236b-48c7-9865-653ca4f407b2,DL-0698,2d35923f-49e3-497f-8379-eb5c0bdd410d,2025-06-23,SP02,"614 Park Ave, Austin, TX 73301, USA",TRK527963507,UPS,DELIVERED,49.584,KG
7ebf7e00-eb3a-4023-b29b-f2d2989cbbe1,DL-0699,33b4dd05-f296-458d-9a54-6dd8074bcfeb,2024-02-23,SP01,"368 Oak St, New York, NY 10001, USA",TRK211126680,FedEx,PACKED,282.966,KG
ac689742-4739-45a4-bc76-17c978910644,DL-0700,46b57d41-1f89-46a4-bf10-cd1236344ba8,2024-09-29,SP02,"403 Market St, Houston, TX 77001, USA",TRK292678930,UPS,PACKED,123.754,KG
818ec2c7-70d5-4562-8031-92827ab1217f,DL-0701,a3e16e49-2537-446a-971d-62da13a5e2f8,2025-06-07,SP02,"337 Harbor Blvd, Berlin, 10115, Germany",TRK457373644,USPS,SHIPPED,86.237,KG
71cf799a-b9ca-4a4f-afb2-6d64607a8d77,DL-0702,cd9ee79c-6b50-423f-999e-ae63a7b20d60,2024-03-01,SP03,"52 Oak St, Boston, MA 02101, USA",TRK892596752,Blue Dart,PICKED,315.788,KG
d01f88e7-7cb9-4a57-b4b5-1d87b35799a9,DL-0703,fb697986-4eda-4579-9d2c-a3a446e577f9,2024-08-11,SP02,"474 King St, London, EC1A 1BB, UK",TRK162927289,DHL Express,SHIPPED,338.028,KG
6a1a2bb5-d841-43cb-b104-1e3ce8c99b41,DL-0704,5446cd71-c2f7-46fc-8e26-327d3c8bba31,2024-03-29,SP01,"465 Harbor Blvd, New York, NY 10001, USA",TRK144253779,Maersk Shipping,SHIPPED,231.75,KG
5317aa43-e6b0-400a-9afd-cd8b7814c64b,DL-0705,9c077a6c-6e20-43a0-ab96-1f2f25b7eb7e,2025-05-07,SP02,"724 Park Ave, London, EC1A 1BB, UK",TRK197534554,USPS,PACKED,61.895,KG
889f89e0-c04c-4745-8eee-c2e3501f3a92,DL-0706,6c84a0ad-b4b4-4a03-839b-06562b4f5b78,2025-04-06,SP02,"993 High St, Austin, TX 73301, USA",TRK839604942,FedEx,SHIPPED,426.079,KG
0313bc07-f6fd-4935-8ace-37832319f15d,DL-0707,1ddf9b3d-5c7e-47d3-837b-fda6d3fd9b51,2024-05-26,SP03,"580 Market St, Los Angeles, CA 90001, USA",TRK680646773,Maersk Shipping,PICKED,103.601,KG
e760ff11-4049-46ac-af72-8f1baab02646,DL-0708,16b36f80-9269-4eda-83a6-872e9eaf7554,2025-03-14,SP03,"403 Market St, Houston, TX 77001, USA",TRK673111968,UPS,SHIPPED,10.989,KG
ea24aee4-f672-4fa2-befe-0a10e9826f4c,DL-0709,305b954b-243e-4682-9df7-cb1dc8f0cbd2,2024-12-07,SP02,"213 King St, New York, NY 10001, USA",TRK874497836,DHL Express,SHIPPED,48.669,KG
974216ad-e6aa-4eb1-84cc-999d243ba1bd,DL-0710,f992b0ee-d5ff-44c7-bc4e-d5d40c4cf876,2024-09-12,SP02,"309 King St, New York, NY 10001, USA",TRK934172856,DHL Express,SHIPPED,189.009,KG
082e89f9-b141-4f13-9f6a-4e977416e342,DL-0711,00967571-69d7-47b0-9ec0-1d83dec42414,2025-05-08,SP03,"213 King St, New York, NY 10001, USA",TRK789707091,Maersk Shipping,SHIPPED,483.959,KG
333994c3-3bde-497e-b8e0-a5fc1a472cf7,DL-0712,e160a61c-6d57-41c3-ac59-17174798b561,2025-07-14,SP01,"496 Enterprise Ln, Bangalore, Karnataka 560001, India",TRK473238400,DHL Express,SHIPPED,146.75,KG
58c9f302-d1ae-4895-81e5-21ed94d5b8b1,DL-0713,c1cb2d4d-c873-4d8d-bab2-de4c2d283156,2024-02-13,SP02,"274 Station Rd, Bangalore, Karnataka 560001, India",TRK289272008,Maersk Shipping,DELIVERED,233.787,KG
d21c9790-8d95-4c85-b26e-6371fdcbfe12,DL-0714,e5749d67-1e08-4cff-ac85-babd303673a6,2025-01-28,SP02,"322 Industrial Way, Seattle, WA 98101, USA",TRK457864494,Maersk Shipping,DELIVERED,281.375,KG
eb85ec0c-f2f8-420f-9304-08d02834cbd9,DL-0715,de4ede2f-e812-4774-9c08-e609a5c921d0,2024-10-06,SP02,"914 Station Rd, Toronto, ON M5A 1A1, Canada",TRK184627108,DHL Express,SHIPPED,80.865,KG
99d139d3-da66-4da4-97d0-6ade9f4d0b60,DL-0716,97b8f622-176f-4c33-aa0e-1eaa322d434e,2024-05-31,SP03,"747 Enterprise Ln, Seattle, WA 98101, USA",TRK646565471,USPS,SHIPPED,148.587,KG
f85d68a7-6598-49a8-8c50-134c4a5faedd,DL-0717,c08a3a5a-89c3-4733-9dc6-5985ddb1c654,2024-02-23,SP01,"157 Market St, London, EC1A 1BB, UK",TRK704814444,TNT Express,DELIVERED,267.42,KG
04f5b8bf-1b48-44af-8d95-d10ba49185cb,DL-0718,617009e1-81da-4c93-ad99-cc37f7832d92,2025-01-07,SP03,"818 Innovation Dr, Tokyo, 100-0001, Japan",TRK284007444,DHL Express,DELIVERED,74.069,KG
fa5e6353-3a9c-4645-a590-9f87ad76d7a9,DL-0719,92659f44-9d8f-403f-8d00-1dccfd0a1241,2024-06-06,SP03,"309 King St, New York, NY 10001, USA",TRK893994359,DHL Express,DELIVERED,87.047,KG
00eb4193-cf85-4fdb-b8a6-6933e8044613,DL-0720,3473e273-72c1-4607-b61b-cfaa1de9732b,2024-07-03,SP02,"682 Oak St, Boston, MA 02101, USA",TRK669654349,Maersk Shipping,DELIVERED,495.701,KG
1158dd72-c981-490f-a36b-89fac54d560b,DL-0721,64e892e0-2d90-4d04-9940-582cdfba84e1,2025-04-22,SP01,"951 King St, Bangalore, Karnataka 560001, India",TRK687236663,FedEx,SHIPPED,247.022,KG
828c9ea0-8105-4fbc-9d7a-2fa5d7a1d218,DL-0722,7c5b32da-e75c-41e1-8b7a-8ba9ba149b4d,2024-11-07,SP01,"762 Harbor Blvd, Houston, TX 77001, USA",TRK306841641,Maersk Shipping,DELIVERED,187.085,KG
fdb7b842-c735-47c0-ab7d-39919d598067,DL-0723,8888f5ec-6de9-4b6d-b97a-fcd5653f30e9,2024-11-04,SP03,"614 Park Ave, Austin, TX 73301, USA",TRK571935485,UPS,DELIVERED,360.397,KG
e94606ed-c1ff-41d7-baf7-1f5abfcc39dd,DL-0724,a802e254-7fe4-4909-9d88-448bd7fa7a4d,2025-06-06,SP03,"309 King St, New York, NY 10001, USA",TRK132971008,UPS,DELIVERED,251.661,KG
9e5cdd84-726e-4019-9735-8f7051ada7a6,DL-0725,af5d193f-761a-4742-8523-6c46c672cb7e,2024-06-28,SP02,"368 Oak St, New York, NY 10001, USA",TRK606579596,UPS,SHIPPED,145.444,KG
3841390c-fa9c-4dfc-9703-5ed897819089,DL-0726,f0bbcd51-67d6-403d-b70a-48c01d772f18,2024-09-16,SP03,"52 Oak St, Boston, MA 02101, USA",TRK150498696,Maersk Shipping,SHIPPED,212.146,KG
3df9a382-4a7b-480d-b2fd-41f8deb8eebc,DL-0727,d691a2f5-ab98-4a80-80bd-6f3dd55b2012,2024-03-27,SP02,"118 River Rd, Dubai, 00000, UAE",TRK711213288,Maersk Shipping,PLANNED,357.497,KG
8aa2cec4-6e84-480b-897c-f60ea445dad5,DL-0728,4726379d-4715-4ae4-a02c-8de492f70b0e,2024-09-19,SP03,"762 Harbor Blvd, Houston, TX 77001, USA",TRK132687139,Maersk Shipping,DELIVERED,73.247,KG
b82f4e34-c384-400e-8640-bb6f12ad8e06,DL-0729,104880c3-9290-488e-b2b0-a22e5ed1e4ad,2024-04-24,SP01,"294 Park Ave, Berlin, 10115, Germany",TRK245272013,Blue Dart,SHIPPED,279.555,KG
ea0f5012-a5a7-4d77-b3d5-7c5a3f2d82bd,DL-0730,ad496037-0192-43ae-9646-cd0e89f87b1e,2025-05-29,SP01,"988 Main St, London, EC1A 1BB, UK",TRK119858565,DHL Express,SHIPPED,64.831,KG
a629c505-759e-4b21-b92b-84e6e3b41a16,DL-0731,aec40595-d395-4594-aaf2-a874cb3c2908,2025-05-27,SP02,"614 Park Ave, Austin, TX 73301, USA",TRK752877867,USPS,SHIPPED,90.194,KG
897f6bd9-e8f5-4e93-9028-ba01133f1e35,DL-0732,be4b19f2-e41f-4784-bf7e-598a5512e3c0,2025-04-02,SP01,"397 High St, Manchester, M1 1AA, UK",TRK321169496,FedEx,SHIPPED,92.676,KG
9218ba7d-dc67-43f7-acb3-2357f681ba3b,DL-0733,1e62fdc7-9eb5-499d-848a-10564dd253a1,2024-03-22,SP02,"465 Harbor Blvd, New York, NY 10001, USA",TRK550034655,FedEx,SHIPPED,134.537,KG
8cfb401f-391d-4ef4-be01-077f02092ea1,DL-0734,01f7152c-7ab1-417a-b9f9-85e0098a3f0f,2024-04-20,SP01,"457 Market St, London, EC1A 1BB, UK",TRK955174804,Maersk Shipping,SHIPPED,424.902,KG
55d05541-7ff0-4da0-94ed-647a90c40582,DL-0735,928835dd-5944-4041-b23e-2f1dc3717a5a,2024-12-02,SP01,"68 Business Ave, San Francisco, CA 94105, USA",TRK675413977,TNT Express,PICKED,319.015,KG
2c6a4069-c501-4c5e-a0ff-2bf75970f8a6,DL-0736,1c57ebf6-5b63-4e66-b67f-15841cecd849,2025-03-11,SP01,"337 Harbor Blvd, Berlin, 10115, Germany",TRK186807968,TNT Express,DELIVERED,414.778,KG
d2266d95-bb41-454d-bd13-bc14319923e0,DL-0737,292b08c8-44c9-46bc-b0dd-a440ecccbcc8,2025-05-15,SP02,"397 High St, Manchester, M1 1AA, UK",TRK982298719,USPS,PICKED,407.15,KG
e868e7f4-20a6-4376-b28b-cbf2b473d8d0,DL-0738,c971f29c-d7ff-4736-bde5-977238bf808a,2024-08-10,SP02,"316 River Rd, San Francisco, CA 94105, USA",TRK654260173,Maersk Shipping,PACKED,40.737,KG
7f8f1f70-923f-45cc-9518-c54e416eb8b3,DL-0739,904f5cf7-17e6-4804-9c73-856a9ea5a48c,2025-03-07,SP03,"92 Park Ave, Manchester, M1 1AA, UK",TRK587248618,DHL Express,SHIPPED,296.41,KG
dc8c001d-3518-4cbb-9bb3-de69dab79f99,DL-0740,e59e6834-b1ed-4b46-9f9f-e0a60198a3fd,2024-05-29,SP02,"537 Enterprise Ln, Toronto, ON M5A 1A1, Canada",TRK320397387,FedEx,SHIPPED,80.424,KG
40ab6bea-b02e-487e-8c60-a8b253904b6f,DL-0741,9d123196-5a1a-4246-9e7a-219ef8cfccfa,2024-03-28,SP03,"702 Tech Park Rd, London, EC1A 1BB, UK",TRK596698226,DHL Express,PICKED,58.514,KG
9091f73b-8162-407c-9827-b25d92aeb232,DL-0742,9f4965dc-6cd6-4e25-816f-874d10bcbbc8,2024-01-24,SP01,"294 Park Ave, Berlin, 10115, Germany",TRK197632569,TNT Express,PACKED,460.246,KG
80475e3c-8b7f-4d54-ac6c-fc2b18158729,DL-0743,45de0c00-5446-4427-b5cb-02103f2587eb,2024-09-05,SP02,"316 River Rd, San Francisco, CA 94105, USA",TRK753643463,TNT Express,SHIPPED,338.582,KG
88ec8954-4eb3-42c7-9cf3-0ea762f4a19e,DL-0744,557fb919-5188-48e5-989f-85008e65b14d,2025-02-24,SP02,"41 High St, London, EC1A 1BB, UK",TRK957898142,Blue Dart,SHIPPED,373.963,KG
b79af623-6f6e-4228-a8b4-41822bd27812,DL-0745,98bbdff5-a7ad-46ca-a70a-f9795a7c2519,2025-02-28,SP01,"389 Park Ave, Mumbai, Maharashtra 400001, India",TRK440197074,USPS,SHIPPED,33.294,KG
c135ef0e-b9e8-4e2f-802f-3d857375d4ba,DL-0746,3c9d05b7-e830-49a0-a775-7ed1a8299f54,2024-04-29,SP01,"457 Market St, London, EC1A 1BB, UK",TRK191501867,TNT Express,PLANNED,281.458,KG
de1499e8-b261-4905-9ab0-dd3d4ad6d7a4,DL-0747,66f19034-b6de-45b2-ac7f-61290dc93a15,2025-03-29,SP03,"724 Park Ave, London, EC1A 1BB, UK",TRK369223313,UPS,DELIVERED,22.143,KG
d674a915-036f-427b-afdb-b08a47f527d2,DL-0748,2913c446-0aa1-4f1f-bc51-de984cd92afe,2024-05-07,SP01,"157 Market St, London, EC1A 1BB, UK",TRK296091437,UPS,DELIVERED,478.819,KG
6427836e-0bf3-45b9-b8e4-853a552af795,DL-0749,09cb05d9-44fa-4b6d-ad71-e6ad4e3b3801,2024-12-31,SP03,"474 King St, London, EC1A 1BB, UK",TRK488309449,Maersk Shipping,DELIVERED,348.711,KG
8b4a6147-beae-4762-96bd-809383f6616b,DL-0750,8df01065-6298-43e8-b258-fa25b5ef1219,2025-07-19,SP01,"377 Station Rd, Mumbai, Maharashtra 400001, India",TRK380701866,USPS,PICKED,248.942,KG
fdd5f71f-cb68-4e64-9660-d70e382f0b8c,DL-0751,dc79cf40-97b8-421f-b997-dce483c6f9ce,2025-07-18,SP02,"86 Industrial Way, Dubai, 00000, UAE",TRK411231428,DHL Express,SHIPPED,234.721,KG
cb022021-a128-4837-8293-9d95fe576334,DL-0752,9d0345fc-33fb-4563-b44e-d895020a0499,2025-02-26,SP02,"78 Enterprise Ln, Singapore, 048583, Singapore",TRK972120093,UPS,SHIPPED,33.105,KG
bdee884e-92bf-4d8a-b425-39f8f242092a,DL-0753,562ffb5b-4753-4bcb-80f9-c5801af80ccb,2024-05-22,SP02,"41 High St, London, EC1A 1BB, UK",TRK964405061,TNT Express,DELIVERED,344.995,KG
3a0369d9-aea9-44a3-a1ee-3947c6bb9583,DL-0754,2ab3c94c-ffee-4e41-9460-dd9e7f20ccfa,2024-03-13,SP03,"988 Main St, London, EC1A 1BB, UK",TRK991600602,USPS,DELIVERED,46.703,KG
056796b0-a20b-4ef1-9be4-3b5efd1fd7ab,DL-0755,16e2be30-358a-47a2-8c04-1f1cb2adb0b2,2024-07-29,SP03,"368 Oak St, New York, NY 10001, USA",TRK789699009,TNT Express,DELIVERED,285.529,KG
14eaad7d-2a40-4686-a0ca-179783cbc3ed,DL-0756,30d45e7d-6ba1-4261-a3da-85a4e47bf888,2024-09-09,SP02,"682 Oak St, Boston, MA 02101, USA",TRK332249706,TNT Express,SHIPPED,145.999,KG
3fce3263-9aea-4217-a228-2c727a193cc8,DL-0757,f74a1210-9803-4edb-a594-ad6bb1f3b3c0,2024-02-20,SP02,"620 King St, Bangalore, Karnataka 560001, India",TRK160178599,USPS,DELIVERED,140.526,KG
e0bfc48d-78b5-4a1d-a21e-052483ec8d2b,DL-0758,c8e0676a-6203-46b0-87c0-cd840590e61b,2024-05-07,SP03,"914 Station Rd, Toronto, ON M5A 1A1, Canada",TRK155987380,USPS,DELIVERED,263.339,KG
d5293451-71c5-43a4-a91b-4f7e87c3a7c2,DL-0759,3a92ea94-72c3-43e6-b478-7024d24fcc66,2024-12-11,SP01,"225 Main St, Los Angeles, CA 90001, USA",TRK524434482,TNT Express,SHIPPED,219.615,KG
6b6f169b-f2b7-452b-864f-918997fa711d,DL-0760,da446caf-d085-467b-bfda-ec9304b572bf,2025-04-12,SP02,"377 Station Rd, Mumbai, Maharashtra 400001, India",TRK726205362,USPS,SHIPPED,315.365,KG
af58d0b6-63c2-4edf-8847-a8eec755737a,DL-0761,cfbf6cc5-a854-4b68-94c6-257697c1e858,2024-05-28,SP03,"340 Industrial Way, Mumbai, Maharashtra 400001, India",TRK926847033,UPS,DELIVERED,350.479,KG
e9fd7d5b-15e9-4796-8726-05a4dd7320f4,DL-0762,b2712aec-82f6-4c73-8b09-c370ca02aa72,2024-11-15,SP02,"337 Harbor Blvd, Berlin, 10115, Germany",TRK409627489,USPS,SHIPPED,74.078,KG
6508b035-c216-418f-b3bf-d6458a7e0d52,DL-0763,58b0b982-3378-4009-8a48-21269914c13d,2024-07-15,SP02,"389 Park Ave, Mumbai, Maharashtra 400001, India",TRK475016464,DHL Express,DELIVERED,174.718,KG
d1a84a4c-1365-4f0b-8f17-faee966c4475,DL-0764,687d21d2-fa53-4c10-a147-8c4f605e3018,2025-06-06,SP01,"993 High St, Austin, TX 73301, USA",TRK493364155,FedEx,DELIVERED,92.214,KG
43113ff3-11e9-4648-859e-129ca0020cc0,DL-0765,e3101d56-401e-4d81-89e0-6319b7b69209,2024-05-22,SP01,"52 Oak St, Boston, MA 02101, USA",TRK182032138,TNT Express,DELIVERED,224.576,KG
a669a2ac-5440-42f0-ab26-300831c2c37c,DL-0766,189708bc-9235-43ee-9133-61de73337069,2024-03-13,SP02,"316 River Rd, San Francisco, CA 94105, USA",TRK709518332,Maersk Shipping,SHIPPED,286.391,KG
73ba4c73-512d-426f-9f55-aadd41531ebe,DL-0767,b3aabe62-3dde-4cc9-9d99-e78105cb7bcc,2025-06-24,SP03,"597 Business Ave, Los Angeles, CA 90001, USA",TRK575418317,DHL Express,PACKED,393.946,KG
