id,orderNumber,customerId,orderDate,requestedDeliveryDate,salesOrg,distributionChannel,division,totalNetAmount,totalTaxAmount,totalGrossAmount,currency,status,paymentTerms
9d79328c-355d-4173-be0e-4a0f651fc78d,SO-1011,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-07-25,2024-09-16,2000,30,02,43824.17,7888.35,51712.52,USD,CANCELLED,NET45
579240d1-9169-47c7-877a-a90ee4e72a39,SO-1012,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-03-12,2024-03-26,3000,30,02,49826.84,8968.83,58795.67,USD,OPEN,NET30
7b84f152-e55b-4bb1-98a5-6dcc2fefa13d,SO-1013,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-11-15,2024-12-19,1000,30,01,77493.04,13948.75,91441.79,USD,CANCELLED,NET45
fb697986-4eda-4579-9d2c-a3a446e577f9,SO-1014,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-08-11,2024-08-26,2000,30,02,7374.11,1327.34,8701.45,USD,COMPLETED,NET45
5446cd71-c2f7-46fc-8e26-327d3c8bba31,SO-1015,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-02-29,2024-04-17,3000,10,02,29450.18,5301.03,34751.21,USD,COMPLETED,NET15
9c077a6c-6e20-43a0-ab96-1f2f25b7eb7e,SO-1016,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2025-04-12,2025-05-07,1000,10,01,75381.12,13568.6,88949.72,USD,IN_DELIVERY,NET45
13b357d2-beb3-413e-9715-656521216b35,SO-1017,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-10-15,2024-12-06,2000,20,02,56241.82,10123.53,66365.35,USD,DRAFT,NET60
2e786047-f285-4dec-a11c-9aef2cbd6450,SO-1018,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2025-02-27,2025-03-09,3000,20,02,16045.96,2888.27,18934.23,USD,OPEN,NET15
6c84a0ad-b4b4-4a03-839b-06562b4f5b78,SO-1019,fef071a5-d184-4992-95c6-15731a308120,2025-02-28,2025-04-04,1000,20,00,59893.01,10780.74,70673.75,USD,COMPLETED,NET60
1ddf9b3d-5c7e-47d3-837b-fda6d3fd9b51,SO-1020,633597bf-68fd-43b0-95be-34f67677293d,2024-05-10,2024-05-29,3000,10,00,41123.22,7402.18,48525.4,USD,IN_DELIVERY,NET60
16b36f80-9269-4eda-83a6-872e9eaf7554,SO-1021,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2025-02-26,2025-04-07,1000,20,00,39998.79,7199.78,47198.57,USD,IN_DELIVERY,NET60
305b954b-243e-4682-9df7-cb1dc8f0cbd2,SO-1022,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-11-25,2024-12-15,1000,10,00,43298.92,7793.81,51092.73,USD,COMPLETED,NET30
f992b0ee-d5ff-44c7-bc4e-d5d40c4cf876,SO-1023,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-09-10,2024-10-28,3000,10,00,62925.74,11326.63,74252.37,USD,IN_DELIVERY,NET30
7732957b-cbd7-40c6-b951-f0738fa4527e,SO-1024,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-03-28,2025-04-15,1000,10,02,48172.67,8671.08,56843.75,USD,OPEN,NET15
f0d154f3-73cf-4295-aa63-8219c2c724d0,SO-1025,0e138a14-6b59-4a00-86e1-3e46e03fde11,2025-06-21,2025-08-09,3000,10,02,33864.2,6095.56,39959.76,USD,OPEN,NET30
00967571-69d7-47b0-9ec0-1d83dec42414,SO-1026,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-04-01,2025-05-15,2000,20,02,29491.07,5308.39,34799.46,USD,COMPLETED,NET30
e160a61c-6d57-41c3-ac59-17174798b561,SO-1027,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2025-06-26,2025-07-03,3000,10,01,51928.53,9347.14,61275.67,USD,COMPLETED,NET30
c1cb2d4d-c873-4d8d-bab2-de4c2d283156,SO-1028,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-02-12,2024-02-21,3000,30,01,18237.56,3282.76,21520.32,USD,COMPLETED,NET15
e5749d67-1e08-4cff-ac85-babd303673a6,SO-1029,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-01-08,2025-01-20,3000,20,00,50747.89,9134.62,59882.51,USD,COMPLETED,NET15
de4ede2f-e812-4774-9c08-e609a5c921d0,SO-1030,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-09-06,2024-10-17,3000,20,01,43492.07,7828.57,51320.64,USD,COMPLETED,NET60
34a23735-6840-4027-8275-4c5802dbd1f1,SO-1031,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-03-09,2025-03-25,2000,20,00,23819.26,4287.47,28106.73,USD,OPEN,NET15
97b8f622-176f-4c33-aa0e-1eaa322d434e,SO-1032,71910904-e940-496b-8d38-f72d0ae26636,2024-05-10,2024-06-02,2000,30,02,58363.01,10505.34,68868.35,USD,COMPLETED,NET60
c08a3a5a-89c3-4733-9dc6-5985ddb1c654,SO-1033,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-02-23,2024-03-07,3000,30,00,68686.25,12363.52,81049.77,USD,COMPLETED,NET45
617009e1-81da-4c93-ad99-cc37f7832d92,SO-1034,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-12-23,2025-01-01,3000,10,01,67257.61,12106.37,79363.98,USD,COMPLETED,NET45
92659f44-9d8f-403f-8d00-1dccfd0a1241,SO-1035,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-05-28,2024-06-26,3000,20,00,61821.44,11127.86,72949.3,USD,COMPLETED,NET30
3473e273-72c1-4607-b61b-cfaa1de9732b,SO-1036,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-06-25,2024-08-17,3000,20,01,15107,2719.26,17826.26,USD,COMPLETED,NET30
64e892e0-2d90-4d04-9940-582cdfba84e1,SO-1037,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-03-25,2025-04-11,1000,10,01,14085.52,2535.39,16620.91,USD,IN_DELIVERY,NET45
7c5b32da-e75c-41e1-8b7a-8ba9ba149b4d,SO-1038,92108758-0155-4f43-8061-3c77e859bec3,2024-10-26,2024-11-28,1000,30,02,30969.1,5574.44,36543.54,USD,COMPLETED,NET30
8888f5ec-6de9-4b6d-b97a-fcd5653f30e9,SO-1039,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-09-25,2024-11-20,3000,10,02,15038.63,2706.95,17745.58,USD,COMPLETED,NET45
467a485a-e55b-4b0a-a138-7b463f100dbe,SO-1040,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-06-19,2024-06-26,3000,10,01,42581.94,7664.75,50246.69,USD,CANCELLED,NET45
a802e254-7fe4-4909-9d88-448bd7fa7a4d,SO-1041,659b31f4-9d77-4534-aa3b-0561706bbe9a,2025-05-31,2025-07-27,3000,20,02,12518.4,2253.31,14771.71,USD,COMPLETED,NET30
964bdbd1-350c-4e7e-85fc-a6b5e4d59e2f,SO-1042,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-11-22,2024-12-30,3000,20,02,13708.63,2467.55,16176.18,USD,CANCELLED,NET30
5bebaf56-9798-4bf1-89d2-0789ba77cda4,SO-1043,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-03-03,2024-03-12,3000,30,02,66603.69,11988.66,78592.35,USD,OPEN,NET15
af5d193f-761a-4742-8523-6c46c672cb7e,SO-1044,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-06-12,2024-06-20,1000,20,02,62874.65,11317.44,74192.09,USD,COMPLETED,NET45
f0bbcd51-67d6-403d-b70a-48c01d772f18,SO-1045,83c5b079-d633-414a-b375-2d508f3089ac,2024-08-20,2024-10-16,2000,10,02,6397.99,1151.64,7549.63,USD,COMPLETED,NET60
d691a2f5-ab98-4a80-80bd-6f3dd55b2012,SO-1046,72f5b432-d75b-47de-a702-af5766c139ab,2024-02-29,2024-03-23,1000,20,01,30833.7,5550.07,36383.77,USD,IN_DELIVERY,NET60
4726379d-4715-4ae4-a02c-8de492f70b0e,SO-1047,92108758-0155-4f43-8061-3c77e859bec3,2024-09-05,2024-09-16,1000,10,00,13866.84,2496.03,16362.87,USD,COMPLETED,NET30
104880c3-9290-488e-b2b0-a22e5ed1e4ad,SO-1048,e09bfc4d-3954-4bdc-a105-924219deb967,2024-04-20,2024-05-10,1000,20,01,5900.69,1062.12,6962.81,USD,COMPLETED,NET30
bb7b9395-662f-43a6-9113-39a809d932a1,SO-1049,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-11-05,2024-12-08,2000,10,00,55842.19,10051.59,65893.78,USD,CANCELLED,NET60
ad496037-0192-43ae-9646-cd0e89f87b1e,SO-1050,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-05-16,2025-06-19,2000,30,01,56969.78,10254.56,67224.34,USD,COMPLETED,NET30
aec40595-d395-4594-aaf2-a874cb3c2908,SO-1051,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-04-20,2025-06-14,1000,20,00,33713.22,6068.38,39781.6,USD,COMPLETED,NET45
be4b19f2-e41f-4784-bf7e-598a5512e3c0,SO-1052,22fab182-e8d2-44e3-8bec-19570919be08,2025-03-05,2025-03-26,1000,10,00,51189.11,9214.04,60403.15,USD,COMPLETED,NET30
d7361976-f15d-4962-a720-3bd65f7ce70a,SO-1053,2729166e-1eb7-4add-9ca9-20ec9f283c47,2024-05-09,2024-06-22,2000,10,00,43969.56,7914.52,51884.08,USD,DRAFT,NET60
1e62fdc7-9eb5-499d-848a-10564dd253a1,SO-1054,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-03-05,2024-03-23,1000,20,02,8387.82,1509.81,9897.63,USD,COMPLETED,NET15
01f7152c-7ab1-417a-b9f9-85e0098a3f0f,SO-1055,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-02-20,2024-04-08,2000,20,02,50672.87,9121.12,59793.99,USD,COMPLETED,NET30
928835dd-5944-4041-b23e-2f1dc3717a5a,SO-1056,02ee2de6-b631-42ad-9200-bd5f10022153,2024-11-22,2024-12-03,2000,20,02,28641.62,5155.49,33797.11,USD,IN_DELIVERY,NET60
1c57ebf6-5b63-4e66-b67f-15841cecd849,SO-1057,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-02-19,2025-03-06,3000,10,02,25139.9,4525.18,29665.08,USD,COMPLETED,NET60
292b08c8-44c9-46bc-b0dd-a440ecccbcc8,SO-1058,22fab182-e8d2-44e3-8bec-19570919be08,2025-04-25,2025-05-27,1000,10,01,21149.75,3806.95,24956.7,USD,IN_DELIVERY,NET30
c971f29c-d7ff-4736-bde5-977238bf808a,SO-1059,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-07-27,2024-08-10,3000,30,01,799.36,143.88,943.24,USD,IN_DELIVERY,NET30
904f5cf7-17e6-4804-9c73-856a9ea5a48c,SO-1060,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2025-01-25,2025-03-21,3000,10,01,28173.32,5071.2,33244.52,USD,COMPLETED,NET30
e59e6834-b1ed-4b46-9f9f-e0a60198a3fd,SO-1061,80362182-5357-489f-a3d9-bb50369dc679,2024-05-20,2024-07-17,3000,10,00,14999.08,2699.83,17698.91,USD,COMPLETED,NET45
9d123196-5a1a-4246-9e7a-219ef8cfccfa,SO-1062,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-03-10,2024-05-03,2000,30,01,21188.54,3813.94,25002.48,USD,IN_DELIVERY,NET60
9f4965dc-6cd6-4e25-816f-874d10bcbbc8,SO-1063,e09bfc4d-3954-4bdc-a105-924219deb967,2024-01-19,2024-03-17,3000,10,00,59950.56,10791.1,70741.66,USD,IN_DELIVERY,NET30
7a08a63c-d034-4b6d-933d-ea4f372e3a61,SO-1064,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-03-07,2025-05-03,3000,10,00,16710.28,3007.85,19718.13,USD,OPEN,NET15
45de0c00-5446-4427-b5cb-02103f2587eb,SO-1065,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-07-16,2024-09-11,1000,20,02,18580.86,3344.55,21925.41,USD,COMPLETED,NET30
20e95450-4d25-477b-b441-16ae2719cb4c,SO-1066,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-01-25,2025-02-13,2000,10,01,37554.43,6759.8,44314.23,USD,OPEN,NET60
557fb919-5188-48e5-989f-85008e65b14d,SO-1067,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-02-14,2025-03-20,3000,20,02,37664.33,6779.58,44443.91,USD,COMPLETED,NET60
7d0f8d50-cdab-434c-a8c3-7d944019e2cd,SO-1068,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-05-02,2024-06-02,2000,20,00,27372.5,4927.05,32299.55,USD,OPEN,NET60
98bbdff5-a7ad-46ca-a70a-f9795a7c2519,SO-1069,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-02-20,2025-04-15,1000,10,02,29017.3,5223.11,34240.41,USD,IN_DELIVERY,NET15
3c9d05b7-e830-49a0-a775-7ed1a8299f54,SO-1070,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-04-14,2024-05-02,2000,10,01,3186.01,573.48,3759.49,USD,IN_DELIVERY,NET30
66f19034-b6de-45b2-ac7f-61290dc93a15,SO-1071,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2025-02-08,2025-03-30,1000,30,01,52334.08,9420.13,61754.21,USD,COMPLETED,NET45
2913c446-0aa1-4f1f-bc51-de984cd92afe,SO-1072,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-04-19,2024-06-15,2000,10,01,22755.15,4095.93,26851.08,USD,COMPLETED,NET45
09cb05d9-44fa-4b6d-ad71-e6ad4e3b3801,SO-1073,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-12-31,2025-01-09,1000,20,01,11563.2,2081.38,13644.58,USD,COMPLETED,NET45
8df01065-6298-43e8-b258-fa25b5ef1219,SO-1074,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-06-13,2025-07-24,3000,30,00,68267.58,12288.16,80555.74,USD,IN_DELIVERY,NET30
dc79cf40-97b8-421f-b997-dce483c6f9ce,SO-1075,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2025-06-28,2025-08-02,2000,30,02,40385.14,7269.33,47654.47,USD,COMPLETED,NET30
9d0345fc-33fb-4563-b44e-d895020a0499,SO-1076,2729166e-1eb7-4add-9ca9-20ec9f283c47,2025-02-03,2025-02-17,3000,30,01,39843.8,7171.88,47015.68,USD,COMPLETED,NET60
562ffb5b-4753-4bcb-80f9-c5801af80ccb,SO-1077,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-03-24,2024-05-17,3000,30,00,65422.3,11776.01,77198.31,USD,COMPLETED,NET60
870ea6bf-1154-480c-bee9-9c9033d53391,SO-1078,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-12-30,2025-02-13,1000,20,01,36300.14,6534.03,42834.17,USD,OPEN,NET15
2ab3c94c-ffee-4e41-9460-dd9e7f20ccfa,SO-1079,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-01-19,2024-03-08,1000,30,00,32997.66,5939.58,38937.24,USD,COMPLETED,NET30
16e2be30-358a-47a2-8c04-1f1cb2adb0b2,SO-1080,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-06-07,2024-08-03,3000,30,02,31262.14,5627.19,36889.33,USD,COMPLETED,NET45
30d45e7d-6ba1-4261-a3da-85a4e47bf888,SO-1081,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-08-04,2024-09-06,3000,30,02,7603.37,1368.61,8971.98,USD,COMPLETED,NET30
f74a1210-9803-4edb-a594-ad6bb1f3b3c0,SO-1082,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-01-24,2024-03-22,1000,20,02,4965.33,893.76,5859.09,USD,COMPLETED,NET15
627ef800-415a-461f-87c9-7b358ce95e07,SO-1083,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-01-17,2024-03-12,2000,10,02,38364.62,6905.63,45270.25,USD,OPEN,NET45
c8e0676a-6203-46b0-87c0-cd840590e61b,SO-1084,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-04-05,2024-05-25,2000,20,00,25632.08,4613.77,30245.85,USD,COMPLETED,NET60
3a92ea94-72c3-43e6-b478-7024d24fcc66,SO-1085,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-10-30,2024-12-09,3000,10,02,60684.28,10923.17,71607.45,USD,COMPLETED,NET60
da446caf-d085-467b-bfda-ec9304b572bf,SO-1086,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-03-11,2025-05-01,2000,20,01,35568.57,6402.34,41970.91,USD,COMPLETED,NET30
cfbf6cc5-a854-4b68-94c6-257697c1e858,SO-1087,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-05-09,2024-06-27,1000,20,02,67197.57,12095.56,79293.13,USD,COMPLETED,NET15
b2712aec-82f6-4c73-8b09-c370ca02aa72,SO-1088,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-10-29,2024-11-24,3000,20,00,34549.26,6218.87,40768.13,USD,COMPLETED,NET60
ce4b5fe1-1f31-4a71-b344-c3c3d572d9ba,SO-1089,3941971d-8354-4750-b19f-258733f9ada8,2025-05-18,2025-06-16,1000,10,01,18949.98,3411,22360.98,USD,OPEN,NET60
11f113e5-8c88-4f6e-afe9-1fc02da22c7b,SO-1090,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-01-31,2025-02-18,3000,20,01,56103.28,10098.59,66201.87,USD,OPEN,NET30
c3f1a8ca-1532-4af0-bded-f9d87c36a8a0,SO-1091,72f5b432-d75b-47de-a702-af5766c139ab,2025-03-16,2025-05-07,2000,30,02,22619.22,4071.46,26690.68,USD,CANCELLED,NET60
13b5b54b-ded8-4a06-b44f-b3ce7a10d841,SO-1092,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-09-21,2024-11-08,2000,30,01,61003.6,10980.65,71984.25,USD,OPEN,NET45
58b0b982-3378-4009-8a48-21269914c13d,SO-1093,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-07-14,2024-09-05,1000,10,00,7857.27,1414.31,9271.58,USD,COMPLETED,NET15
687d21d2-fa53-4c10-a147-8c4f605e3018,SO-1094,fef071a5-d184-4992-95c6-15731a308120,2025-05-30,2025-06-09,2000,20,01,43066.08,7751.89,50817.97,USD,COMPLETED,NET60
e3101d56-401e-4d81-89e0-6319b7b69209,SO-1095,83c5b079-d633-414a-b375-2d508f3089ac,2024-05-08,2024-05-22,1000,20,00,41587.68,7485.78,49073.46,USD,COMPLETED,NET60
189708bc-9235-43ee-9133-61de73337069,SO-1096,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-02-13,2024-02-28,2000,30,02,22105.34,3978.96,26084.3,USD,COMPLETED,NET30
b3aabe62-3dde-4cc9-9d99-e78105cb7bcc,SO-1097,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-06-08,2025-08-06,3000,20,01,69276.8,12469.82,81746.62,USD,IN_DELIVERY,NET15
7b58fde7-ccba-43a9-8393-9600a4e40b15,SO-1098,72f5b432-d75b-47de-a702-af5766c139ab,2024-12-07,2025-01-14,1000,10,00,78808.34,14185.5,92993.84,USD,OPEN,NET60
d490077d-0f79-434f-8482-1919b475b1ea,SO-1099,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-04-18,2024-05-05,2000,20,00,62744.94,11294.09,74039.03,USD,COMPLETED,NET15
49d14786-3b17-4802-9a58-cde521d4b4e5,SO-1100,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-03-28,2024-05-23,3000,30,01,7948.16,1430.67,9378.83,USD,CANCELLED,NET60
501e3029-de65-4d4c-98e8-32469525f50a,SO-1101,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-02-12,2024-04-08,2000,30,00,2836.4,510.55,3346.95,USD,COMPLETED,NET45
7658a664-1f5a-4e6a-86f1-7b734c9b337d,SO-1102,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2025-01-20,2025-02-05,2000,10,00,29965.51,5393.79,35359.3,USD,IN_DELIVERY,NET45
cfd88a45-8a8d-4470-b2e9-bef2240ee6f1,SO-1103,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-07-19,2024-08-08,3000,20,02,4925.68,886.62,5812.3,USD,CANCELLED,NET15
85ab81e4-e89c-49d1-88ef-dade92d671bd,SO-1104,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-05-16,2024-07-09,1000,10,02,4913.37,884.41,5797.78,USD,CANCELLED,NET60
9615f581-9eac-4d1d-bbc1-ef941758fb4b,SO-1105,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2024-11-24,2024-12-29,3000,20,02,1316.11,236.9,1553.01,USD,COMPLETED,NET15
02672e2f-938f-4507-94c1-ff7812bd85d7,SO-1106,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-06-23,2024-07-21,1000,30,00,63976.49,11515.77,75492.26,USD,OPEN,NET45
9c9df5ec-0147-49a4-9ce3-ae92018f7102,SO-1107,fef071a5-d184-4992-95c6-15731a308120,2024-08-10,2024-09-30,1000,10,02,45638.74,8214.97,53853.71,USD,DRAFT,NET60
3c4ce779-cc1c-48aa-b434-bcee9e39e6f1,SO-1108,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-05-10,2024-07-06,1000,20,00,56066.65,10092,66158.65,USD,CANCELLED,NET60
d0871903-7d94-460f-9b9f-e0d9326136a3,SO-1109,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-03-27,2024-05-10,1000,30,01,49554.33,8919.78,58474.11,USD,COMPLETED,NET45
72a7596b-8b8a-4de8-b1db-f38797a1199e,SO-1110,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-02-26,2024-04-26,3000,30,00,70444.07,12679.93,83124,USD,IN_DELIVERY,NET45
8aa7f17a-c894-4013-bdf7-63b4182917be,SO-1111,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-03-13,2025-05-10,2000,10,01,53769.41,9678.49,63447.9,USD,IN_DELIVERY,NET60
8902d49a-c4bc-44c0-8aba-62a4efcfae10,SO-1112,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-10-24,2024-11-13,2000,10,00,27010.21,4861.84,31872.05,USD,COMPLETED,NET45
e55c44d9-cf55-4f19-91d4-407f55d7d091,SO-1113,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-01-03,2024-01-10,2000,20,02,71298.65,12833.76,84132.41,USD,COMPLETED,NET30
ea48f3e9-5510-45c1-8b1b-7e14fe6ba40a,SO-1114,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-09-04,2024-10-09,1000,20,01,33340.31,6001.26,39341.57,USD,IN_DELIVERY,NET15
8c9dc6cd-dd32-40b1-bdc1-a5a67a77d968,SO-1115,e09bfc4d-3954-4bdc-a105-924219deb967,2025-04-06,2025-05-17,3000,10,02,14941.01,2689.38,17630.39,USD,OPEN,NET30
56643f20-2166-439e-ba7d-f435dce6518e,SO-1116,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-05-03,2025-06-27,3000,10,01,23071.72,4152.91,27224.63,USD,COMPLETED,NET45
e5b02aeb-f152-4a20-acd8-eb6ba15e4ea7,SO-1117,22fab182-e8d2-44e3-8bec-19570919be08,2024-01-10,2024-03-01,3000,10,00,79315.77,14276.84,93592.61,USD,COMPLETED,NET30
1776f1d9-3632-47c7-a9a4-9a743a40f3d1,SO-1118,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-08-14,2024-10-04,1000,20,00,15442.97,2779.73,18222.7,USD,IN_DELIVERY,NET30
3f7f6cb1-53f2-4dd2-aff9-adabe9a43bb1,SO-1119,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-01-29,2024-03-25,1000,30,02,15825.07,2848.51,18673.58,USD,IN_DELIVERY,NET45
a8005966-f781-400b-ab37-2d80b42270a6,SO-1120,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-06-12,2025-06-21,2000,20,00,18128.83,3263.19,21392.02,USD,COMPLETED,NET60
81075876-aa8f-4ad4-aaaa-26e29b47929c,SO-1121,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-01-29,2024-02-11,3000,30,02,26711.99,4808.16,31520.15,USD,COMPLETED,NET45
7f87c9c2-6dc3-4b92-a9b6-ea8d38d523e4,SO-1122,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-06-17,2025-07-21,2000,30,00,43254.68,7785.84,51040.52,USD,COMPLETED,NET15
c3e0a7c5-53aa-4367-8c86-f5e47fd01aef,SO-1123,ca66635d-cd5c-4b95-8081-9ed470ee0c4f,2024-05-14,2024-06-22,1000,10,00,13958.64,2512.56,16471.2,USD,CANCELLED,NET60
ef421d79-e201-40cd-b489-eb9b86455bb8,SO-1124,83c5b079-d633-414a-b375-2d508f3089ac,2025-02-26,2025-04-05,2000,20,00,50691.25,9124.42,59815.67,USD,COMPLETED,NET60
4c0baa59-5f7e-45a9-9a16-88769bd95164,SO-1125,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-06-23,2024-07-23,2000,30,02,20674.79,3721.46,24396.25,USD,COMPLETED,NET15
4f5e60c3-22b9-4c91-a346-232c15166e42,SO-1126,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-05-07,2024-06-24,2000,20,00,48310.3,8695.85,57006.15,USD,IN_DELIVERY,NET30
8f152558-4340-4e0b-874e-0e68759b4af3,SO-1127,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-01-18,2024-03-05,1000,30,02,75649.28,13616.87,89266.15,USD,IN_DELIVERY,NET60
2a793449-df6b-4b6d-bad3-064665fa6e05,SO-1128,80362182-5357-489f-a3d9-bb50369dc679,2024-02-22,2024-04-13,3000,30,00,64361.44,11585.06,75946.5,USD,COMPLETED,NET45
a4a62865-2d0e-4c7d-aab5-dbc44855d467,SO-1129,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-01-24,2025-02-27,1000,20,01,46479.4,8366.29,54845.69,USD,OPEN,NET15
976a49db-1b0c-45ee-a013-0a59bf1188e1,SO-1130,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-02-22,2025-04-21,1000,10,00,26149.65,4706.94,30856.59,USD,COMPLETED,NET45
65a491cb-97ff-4b9b-a086-fccb936a3edd,SO-1131,92108758-0155-4f43-8061-3c77e859bec3,2024-07-05,2024-08-10,1000,20,01,4801.19,864.21,5665.4,USD,CANCELLED,NET30
ab132bb8-a1af-4e88-88f8-dd15c4d2627d,SO-1132,fef071a5-d184-4992-95c6-15731a308120,2025-04-09,2025-04-23,2000,10,00,17547.46,3158.54,20706,USD,IN_DELIVERY,NET60
abe6ac43-b481-4f63-a397-1e756207e42a,SO-1133,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-03-17,2024-04-16,3000,30,02,42503.85,7650.69,50154.54,USD,COMPLETED,NET60
d072646a-67b0-4a79-9aae-e73bb4e9918b,SO-1134,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-05-29,2024-07-21,2000,30,01,76030.89,13685.56,89716.45,USD,COMPLETED,NET15
9ddcee9f-4b88-4ba0-85df-5d93fd26891d,SO-1135,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-04-04,2025-05-12,1000,20,01,65496.17,11789.31,77285.48,USD,COMPLETED,NET60
