id,invoiceNumber,salesOrderId,deliveryId,customerId,invoiceDate,dueDate,totalNetAmount,totalTaxAmount,totalGrossAmount,currency,status
718d5752-0ed4-46f1-8140-c4ef514d40c1,INV-0592,c1cb2d4d-c873-4d8d-bab2-de4c2d283156,58c9f302-d1ae-4895-81e5-21ed94d5b8b1,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-02-14,2024-02-29,18237.56,3282.76,21520.32,USD,PAID
40260f4d-91da-459a-96df-5f22adecf872,INV-0593,e5749d67-1e08-4cff-ac85-babd303673a6,d21c9790-8d95-4c85-b26e-6371fdcbfe12,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-02-01,2025-02-16,50747.89,9134.62,59882.51,USD,PAID
69c55791-62b0-47f3-9840-36c8087f3e1a,INV-0594,de4ede2f-e812-4774-9c08-e609a5c921d0,eb85ec0c-f2f8-420f-9304-08d02834cbd9,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-10-11,2024-12-10,43492.07,7828.57,51320.64,USD,PAID
8879ba18-b413-45ac-a1d6-bacf1d42c3fc,INV-0595,97b8f622-176f-4c33-aa0e-1eaa322d434e,99d139d3-da66-4da4-97d0-6ade9f4d0b60,71910904-e940-496b-8d38-f72d0ae26636,2024-06-04,2024-08-03,58363.01,10505.34,68868.35,USD,OPEN
e212c71d-9d79-4c56-8824-3a7c82456f70,INV-0596,c08a3a5a-89c3-4733-9dc6-5985ddb1c654,f85d68a7-6598-49a8-8c50-134c4a5faedd,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-02-25,2024-04-10,68686.25,12363.52,81049.77,USD,PAID
e404fc10-8813-4650-a64d-124e2b2da1db,INV-0597,617009e1-81da-4c93-ad99-cc37f7832d92,04f5b8bf-1b48-44af-8d95-d10ba49185cb,e5461c8e-8b40-4930-97b6-80d51ddf608a,2025-01-09,2025-02-23,67257.61,12106.37,79363.98,USD,PARTIALLY_PAID
92f49670-5ba8-4884-8de6-9a65fe8a4350,INV-0598,92659f44-9d8f-403f-8d00-1dccfd0a1241,fa5e6353-3a9c-4645-a590-9f87ad76d7a9,659b31f4-9d77-4534-aa3b-0561706bbe9a,2024-06-09,2024-07-09,61821.44,11127.86,72949.3,USD,PAID
686f3402-cb0d-4c4c-9ba6-3d659d85157d,INV-0599,3473e273-72c1-4607-b61b-cfaa1de9732b,00eb4193-cf85-4fdb-b8a6-6933e8044613,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-07-08,2024-08-07,15107,2719.26,17826.26,USD,OPEN
e4c6fda7-e573-4013-a534-05fa4966f8a3,INV-0600,64e892e0-2d90-4d04-9940-582cdfba84e1,1158dd72-c981-490f-a36b-89fac54d560b,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-04-24,2025-06-08,14085.52,2535.39,16620.91,USD,OPEN
39d5ac57-340b-4ff9-a701-0285618b956a,INV-0601,7c5b32da-e75c-41e1-8b7a-8ba9ba149b4d,828c9ea0-8105-4fbc-9d7a-2fa5d7a1d218,92108758-0155-4f43-8061-3c77e859bec3,2024-11-08,2024-12-08,30969.1,5574.44,36543.54,USD,PAID
f8df40bc-aeb6-4d37-9399-8607f7f7a2f4,INV-0602,8888f5ec-6de9-4b6d-b97a-fcd5653f30e9,fdb7b842-c735-47c0-ab7d-39919d598067,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-11-07,2024-12-22,15038.63,2706.95,17745.58,USD,PAID
99cb02d6-96d5-4e42-9916-784a20229b83,INV-0603,a802e254-7fe4-4909-9d88-448bd7fa7a4d,e94606ed-c1ff-41d7-baf7-1f5abfcc39dd,659b31f4-9d77-4534-aa3b-0561706bbe9a,2025-06-08,2025-07-08,12518.4,2253.31,14771.71,USD,OPEN
802a3081-7739-49ba-b744-94e02e1b800c,INV-0604,af5d193f-761a-4742-8523-6c46c672cb7e,9e5cdd84-726e-4019-9735-8f7051ada7a6,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-07-03,2024-08-17,62874.65,11317.44,74192.09,USD,PAID
cb5dd9e3-4693-4854-8938-6562960d53dc,INV-0605,f0bbcd51-67d6-403d-b70a-48c01d772f18,3841390c-fa9c-4dfc-9703-5ed897819089,83c5b079-d633-414a-b375-2d508f3089ac,2024-09-20,2024-11-19,6397.99,1151.64,7549.63,USD,PARTIALLY_PAID
ece936cf-400f-47d7-adac-dc51bf4f4e2f,INV-0606,4726379d-4715-4ae4-a02c-8de492f70b0e,8aa2cec4-6e84-480b-897c-f60ea445dad5,92108758-0155-4f43-8061-3c77e859bec3,2024-09-21,2024-10-21,13866.84,2496.03,16362.87,USD,PAID
f8bb04c0-233b-476c-880f-1597e32e4624,INV-0607,104880c3-9290-488e-b2b0-a22e5ed1e4ad,b82f4e34-c384-400e-8640-bb6f12ad8e06,e09bfc4d-3954-4bdc-a105-924219deb967,2024-04-27,2024-05-27,5900.69,1062.12,6962.81,USD,OPEN
f55a4086-a5c6-4241-baf8-cefaad1e4eba,INV-0608,ad496037-0192-43ae-9646-cd0e89f87b1e,ea0f5012-a5a7-4d77-b3d5-7c5a3f2d82bd,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-05-30,2025-06-29,56969.78,10254.56,67224.34,USD,PARTIALLY_PAID
9fc81107-3ea6-4890-a643-a40c36b181f5,INV-0609,aec40595-d395-4594-aaf2-a874cb3c2908,a629c505-759e-4b21-b92b-84e6e3b41a16,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-05-30,2025-07-14,33713.22,6068.38,39781.6,USD,PAID
ad8fb7dd-aa7c-4914-9931-c5c8a1202789,INV-0610,be4b19f2-e41f-4784-bf7e-598a5512e3c0,897f6bd9-e8f5-4e93-9028-ba01133f1e35,22fab182-e8d2-44e3-8bec-19570919be08,2025-04-03,2025-05-03,51189.11,9214.04,60403.15,USD,PAID
58424015-eba7-46dd-8a5e-165da34ed513,INV-0611,1e62fdc7-9eb5-499d-848a-10564dd253a1,9218ba7d-dc67-43f7-acb3-2357f681ba3b,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-03-24,2024-04-08,8387.82,1509.81,9897.63,USD,PARTIALLY_PAID
9f48bbca-3d5c-410a-a1b0-396c88b416b6,INV-0612,01f7152c-7ab1-417a-b9f9-85e0098a3f0f,8cfb401f-391d-4ef4-be01-077f02092ea1,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-04-23,2024-05-23,50672.87,9121.12,59793.99,USD,OPEN
29c8eb09-b8e7-407b-ae7b-ad3372fdf654,INV-0613,1c57ebf6-5b63-4e66-b67f-15841cecd849,2c6a4069-c501-4c5e-a0ff-2bf75970f8a6,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-03-12,2025-05-11,25139.9,4525.18,29665.08,USD,PARTIALLY_PAID
c2fe7147-2009-4a1e-9a6d-403bf85b5d7d,INV-0614,904f5cf7-17e6-4804-9c73-856a9ea5a48c,7f8f1f70-923f-45cc-9518-c54e416eb8b3,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2025-03-10,2025-04-09,28173.32,5071.2,33244.52,USD,PAID
cf21c7f8-e51c-4045-9255-dc6b21ccfe3f,INV-0615,e59e6834-b1ed-4b46-9f9f-e0a60198a3fd,dc8c001d-3518-4cbb-9bb3-de69dab79f99,80362182-5357-489f-a3d9-bb50369dc679,2024-06-01,2024-07-16,14999.08,2699.83,17698.91,USD,PAID
a0c7a338-0438-4d66-9ce8-afb31bcd32a0,INV-0616,45de0c00-5446-4427-b5cb-02103f2587eb,80475e3c-8b7f-4d54-ac6c-fc2b18158729,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-09-08,2024-10-08,18580.86,3344.55,21925.41,USD,PAID
8064d1a1-0d01-49c1-a7cf-dbd0662e7755,INV-0617,557fb919-5188-48e5-989f-85008e65b14d,88ec8954-4eb3-42c7-9cf3-0ea762f4a19e,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-02-26,2025-04-27,37664.33,6779.58,44443.91,USD,PARTIALLY_PAID
6a97add2-0844-41ca-afbe-3acd40823fc3,INV-0618,98bbdff5-a7ad-46ca-a70a-f9795a7c2519,b79af623-6f6e-4228-a8b4-41822bd27812,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-03-05,2025-03-20,29017.3,5223.11,34240.41,USD,OPEN
7137c639-5316-4c6f-8d0d-8e7cc641f9e9,INV-0619,66f19034-b6de-45b2-ac7f-61290dc93a15,de1499e8-b261-4905-9ab0-dd3d4ad6d7a4,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2025-04-02,2025-05-17,52334.08,9420.13,61754.21,USD,PAID
a98cc1d6-4d3c-48a2-afd4-62d13ab8f3f9,INV-0620,2913c446-0aa1-4f1f-bc51-de984cd92afe,d674a915-036f-427b-afdb-b08a47f527d2,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-05-09,2024-06-23,22755.15,4095.93,26851.08,USD,PAID
bbf6e7aa-44eb-40d3-b8ee-65e59292b4ad,INV-0621,09cb05d9-44fa-4b6d-ad71-e6ad4e3b3801,6427836e-0bf3-45b9-b8e4-853a552af795,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-01-01,2025-02-15,11563.2,2081.38,13644.58,USD,PAID
086e61bd-ae3d-42e5-bc4b-295b6dca4072,INV-0622,dc79cf40-97b8-421f-b997-dce483c6f9ce,fdd5f71f-cb68-4e64-9660-d70e382f0b8c,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2025-07-23,2025-08-22,40385.14,7269.33,47654.47,USD,PAID
cb8979b4-1216-44fb-a633-7591a603e0ae,INV-0623,9d0345fc-33fb-4563-b44e-d895020a0499,cb022021-a128-4837-8293-9d95fe576334,2729166e-1eb7-4add-9ca9-20ec9f283c47,2025-03-02,2025-05-01,39843.8,7171.88,47015.68,USD,OPEN
bc9fc983-7f6f-40a8-bf21-8bd40c15a780,INV-0624,562ffb5b-4753-4bcb-80f9-c5801af80ccb,bdee884e-92bf-4d8a-b425-39f8f242092a,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2024-05-26,2024-07-25,65422.3,11776.01,77198.31,USD,PAID
4f9dac52-33fa-44f5-a829-aff1b097297a,INV-0625,2ab3c94c-ffee-4e41-9460-dd9e7f20ccfa,3a0369d9-aea9-44a3-a1ee-3947c6bb9583,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2024-03-18,2024-04-17,32997.66,5939.58,38937.24,USD,PAID
a5bcdcd5-f468-4568-b968-1060d54e1555,INV-0626,16e2be30-358a-47a2-8c04-1f1cb2adb0b2,056796b0-a20b-4ef1-9be4-3b5efd1fd7ab,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2024-08-01,2024-09-15,31262.14,5627.19,36889.33,USD,PAID
6be4ed55-ae32-4c27-8214-0b2012a23d00,INV-0627,30d45e7d-6ba1-4261-a3da-85a4e47bf888,14eaad7d-2a40-4686-a0ca-179783cbc3ed,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-09-11,2024-10-11,7603.37,1368.61,8971.98,USD,PARTIALLY_PAID
55997966-f343-4da4-9337-5aa66b4f2894,INV-0628,f74a1210-9803-4edb-a594-ad6bb1f3b3c0,3fce3263-9aea-4217-a228-2c727a193cc8,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-02-25,2024-03-11,4965.33,893.76,5859.09,USD,OPEN
83d46aab-e549-4b28-b5c3-b5cbad2a5f57,INV-0629,c8e0676a-6203-46b0-87c0-cd840590e61b,e0bfc48d-78b5-4a1d-a21e-052483ec8d2b,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-05-12,2024-07-11,25632.08,4613.77,30245.85,USD,PAID
ca4a83a2-7651-47aa-bce3-1c57adb5ed3e,INV-0630,3a92ea94-72c3-43e6-b478-7024d24fcc66,d5293451-71c5-43a4-a91b-4f7e87c3a7c2,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2024-12-14,2025-02-12,60684.28,10923.17,71607.45,USD,PARTIALLY_PAID
663e46a9-325c-4446-8d7f-31b8e9f5d54a,INV-0631,da446caf-d085-467b-bfda-ec9304b572bf,6b6f169b-f2b7-452b-864f-918997fa711d,05c0deef-1297-41f8-ac63-42ba27e45f34,2025-04-15,2025-05-15,35568.57,6402.34,41970.91,USD,PARTIALLY_PAID
401de90d-b4a3-4ac0-ac16-694cffaa8a4d,INV-0632,cfbf6cc5-a854-4b68-94c6-257697c1e858,af58d0b6-63c2-4edf-8847-a8eec755737a,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-05-31,2024-06-15,67197.57,12095.56,79293.13,USD,PAID
b44e8bc2-a580-436f-9471-ec1593a8ce61,INV-0633,b2712aec-82f6-4c73-8b09-c370ca02aa72,e9fd7d5b-15e9-4796-8726-05a4dd7320f4,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2024-11-19,2025-01-18,34549.26,6218.87,40768.13,USD,PAID
eb719e26-d80d-4fe9-bdd3-d425c27250f7,INV-0634,58b0b982-3378-4009-8a48-21269914c13d,6508b035-c216-418f-b3bf-d6458a7e0d52,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-07-20,2024-08-04,7857.27,1414.31,9271.58,USD,PAID
6269c352-8f85-4205-b574-c7c72c92f8cf,INV-0635,687d21d2-fa53-4c10-a147-8c4f605e3018,d1a84a4c-1365-4f0b-8f17-faee966c4475,fef071a5-d184-4992-95c6-15731a308120,2025-06-07,2025-08-06,43066.08,7751.89,50817.97,USD,PAID
c94f1e7e-8462-48d3-9963-1ce91d72a4f9,INV-0636,e3101d56-401e-4d81-89e0-6319b7b69209,43113ff3-11e9-4648-859e-129ca0020cc0,83c5b079-d633-414a-b375-2d508f3089ac,2024-05-23,2024-07-22,41587.68,7485.78,49073.46,USD,PAID
d220fa92-0334-415b-a465-0d93dedac2e3,INV-0637,189708bc-9235-43ee-9133-61de73337069,a669a2ac-5440-42f0-ab26-300831c2c37c,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2024-03-16,2024-04-15,22105.34,3978.96,26084.3,USD,PARTIALLY_PAID
9463af7a-099f-454e-bae0-9ddd72258f39,INV-0638,d490077d-0f79-434f-8482-1919b475b1ea,3892a44c-a148-4e6b-8f76-9c6abad426dc,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-05-01,2024-05-16,62744.94,11294.09,74039.03,USD,PAID
a6f639de-d360-457f-8c07-d62544415dd8,INV-0639,501e3029-de65-4d4c-98e8-32469525f50a,ed77930a-3750-41a1-8c22-ac09e5ad4aac,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-04-23,2024-06-07,2836.4,510.55,3346.95,USD,PAID
2b0eb624-709d-40fe-a3f2-e5409fdd8aab,INV-0640,9615f581-9eac-4d1d-bbc1-ef941758fb4b,3d414b8d-3f00-443d-af7a-44f3b44280c7,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2024-12-15,2024-12-30,1316.11,236.9,1553.01,USD,OPEN
74ddbd65-b4af-4156-b6ff-a03299224aa1,INV-0641,d0871903-7d94-460f-9b9f-e0d9326136a3,bcbdc05f-e77e-42be-bae3-c6ddbbf86b78,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-04-05,2024-05-20,49554.33,8919.78,58474.11,USD,PAID
508684ce-1f63-45c2-a999-804ec341e1c6,INV-0642,8aa7f17a-c894-4013-bdf7-63b4182917be,8ca646d8-739a-4140-98fa-5ae9488ce8bb,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-05-04,2025-07-03,53769.41,9678.49,63447.9,USD,OPEN
9aa93716-7d66-4c8a-b21e-d38783d9b4d4,INV-0643,8902d49a-c4bc-44c0-8aba-62a4efcfae10,7e476764-da62-4568-9156-43e501cdf3c5,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2024-11-08,2024-12-23,27010.21,4861.84,31872.05,USD,OPEN
6e7b1342-81a1-4bca-881d-16e361d0dfb0,INV-0644,e55c44d9-cf55-4f19-91d4-407f55d7d091,f554dedb-f495-4da9-9c40-a9f8bb39daeb,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-01-20,2024-02-19,71298.65,12833.76,84132.41,USD,PAID
d4cc7977-7ec8-4d4b-a57f-4a1262db6894,INV-0645,56643f20-2166-439e-ba7d-f435dce6518e,4a8bf9ee-fdcf-4779-8271-20e7970a917e,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-06-23,2025-08-07,23071.72,4152.91,27224.63,USD,PAID
6c0afdb5-19d2-404a-b093-931502f0b5f1,INV-0646,e5b02aeb-f152-4a20-acd8-eb6ba15e4ea7,f9944bb4-0be2-4fc0-8235-d46eee93786b,22fab182-e8d2-44e3-8bec-19570919be08,2024-01-23,2024-02-22,79315.77,14276.84,93592.61,USD,PAID
abfdec50-6194-4cd3-b868-1c83356b58e9,INV-0647,a8005966-f781-400b-ab37-2d80b42270a6,fea55b3f-5416-447c-ac2d-ba0be905473a,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-06-18,2025-08-17,18128.83,3263.19,21392.02,USD,PAID
62ce244b-697a-46f6-b070-3f3b6c55c6b6,INV-0648,81075876-aa8f-4ad4-aaaa-26e29b47929c,c5d58fe3-a346-4623-b177-4260be7a77e7,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-02-04,2024-03-20,26711.99,4808.16,31520.15,USD,PAID
ab78db00-d9fe-4495-a146-5e19d1617fe3,INV-0649,7f87c9c2-6dc3-4b92-a9b6-ea8d38d523e4,32c50dc6-65ad-4c78-ad3c-690133c6a851,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-06-22,2025-07-07,43254.68,7785.84,51040.52,USD,PARTIALLY_PAID
310a1d61-2910-4988-a0d3-ae346f500c60,INV-0650,ef421d79-e201-40cd-b489-eb9b86455bb8,6773746b-15da-4208-afd2-fac99c5207a7,83c5b079-d633-414a-b375-2d508f3089ac,2025-03-10,2025-05-09,50691.25,9124.42,59815.67,USD,PAID
f72bd8a7-4ba0-4b11-a635-537c96a74092,INV-0651,4c0baa59-5f7e-45a9-9a16-88769bd95164,f548703e-9378-4277-bed1-6f93b43ab48b,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-07-05,2024-07-20,20674.79,3721.46,24396.25,USD,PAID
d55cc357-fa88-4eb0-90b0-b97068d8cd86,INV-0652,8f152558-4340-4e0b-874e-0e68759b4af3,c9091888-425f-4fea-86b0-5b217e3b3402,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-02-26,2024-04-26,75649.28,13616.87,89266.15,USD,OPEN
a3e2ae18-b1ba-45ed-9399-6d5780138caa,INV-0653,2a793449-df6b-4b6d-bad3-064665fa6e05,5f298295-a6bc-4560-bb79-85f58825bed7,80362182-5357-489f-a3d9-bb50369dc679,2024-03-27,2024-05-11,64361.44,11585.06,75946.5,USD,PAID
0cc5b975-e8f4-48b9-b6f1-229b31a1e24a,INV-0654,976a49db-1b0c-45ee-a013-0a59bf1188e1,972185a3-4874-4a8b-9f9f-23887022f57e,caf3f907-45cd-46ed-b913-b2e0a69d130d,2025-03-16,2025-04-30,26149.65,4706.94,30856.59,USD,OPEN
47f8a2f2-c525-4ad4-875f-3abbba1ec1d9,INV-0655,abe6ac43-b481-4f63-a397-1e756207e42a,c8baeb12-600c-4e3c-973a-4aba6a8abac6,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2024-04-12,2024-06-11,42503.85,7650.69,50154.54,USD,PARTIALLY_PAID
e569e350-1e48-45e4-80f6-700abc5776f8,INV-0656,d072646a-67b0-4a79-9aae-e73bb4e9918b,09caeaec-abbf-4c29-a9fd-856f3b02db8e,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-08-03,2024-08-18,76030.89,13685.56,89716.45,USD,PARTIALLY_PAID
3ebbeaa2-6a08-47c1-be41-afb9253283e4,INV-0657,9ddcee9f-4b88-4ba0-85df-5d93fd26891d,5ab6e6fe-a955-4c61-85ec-47e06105dbce,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-04-09,2025-06-08,65496.17,11789.31,77285.48,USD,PARTIALLY_PAID
f0811145-e81a-4ac5-b4b6-2eb21d308288,INV-0658,69648b48-0740-41d3-8e89-b1a899604938,ec30d219-ea51-445b-9211-b5f2fe7a02e8,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-04-06,2024-06-05,21004.64,3780.84,24785.48,USD,PARTIALLY_PAID
19417471-af5f-41c9-a667-a419f79579c9,INV-0659,9216d509-efce-4313-84bd-ba91bcb9d474,0fa7388c-f421-41e8-b2ba-974cb3ab684e,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-02-09,2025-02-24,27153,4887.54,32040.54,USD,PAID
2b3c81c6-4c48-4f80-87b2-53a42fa916c3,INV-0660,6fdda2c0-c687-4a64-a162-ce2bf6a9e125,49eb3735-a35a-4ece-a1db-8aa578e4643b,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-01-01,2025-03-02,27557.69,4960.38,32518.07,USD,PAID
1d266aec-9df6-4468-9abb-94ce9ac1bcbb,INV-0661,a0b47f3d-9bf3-4c0c-b3c9-d1a8319e4f6a,8400d54e-a96a-481f-8009-6b6500fecf56,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-07-10,2024-07-25,14671.02,2640.78,17311.8,USD,PARTIALLY_PAID
d7e8fd76-3112-41dd-8af4-cabb1a16cbe0,INV-0662,fe4c52b2-e55c-4d1a-ad75-475b05404ad1,149e28ca-a26c-4728-9c9c-0a761bab8800,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-02-05,2025-03-22,27204.33,4896.78,32101.11,USD,PAID
e27e8f1a-a995-4b4a-835a-0b7064fb49d6,INV-0663,762f47c3-729c-4590-befa-f91e299b74b1,8338e5bf-483c-404b-a875-b3583fa4e39f,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2025-03-28,2025-04-27,29489.52,5308.11,34797.63,USD,PARTIALLY_PAID
1bbbc2c2-75b3-4fa3-aa47-6cc77d1cce44,INV-0664,23424a52-568f-43cb-9e49-9c13fcbfc25a,df99a4b9-1a52-4c33-9fe6-a9d1a46bfc0a,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-03-05,2025-03-20,6692.42,1204.64,7897.06,USD,PAID
703c514c-2053-4669-8c45-4ba6dad40b6d,INV-0665,1c371eef-9c32-4c57-98cc-64841b2dc947,d09922ab-4a2c-4ba7-8457-4497017e6824,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-10-04,2024-11-03,43949.54,7910.92,51860.46,USD,PAID
1c4d1d10-1726-44f8-bc75-676ab46435f0,INV-0666,914b1b72-11aa-487d-9cbf-414b0478dc61,19f58a12-771e-4a4f-a206-edbd19fc3279,b3c1c861-53a8-42d1-9896-d9f56201110a,2025-07-21,2025-09-04,34762.02,6257.16,41019.18,USD,PAID
42b1cf80-7b11-434b-a610-7a5add8aa88d,INV-0667,e9edf7aa-f4d0-42f8-b21d-33ecdd546e4e,56ccc0a8-96da-49ac-af20-217437b240db,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-07-12,2024-08-11,76768.39,13818.31,90586.7,USD,PAID
cc205189-2713-4c5d-8d75-b7f253f61f05,INV-0668,6ca58eba-c6b4-4b4d-88c7-f0aeb4f5a1e1,eecbf420-86e5-4081-b494-a26017c97201,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-06-25,2025-07-10,66126.62,11902.79,78029.41,USD,PARTIALLY_PAID
4ba737c7-3051-4fa1-a8fb-3c47e996fd95,INV-0669,e271a0e1-ef7b-468d-bee6-412be7381c8e,358bb04d-8cd8-447e-970e-de6182209cbf,0e77fe3f-01f2-45fc-93b5-05ae03af0f55,2025-05-19,2025-06-18,56521.22,10173.82,66695.04,USD,PAID
a66e2af5-0def-4ab3-9cb0-e811835334fb,INV-0670,3a1be5da-cd53-4d86-90fc-7fafff279b6e,f9e6d9e8-d8e8-4430-836a-0d7559f06dcc,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-06-06,2024-07-06,27274.7,4909.45,32184.15,USD,PARTIALLY_PAID
08b2110b-1732-4822-8bbf-3bcc0a6ef47b,INV-0671,86c58182-7ad8-444d-920f-82fc75d3de28,93e1b503-da78-4f35-9ebe-c021a78d7d05,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-02-24,2024-03-10,71972.65,12955.08,84927.73,USD,PAID
5fd0150b-a4e0-41e1-bc8d-64e52bd237c1,INV-0672,be6d463c-3dac-4219-8c08-4ce1e288df22,5e810cd4-2490-44e3-88e4-10d3dbef2ef6,8c602997-9b9f-4dcb-b137-a3cb262691ec,2025-07-03,2025-07-18,35281.72,6350.71,41632.43,USD,PAID
5bbf22f4-e8fe-42df-8b3e-c12613a4154b,INV-0673,a080bab4-68c4-4a82-aec6-ec8de20fda1c,5cb26923-9409-4546-a9f1-1fb7b58182be,0e138a14-6b59-4a00-86e1-3e46e03fde11,2024-11-23,2024-12-23,31099.69,5597.94,36697.63,USD,PAID
1e1b472e-8013-4990-9aa8-6cbf8e27b1df,INV-0674,8fe75a1a-89b3-4485-9ae8-6aebdc91bd52,02c4905d-4fb5-4999-ab8e-5a378f9d9f16,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2025-03-31,2025-05-30,78801.27,14184.23,92985.5,USD,PAID
af6c7e62-8c6c-4c79-9416-20a8b63c3e30,INV-0675,52c95d03-b574-49cc-baba-59984d8b1545,48537b5a-c382-4422-886d-1458beb7615d,9d09cc50-8796-4946-9dc8-41b88058adf4,2024-07-24,2024-08-08,28711.22,5168.02,33879.24,USD,OPEN
621cf7e9-fdd5-4420-a3b4-0cc15dcf7f5c,INV-0676,39c1a8f2-7bf6-4441-b67d-25be007263ab,6fa786c3-73a3-47f2-bc08-2a4abfd85834,c6e2c133-b425-4ab1-918b-65f29e2cd965,2025-05-25,2025-07-24,74606.83,13429.23,88036.06,USD,PAID
dbba32f0-3dfd-4e3f-bbf3-05a0e10fd147,INV-0677,01e8fe7a-cbdf-4bb4-b90d-f3e8ca4f9092,a77280fb-3ca1-42c0-9020-15b3e5245cfc,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-01-20,2024-03-05,61816.76,11127.02,72943.78,USD,PAID
dd6f6e49-2202-44b9-8ebd-ae48a8e53c79,INV-0678,b038d2b9-ab39-435b-a1e8-b582e8be15cd,2b9c1113-6208-4ca3-9aaa-7a40d71f4ac3,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2025-07-04,2025-08-18,12010.25,2161.84,14172.09,USD,PAID
c127fc0e-cf27-4227-982a-22d1657e4e3d,INV-0679,95f7ec34-4045-4882-a6dd-ded2a30938aa,2461543d-171d-4249-be86-71182e0850bf,80362182-5357-489f-a3d9-bb50369dc679,2025-07-26,2025-09-09,76326.62,13738.79,90065.41,USD,OPEN
4b91d2a8-edb3-4883-9009-3b0d212086c8,INV-0680,c937847c-f9b9-4430-85e2-b512dd50665f,58aa1c07-fe72-4d8c-87a3-22c7e795e33f,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-12-12,2025-01-11,2574.8,463.46,3038.26,USD,OPEN
66238338-6324-47e9-9aff-a3ec3bf256c1,INV-0681,3046c738-bb2c-4471-92f1-6b57841e22e0,a2ba2e59-b45b-4b19-82b8-57da3045c7e0,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-07-22,2024-08-06,27119.95,4881.59,32001.54,USD,PAID
bb89cae8-84d1-4b54-914e-34c4c7b70cf5,INV-0682,be6dfe6a-047c-4855-ae3c-65881ec603f3,46cc9b1f-bc19-42e3-a1ff-235bcd60015d,ca3fcf82-2d0d-4d30-bd5b-17ffb8afce7c,2025-02-17,2025-04-18,45736.34,8232.54,53968.88,USD,OPEN
