id,invoiceId,salesOrderItemId,deliveryItemId,materialId,itemNumber,quantity,unitPrice,netAmount,taxAmount,currency
23b17470-c0ff-4fda-94a2-f8e4a6b9f64c,af6c7e62-8c6c-4c79-9416-20a8b63c3e30,59d1bc69-50e0-49c4-891d-2f8c05a0f5da,5adbe4d0-a07b-4ded-9a4a-ecfaa5fa0ba2,4c330d88-57ac-4568-81e2-e1299fdec989,30,55.18,25.14,1387.23,249.7,USD
814a83a0-db0a-4d8d-b55d-40286459cd6f,af6c7e62-8c6c-4c79-9416-20a8b63c3e30,090475bf-bd88-4613-8a78-217cbaf6a5c2,1870331c-bcc3-4583-8b50-5c0713ba079f,1e49385d-51c3-40ef-9477-6672cdfd3a08,40,98.28,245.92,24169.02,4350.42,USD
853ce696-9e55-403e-9f7c-58827b28483d,621cf7e9-fdd5-4420-a3b4-0cc15dcf7f5c,c60d0c90-4d2d-446c-8332-ca59db75b13f,07bbe956-4e6f-4833-a547-d12dd386dae4,bb74d430-0a87-4db9-a738-a026bc016e51,10,63.02,1000.41,63045.84,11348.25,USD
8056fa2f-9731-4934-af9f-d7a6e2d86797,621cf7e9-fdd5-4420-a3b4-0cc15dcf7f5c,e68b1cf2-b5ab-42b0-a9cd-5f692c3d2319,9d86be6b-6491-4aec-a8a8-16518d17327f,23ad7741-05f2-4277-a4d5-ba0d88bd3389,20,44.46,1988.65,88415.38,15914.77,USD
174cbeb4-ad62-43b9-8999-230f8579635b,621cf7e9-fdd5-4420-a3b4-0cc15dcf7f5c,65fb0171-0dc0-42d9-94f2-d0608a9b2057,1b47de0d-8e8d-44c9-87a0-a0b8ebcf0a6c,0565e145-c8eb-4e32-97b7-282a8988df64,30,27.99,569.78,15948.14,2870.67,USD
833fd55d-06dd-4dd5-b89a-c1b389185b2c,dbba32f0-3dfd-4e3f-bbf3-05a0e10fd147,6c845b39-5615-4039-8fc5-0b95e606cc90,2b502765-b7df-4832-beed-63ab6a95b0a2,606bdfe1-a2d7-444a-adf8-b26de30af02e,10,63.82,1173.23,74875.54,13477.6,USD
f884d6e5-6652-4157-8206-0f8b4d5f367a,dd6f6e49-2202-44b9-8ebd-ae48a8e53c79,7cfc26ee-cd2e-4657-b3c6-ce9826c7ef58,2324457e-eef8-4aac-90ce-72985065933f,b2e3333f-7123-4a91-8a57-9180e07b840b,10,78.4,994.67,77982.13,14036.78,USD
b07bbdba-8c50-44e3-94e6-975e4eab75f6,dd6f6e49-2202-44b9-8ebd-ae48a8e53c79,be5520c0-150b-4dd7-aa16-aa8485dc1aa6,b14539ab-3381-4ae8-8407-743937dc2fb1,a3234007-fa86-40b4-b17e-94255b516418,20,2.43,1683.91,4091.9,736.54,USD
39127b8b-8a94-4dd2-9c97-3df6b766fefe,dd6f6e49-2202-44b9-8ebd-ae48a8e53c79,fec134f1-1208-4739-b4d7-0523af872752,ba826f93-6d95-437d-b3fe-3fb739cc9f48,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,30,1.47,1261.68,1854.67,333.84,USD
32d4e28b-eed1-4dfc-b08e-0991d7e09246,dd6f6e49-2202-44b9-8ebd-ae48a8e53c79,dde46203-8d19-4d57-b94c-d12dc9043fdf,0761a3c9-25ba-4032-95b9-a51242828e43,f04ef0fa-f904-4af1-b2d1-4191ff13f344,40,50.46,66.75,3368.2,606.28,USD
d5c664fd-0728-43a9-9318-ade7742eb8cf,c127fc0e-cf27-4227-982a-22d1657e4e3d,0b8d69bc-8d9b-41a9-8c6f-65df841dabc1,e163935a-1c69-448a-b469-f147de066688,5a80ee4f-c974-4014-942b-4f577beed7d8,10,29.79,1597.65,47593.99,8566.92,USD
5b42d1fc-d929-4ae5-8986-7e881f6c92b4,c127fc0e-cf27-4227-982a-22d1657e4e3d,7a87029e-b8e0-4eef-b222-62ee7f62c866,11711961-0860-47f6-abaf-efbbfa9bc61a,45bfc536-a3fb-4051-aed1-77ba0c422b3c,20,76.49,472.46,36138.47,6504.92,USD
2bb7e218-e12d-4b3b-a87e-1c17d06e5a42,4b91d2a8-edb3-4883-9009-3b0d212086c8,3e21b199-25e1-4170-a063-cf9dfe7b84e4,200a5011-b6e5-4224-99dd-7cd92f59725f,4c330d88-57ac-4568-81e2-e1299fdec989,10,28.18,30.05,846.81,152.43,USD
de8d7deb-4d7f-4b38-8297-ea2d506e4d29,66238338-6324-47e9-9aff-a3ec3bf256c1,3cea40c3-0a17-481e-82e8-d48e31d758e9,f9861856-fdc2-4ee9-8076-8eb1ce47f351,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,10,35.61,1349.22,48045.72,8648.23,USD
23ce0e8c-ea71-4cd9-853f-9dd84b0b1947,bb89cae8-84d1-4b54-914e-34c4c7b70cf5,aa646161-f1f3-4c0c-82c9-6cef5ad3d291,0c313655-aecd-46da-9f41-b2c9952cda8d,048b08eb-6a25-4330-aee8-1d400d65d555,10,83.49,1905.55,159094.37,28636.99,USD
b619b0ee-8d1d-4b4f-9f11-6a446281c0c2,bb89cae8-84d1-4b54-914e-34c4c7b70cf5,a0c84635-2c8e-4370-8698-2428923828fa,bbba9165-d775-40ad-8914-e943352132ca,3657e2ea-0055-47e2-96be-837f36090a1e,20,82.79,1693.52,140206.52,25237.17,USD
e617b66a-bd55-44f8-912f-36e860cc2c5c,b4b1376c-1bd0-499c-946c-f628e8147da2,94d3cf78-01bc-4302-b09e-dac42a89a473,05444ba3-ba16-46f0-8bda-5ef375f59eb7,3657e2ea-0055-47e2-96be-837f36090a1e,10,29.13,1635.41,47639.49,8575.11,USD
67b87788-86c4-45e2-bddc-f0d24e58cbd5,b4b1376c-1bd0-499c-946c-f628e8147da2,025f928b-9820-406b-ba2e-c5ff51a0f746,ab8f2714-e975-4d91-a2b8-880c4d48a651,23ad7741-05f2-4277-a4d5-ba0d88bd3389,20,64.2,1517.41,97417.72,17535.19,USD
7560b66c-8d2e-48bc-b4f7-90ffba661778,f26e0c13-9fad-4f89-894d-c0f13d5a7d2d,6ac68241-2b0d-4ad4-a017-68320f58a552,689498fd-b976-4cc5-ab90-2e77f6ce0d34,79249b25-fc57-4b33-bce7-0d2f28d5448b,10,57.44,1295.07,74388.82,13389.99,USD
e56c56ab-6073-4389-ad0e-2b13be7128b8,fead1d80-7f0e-466d-8bb3-ce34f3cb7834,c16db82f-fec6-47ce-9451-f5fda2eebc3c,09a92c7e-51f3-4460-b663-4b9c05446676,0129d1e5-34be-432f-8d26-2a86547037eb,10,90.27,1288.61,116322.82,20938.11,USD
b25249be-ef95-497f-80f8-4fecabedfd81,769f9cd2-a30c-4ad9-b349-fb8ff5b82366,c11f6ae1-a65d-4314-a8c6-f8706cce1a89,1b40a0f8-9406-4639-95fc-4b7a19e9ba12,be1d466d-3f31-440e-b94d-6a8e92106328,10,34.53,1634.82,56450.33,10161.06,USD
f9ea65d3-738d-42ea-a1a3-1235af41c578,cd1c6215-0d4a-4590-8eea-a682f2872165,adcc8d8a-f365-4586-a211-1078e1dc84ee,29f97c03-e6d8-4e14-9139-188c6a04053f,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,10,51.51,689.68,35525.42,6394.58,USD
8bdccc1f-1152-4cf5-96b4-21c038f99c4e,cd1c6215-0d4a-4590-8eea-a682f2872165,acf3e84b-ad25-4358-b16d-ee02440440e8,954c0d40-c521-4198-9c11-8345f0f96731,8f30334e-c4ed-4729-8217-39f3a5ecd019,20,54.35,2133.39,115949.75,20870.95,USD
9efd270c-049f-411c-89e4-0efc21c35929,cd1c6215-0d4a-4590-8eea-a682f2872165,43ca4406-9603-4676-ac4a-3c36daa807a7,fc4e7c40-683e-49ad-812b-d94f2aceb293,71b984e7-ae44-447f-8197-720036bc84d1,30,43.87,681.37,29891.7,5380.51,USD
aae89394-3f90-4c54-bf96-2f18b5300618,3c1fae96-3da9-4a74-aa80-d88d8f2ed373,45288c22-3fd7-4f20-84ef-82680b78baae,e9a9360b-0f06-4076-a211-332cb75f3d3b,916f33e7-d13f-4488-88f9-2788366d06f6,10,85.05,653.61,55589.53,10006.12,USD
3b4a73e1-bb95-432d-88ec-5751e3d49fc8,3c1fae96-3da9-4a74-aa80-d88d8f2ed373,e75363fe-170e-4d24-b896-3d8860b50a65,a016b1c9-e5a5-49b1-9f51-73b4c12f32a5,f30185ab-136d-4e90-a6dc-022f1fb00542,20,40.3,503.59,20294.68,3653.04,USD
a78e8805-25ea-4c12-a838-6fe0210a8144,3c1fae96-3da9-4a74-aa80-d88d8f2ed373,5f0a19c6-6f2f-475c-8925-5c3c9524b822,6bdc0699-38b3-4c1c-b6d5-1f2531e0925b,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,30,99.34,1000.09,99348.94,17882.81,USD
3dac60dc-8f83-4a2e-9cb6-4ee49a3a9c9b,3c1fae96-3da9-4a74-aa80-d88d8f2ed373,553085a5-b477-487b-87ab-7d5e03098555,f4a3f3f0-0291-421d-9189-4354365f1091,f77d83ce-223c-49db-abe6-1ca3995e1d41,40,27.82,1444.7,40191.55,7234.48,USD
b5089ca6-9545-4a19-8856-0247e7722e0f,a31c6abb-a71b-479c-953d-0d81a64c269d,5752edf4-31fc-4dab-94d5-9a8b60b3d659,d3634de1-37d5-4dfb-a0c7-e3b5439d83dc,0565e145-c8eb-4e32-97b7-282a8988df64,10,61.77,557.73,34450.98,6201.18,USD
6d609226-a69b-4b59-8725-e3ea4005e5c1,a31c6abb-a71b-479c-953d-0d81a64c269d,ae3a7586-b4dc-40f0-9062-3b1a166a44c3,0cbc354e-286d-49ec-8d49-ce11d16edb6a,8937a1cb-a912-4dca-81f3-177fc4f891f6,20,85.94,1419,121948.86,21950.79,USD
7bde805f-f360-4b60-970b-91da067c802f,a31c6abb-a71b-479c-953d-0d81a64c269d,af16d183-cebc-4e8f-a2be-2209bac29c90,11a226d3-b465-400b-a870-f78f6ab66454,cc208472-9d81-47c8-a86c-888d713bd284,30,54.57,36.98,2018,363.24,USD
070f9110-a6c3-4f28-ac5a-93a06da7e545,678a9486-29ae-44bd-a8b3-3c1e8f42633d,13b544e3-6d91-4854-93d9-8f03dc3b9191,a7aa4322-4503-47f7-a287-91e1cb943729,19d60529-c330-4086-a555-1df208027bf5,10,12.88,577.3,7435.62,1338.41,USD
d508b7c2-ec73-442e-ba87-f67cc29fc1bd,123d6c69-6de9-4b82-b1ee-8f2ef05f3732,0924c7a9-3543-4941-994a-d474fdcdb514,4c256c0c-9125-4175-b9c6-06ee6ad20e6e,048b08eb-6a25-4330-aee8-1d400d65d555,10,73.26,2004.79,146870.92,26436.77,USD
01bc308c-29e5-4804-9400-a9d96bbc655c,123d6c69-6de9-4b82-b1ee-8f2ef05f3732,c56e48e1-5278-4567-a4bc-f84d34d9ab23,ced8f4b2-1769-4eb4-9052-8ef5a311cd8d,4c6feac5-6f20-46ec-9728-341ee162a94f,20,90.11,89.64,8077.46,1453.94,USD
eadbd7f5-0d13-4768-a6c4-7903d0330391,ca06c7ff-c7a6-4333-9314-4a1b87125d52,dcd64233-4b2a-4277-9500-19cceae188a1,cca90a83-e6e4-4ca6-b44c-8928f07927f7,1669eed6-fd27-45e4-bbea-db85a5a0ad3c,10,68.48,693.66,47501.84,8550.33,USD
b64939ca-4400-4c44-884e-259bead74666,ca06c7ff-c7a6-4333-9314-4a1b87125d52,f4da4859-cbe9-44c1-ab12-feadd0d0c281,a98587c1-8b93-410b-b287-6f691faf2dd3,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,20,41.52,2167.36,89988.79,16197.98,USD
81b4a4f5-448a-4e05-8e62-6aae5068d84f,ca06c7ff-c7a6-4333-9314-4a1b87125d52,50494c3a-2f16-4296-a2e3-bd4f1ad337c7,0e3b2ec7-0557-4c06-8471-320cb61ade0b,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,30,46.92,594.64,27900.51,5022.09,USD
c5c349ef-a5d5-4db2-8efc-af659fc2d41a,ca06c7ff-c7a6-4333-9314-4a1b87125d52,3618d6b5-56b6-4313-af58-62992bea8952,d9310964-f92a-48f8-818a-f59d77e8c994,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,40,69.16,1210.29,83703.66,15066.66,USD
811beefe-4d33-4e9d-82ef-1d0a04f194fe,3df8160d-0eab-407d-b96f-931de31d4175,ab882a48-1569-4035-9191-b903d700023e,d416338b-7cc6-4e23-afdf-a56b79661427,606bdfe1-a2d7-444a-adf8-b26de30af02e,10,14.09,1040.62,14662.34,2639.22,USD
40834bf0-1e7d-4f9d-bfe1-029befe51d40,3df8160d-0eab-407d-b96f-931de31d4175,f4674f68-3c07-4205-85b5-ca50bd61f914,3cdf8dd2-031c-4636-b6d7-6e3e576feaea,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,20,33.32,1969.37,65619.41,11811.49,USD
f23c0fcb-341c-4624-84fe-dcb2c9ee0e25,3df8160d-0eab-407d-b96f-931de31d4175,d406afbc-b4fd-44e7-b2f8-c1503dcb789b,0f14e1f1-6a05-4158-ace0-fae2a56d4402,63aeb6f6-eb50-464e-b2a7-1202b242b365,30,48.03,1113.64,53488.13,9627.86,USD
4e592f20-3ebc-4dfe-a9b9-92fe5658580d,395ac0b0-81b7-474c-886c-d48bc57768b5,a5ac1a16-43f8-4590-8875-f63326268fea,10fc8937-3a77-462f-821f-4a50ff65e8b5,1ddc7586-3513-4258-affb-374e39a30335,10,39.45,1202.47,47437.44,8538.74,USD
fed17c52-b984-4500-bb56-841c4d04535c,395ac0b0-81b7-474c-886c-d48bc57768b5,2a3b51a5-7272-4a6e-85c5-0de4445739e2,96057f4a-6a8b-4218-a0e8-2f9d7df4bfa2,c3277893-1114-40fa-8be6-9f9823eb5647,20,23.35,219.19,5118.09,921.26,USD
7eeb02f5-5bd6-4a77-9373-846d364a62ca,395ac0b0-81b7-474c-886c-d48bc57768b5,fe0067ba-be20-46bf-8e7e-390a0961b859,045fbc5f-dd5d-4d58-905b-c7b733467442,19d60529-c330-4086-a555-1df208027bf5,30,4.75,472.63,2244.99,404.1,USD
fd8c84bf-b0e3-4ac5-9cd2-babe59b222c9,395ac0b0-81b7-474c-886c-d48bc57768b5,36346142-d550-4d94-836e-e9b1c11a5844,6bcd683c-4115-4f26-8b68-6f47ca1e316e,936705d2-ba01-4342-a24b-f40c6fda6b56,40,39.27,1290.59,50681.47,9122.66,USD
2abe8c5d-28b9-4096-94bb-db8a2bb7c92b,d8930335-9a48-4e90-aacf-94c96553409c,adb65f80-6840-42a0-9a7c-f0ccb87b1f94,10f4e60c-d8fb-4b88-a06c-d68660d33708,23ad7741-05f2-4277-a4d5-ba0d88bd3389,10,17.66,1835.52,32415.28,5834.75,USD
381322c6-83ec-456b-8767-856a54192d42,d8930335-9a48-4e90-aacf-94c96553409c,02ad5d81-6859-4cfc-bb4c-90708a49169e,cf22247e-9d07-4afe-98cb-74efdac12ce8,1ccd8c25-39b2-4716-b553-ba942c6a1649,20,2.38,122.41,291.34,52.44,USD
846c0130-53c2-4d66-9202-cb31432ceb4b,d8930335-9a48-4e90-aacf-94c96553409c,7e6e1d1c-b1c0-4647-a825-ad868909b093,e4fc3769-8a03-47dd-8975-1d13fea6eee3,60166674-8ba3-4b7f-a8a1-856fad1236cb,30,9.58,1049.46,10053.83,1809.69,USD
04dea9f3-7c4b-4364-9f42-191545e921ba,a9aafdcc-5579-4eaa-a3ac-1adab52283d9,374701ad-3cfe-4c15-808e-0404103480c9,449e998b-75e9-4923-8a7c-1142b27da737,72399bd0-959e-41dd-a677-1ec17f3af41d,10,52.38,508.37,26628.42,4793.12,USD
f1267d83-a46d-4f6a-a15b-08555f4e93fd,a9aafdcc-5579-4eaa-a3ac-1adab52283d9,b1dbda8f-6c05-49f5-a88e-7c4bd4f7df21,d59fda00-1bdd-4d7a-ae42-2c165c3f67c3,793ca806-db35-4f91-acff-e5e8bd856dce,20,72.01,547.52,39426.92,7096.85,USD
708a89a4-c0df-46b5-aef1-79bf554fd667,a9aafdcc-5579-4eaa-a3ac-1adab52283d9,d175cd1d-f5e4-44f1-9844-3e70413f5d3c,ce6c9c1a-8be4-471a-9b70-8fd3817c3161,f04ef0fa-f904-4af1-b2d1-4191ff13f344,30,9.98,62.37,622.45,112.04,USD
80386548-a47e-44b9-9cc6-59f533f8289d,f3622cad-0470-4a51-a73f-5042602b6d06,45f52362-cbd4-4804-8a4d-298184bcc8d0,89abc7f3-1496-4cb1-8487-dfa018518569,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,10,62.06,747.7,46402.26,8352.41,USD
dadccf90-0ffc-4b74-ba63-ff3d7ebf947f,f3622cad-0470-4a51-a73f-5042602b6d06,3096e99c-c700-4f87-b292-5bbee1fba874,0aab9c44-28f7-4c36-9a70-43d836b798f2,be1d466d-3f31-440e-b94d-6a8e92106328,20,33.55,1320.6,44306.13,7975.1,USD
4b8af611-813a-45c5-b8f0-303c78f1c39f,a6b62007-6fca-458f-acf5-ec53bb37e523,7f62cab1-ff34-441b-a239-bda7ff2b6605,fb2e022a-a1ec-42ee-ae74-67ed17124fc1,eba730ba-f46f-4ecf-b893-63892637cf74,10,56.46,726.19,41000.69,7380.12,USD
f7c55454-247e-4f5c-979b-84f78df3c556,a6b62007-6fca-458f-acf5-ec53bb37e523,642be317-2826-4d44-a725-58e511b107c1,f521e167-2a11-40a5-ab3a-8f7c4d60d66e,793ca806-db35-4f91-acff-e5e8bd856dce,20,29.26,658.11,19256.3,3466.13,USD
6077d26d-f487-471f-a550-77f11bcc9363,23b4de98-991e-4331-9d4d-404acf2aaa7e,ffac3cc8-fc3a-404c-92fe-15162f4b324b,4aef826c-5546-4067-b376-5ae340cd4340,a3234007-fa86-40b4-b17e-94255b516418,10,85.2,1686.8,143715.36,25868.76,USD
c6aa556a-84b5-497e-87a7-9abb3d043e91,23b4de98-991e-4331-9d4d-404acf2aaa7e,278c525a-4823-4621-9d51-29ece8652557,88384296-ec85-40c4-858f-4c80c110c48f,65c739f9-760b-4757-ac7b-402d401e670c,20,21.72,66.03,1434.17,258.15,USD
1bcffaf4-2c08-4e06-bba6-3bf9aeb3a91e,36e22e3f-bc64-4771-bf8e-72e1c75e4e1c,4eec05b5-692b-498b-a9ea-21539da57631,5789c941-eda5-4f4d-a72f-2ef340b321bd,a3234007-fa86-40b4-b17e-94255b516418,10,50.59,1630.45,82484.47,14847.2,USD
926abcf5-544b-4175-97cc-dd2cdbe3b8cf,36e22e3f-bc64-4771-bf8e-72e1c75e4e1c,6cdd95fa-e8f5-4239-964c-df5dea9efcfb,46279257-6b44-41c1-90f2-c7bd71830afc,fa2319d7-7450-4a94-8ca2-177998768fce,20,51.84,1355.18,70252.53,12645.46,USD
1230097a-a7e3-4645-a5a2-d9e3b6fc0a8e,36e22e3f-bc64-4771-bf8e-72e1c75e4e1c,5cf69672-ab06-42c9-b9d4-9d4fad02cbd6,cc642e42-24cd-46b5-95ae-7eb8dd02898f,1856654a-a340-4b51-b787-39d4a6aac92e,30,96.17,277.93,26728.53,4811.14,USD
1906f97f-1bb4-4360-970c-56c041173125,36e22e3f-bc64-4771-bf8e-72e1c75e4e1c,07991c53-480d-495f-9f2d-9e4d02b6e3a7,8d84d74b-03d8-464d-95be-1c6673c58013,05663a58-f417-4410-9919-81dc296bc9de,40,44.76,957.01,42835.77,7710.44,USD
d020042c-e4b9-438c-86b0-a3146039ad69,4280c29d-4e5a-4abb-ac5b-4c77b0a5c461,8fda1a62-b4de-4fd4-8761-9b31279d13b1,624a3d9f-c1cf-49ea-9bf1-882427610b93,63aeb6f6-eb50-464e-b2a7-1202b242b365,10,49.48,1424.77,70497.62,12689.57,USD
4b2116b4-831d-4ea9-8199-8d4cf19c7c80,4280c29d-4e5a-4abb-ac5b-4c77b0a5c461,add481b9-b098-45c1-bf38-f7a90105533a,5aeef3ae-cd56-4c19-8d8b-06f347a19d5c,55b9a745-66ce-4c3a-b79e-9b38fb0d831a,20,34.3,2166.09,74296.89,13373.44,USD
fed8bebd-d872-4b92-b711-22de6a744efd,4280c29d-4e5a-4abb-ac5b-4c77b0a5c461,826b05ee-36e6-4e50-ac5b-ad18e45134b0,059f2683-d91a-4da1-8779-d9b003e22e66,cc208472-9d81-47c8-a86c-888d713bd284,30,3.32,36.72,121.91,21.94,USD
c6cab065-7fc1-4414-8757-c54b26077b8d,abb06d72-82dd-477b-91ee-b750359cdbd6,03cf7f20-43b1-4c17-9385-b72febd79d7a,e0b0ac4f-7a19-46ed-bed8-36eafbca38aa,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,10,52.95,747.73,39592.3,7126.61,USD
46dabc6e-b182-4f9f-b50f-f3c9fc3f7608,abb06d72-82dd-477b-91ee-b750359cdbd6,bc8d60f3-513c-4461-8711-610f496472b7,773a1c8c-edaa-4e95-8623-562b41e2fd1d,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,20,46.03,859.72,39572.91,7123.12,USD
852bee91-7101-4de3-82b4-1e2bb42bd158,abb06d72-82dd-477b-91ee-b750359cdbd6,52c9de8a-01cf-496c-b8a9-ef8fa8866331,1353916a-d762-4ea1-9ac7-623041a62c05,f77d83ce-223c-49db-abe6-1ca3995e1d41,30,91.9,1239.8,113937.62,20508.77,USD
a4bce3f3-be94-44e3-914b-a6cfb1bd19b1,0a4d5adf-1504-4528-80de-f053c3d7e217,e66c5884-23e4-4dbe-b327-f7187ccfb072,7f4c1d2e-ddd5-4150-add6-66259869296e,f1c87962-e295-47c4-8bf1-baa340a21fc8,10,84.14,425.16,35772.96,6439.13,USD
f3c6376c-0611-47ce-bde0-4ca2533bbc2a,0a4d5adf-1504-4528-80de-f053c3d7e217,e6700dc8-7eda-4e8b-8875-8edb6f4e7ff3,34c8b2f2-879f-446b-b998-51c64f0a5b4b,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,20,53.1,111.55,5923.31,1066.2,USD
befe685e-a591-43d8-b832-48b8467f18ac,0a4d5adf-1504-4528-80de-f053c3d7e217,356ad858-96bc-4edf-a3ae-b30729cde978,50c97408-329f-47d9-a55a-641831fe7d04,313b0b29-2123-4f94-b393-fd84e96d14b2,30,34.05,312.62,10644.71,1916.05,USD
b5a3a63f-e1bb-429d-9f8b-d5da702ede65,0a4d5adf-1504-4528-80de-f053c3d7e217,cb38a02d-5b3f-4cb6-baf7-62a8948c1ef4,bc49a7f6-8196-40bc-b4e2-ee50485bb261,a3234007-fa86-40b4-b17e-94255b516418,40,48.12,1794.28,86340.75,15541.33,USD
24cbeff2-0f65-4eec-8434-8f0b90ff09de,2469cd96-87b2-4c5b-87d2-447cf849ab30,4bc9efe6-5f32-4f26-8d49-e40ec7f7aa8c,b77c2722-add6-4ac7-9f2b-0decd8e10bad,7d177d6b-d62f-41a7-8654-b52558463c23,10,56.75,967.19,54888.03,9879.85,USD
2efdd246-fce5-4d8d-b145-f7255fdc127e,2469cd96-87b2-4c5b-87d2-447cf849ab30,eb7d8c8d-6595-430e-a38b-43f832805bd9,9f8b6bab-77b9-4e91-aadf-d1e20333c430,9e1cafad-c22b-49d9-b8f7-a5939155ab18,20,31.11,727.81,22642.17,4075.59,USD
dc548f0b-d30e-4abc-a3a6-c7cdd5fbbe2a,2469cd96-87b2-4c5b-87d2-447cf849ab30,1584e941-a94b-4ff5-81b3-cf48071d865d,a14b5c79-05a7-46c3-b9d0-d347cea7572d,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,30,89.71,1710.53,153451.65,27621.3,USD
9a313d0f-fbe9-4bfe-b5a0-46074345b829,2469cd96-87b2-4c5b-87d2-447cf849ab30,7aeb43a1-4d76-4a7b-aba5-f195af361a94,d7677dd0-6103-4a8b-a36c-b49afbf65823,e8d510ea-fe69-4369-b50c-de4c7f906648,40,10.32,1882.87,19431.22,3497.62,USD
728e48f7-c6c7-4e7c-ad10-b80785149d0b,71684c56-7119-4c64-beb9-a64fb94ee4d4,69f9fa1a-63dc-4b2f-a477-f909b12fd356,c8bdd4c0-d11d-4983-9b8c-5fa380d00801,0538f843-0ea1-4ce6-b379-b4c611fdce1d,10,48.46,725.93,35178.57,6332.14,USD
f3aa5104-9f36-413e-bc74-f6472a49617d,9ea9c853-2f54-4cd7-86bd-a069e07ade84,8aba6d2a-f1be-49ac-8031-6dc238e57c6c,1fe3205b-21a1-4bf2-86df-df0a5d82956a,903b109a-a48e-4805-bf97-eeb56a6e5694,10,8.21,403.88,3315.85,596.85,USD
dafe3c53-8fe0-42ea-bcae-115a5cb412c9,21396e42-6049-4613-b436-9d9869753a46,fbc5a880-c896-4419-82cd-7f56fff6481d,364c8437-c0fe-4ca1-a084-cda2e420f457,7c2b9c81-5019-4515-be37-fab9c68881f0,10,80.24,132.09,10598.9,1907.8,USD
a29ef563-4cf3-45cc-9b69-33911caaa5d8,21396e42-6049-4613-b436-9d9869753a46,c15cb729-5c3b-4230-ae0b-07ca6af76d8e,de012cec-0c22-4e11-b1fd-28ea5c94dfd4,f30185ab-136d-4e90-a6dc-022f1fb00542,20,44.41,423.24,18796.09,3383.3,USD
84cb2e8f-62ed-4acb-9472-0c982445ad18,21396e42-6049-4613-b436-9d9869753a46,2f38200d-4bc8-4ac6-95d2-e158deb9a9c6,7d660374-e730-4ce8-9950-5e612ce19a5f,3e9d4440-3f78-4da8-a691-54bce30640ab,30,12.24,2168.02,26536.56,4776.58,USD
e5773236-54ac-4350-834b-da1dad724581,21396e42-6049-4613-b436-9d9869753a46,0feac625-2889-4516-b68e-9d14fd97e2d2,ff94999a-3783-4a10-a3d3-c1e1930fd9c2,0ba6b064-c020-4397-9342-d2599bc6fdb4,40,19.79,1683.26,33311.72,5996.11,USD
589a5ed3-8ca5-4eac-97cf-cf67de10287d,3eb1709f-9cd8-4d83-b239-074d729f4403,ccb04b2e-43d7-4838-b4bd-81a7f405fcbd,9543d308-535a-4d0c-872d-0f6ce2a663af,ec447f33-911d-4b35-8e2a-bc14096d88b8,10,65.55,913.45,59876.65,10777.8,USD
7c2e513d-0075-4b2e-96f5-1ca4b5e5338a,3eb1709f-9cd8-4d83-b239-074d729f4403,3e0a528a-4d12-4781-b6e2-bdf6c3bcfac5,0bc3212b-0e73-485b-b65b-46c14eb50367,3f8486a5-5a05-4011-a27a-59d0d1e19578,20,39.99,462.33,18488.58,3327.94,USD
b1b53669-1a53-4096-8682-86da6bb76b7f,3eb1709f-9cd8-4d83-b239-074d729f4403,18f1cca1-3442-4984-ae12-019a6d948f6d,c5b28014-7b45-4909-8fc8-ec60f54e53b7,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,30,12.99,1501.47,19504.1,3510.74,USD
045f8291-aa1b-4784-b340-511eb6d08710,4af70396-e947-4215-bb77-d6912078fe9d,36e21dfc-263f-4ea2-b914-337723df088e,aaa90a9f-929f-4d3b-8427-f23530edd03b,a802c0b1-d9cc-4fc5-8ed7-fbdaadaf0368,10,31.12,2055.45,63965.6,11513.81,USD
11127b33-a5f0-4148-9cd3-84e8a78e7a62,4af70396-e947-4215-bb77-d6912078fe9d,0a2b8698-9fb5-499e-a474-59ac8e6a4c6f,8b68c1e1-5f11-4767-a8f8-57e7c43bc8eb,79249b25-fc57-4b33-bce7-0d2f28d5448b,20,53.86,1431.76,77114.59,13880.63,USD
25c41cc3-675e-407a-b744-8ce8ea359f9a,4af70396-e947-4215-bb77-d6912078fe9d,b2144ae1-8449-47d1-80a3-7506064dbdb3,c2c31cbf-3479-4aee-98df-43def29a04f6,398ff173-86e4-4b2f-a929-3221e8d239c6,30,20.48,1430.52,29297.05,5273.47,USD
