id,salesOrderItemId,conditionType,conditionValue,currency,isPercentage,conditionBase,conditionAmount
c83f9385-5ce5-4340-a40e-702f8de60787,91f12c55-4d16-46ca-a509-3bd1e9946988,PR00,1591.46,USD,false,79.62,126712.05
03cc7a3e-f94b-488c-b4be-83b95ee04026,91f12c55-4d16-46ca-a509-3bd1e9946988,K004,14.44,USD,true,126712.05,-18297.22
72fc6991-4668-4203-ab99-001931581191,91f12c55-4d16-46ca-a509-3bd1e9946988,MWST,18,USD,true,126712.05,22808.17
54fb81d2-60e4-4431-8c27-4744496c16a5,565c85fd-95a6-4ab9-b560-4da799146938,PR00,118.16,USD,false,45.94,5428.27
c378662c-712d-47df-b4ca-466915f6e53b,565c85fd-95a6-4ab9-b560-4da799146938,K004,6.56,USD,true,5428.27,-356.09
75b1238e-07e2-4a22-892d-eb9b773f4ab8,565c85fd-95a6-4ab9-b560-4da799146938,MWST,18,USD,true,5428.27,977.09
1888f82c-45d4-41f2-8921-abaa4c76d2f2,aada28b7-c007-42c5-8431-3fa99f08882b,PR00,603.12,USD,false,13.8,8323.06
05bc8ec0-a930-471a-9e92-89df5b870ba6,aada28b7-c007-42c5-8431-3fa99f08882b,K004,14.91,USD,true,8323.06,-1240.97
54d77804-9eb1-4d9e-8b58-11c19dee1707,aada28b7-c007-42c5-8431-3fa99f08882b,MWST,18,USD,true,8323.06,1498.15
cded43fd-e3cc-45e2-9613-2fa649cd4129,ff485505-5a3b-44c4-826b-3d9a78d756d7,PR00,747.75,USD,false,80.36,60089.19
9a4108cd-952f-450e-8713-a2afedd10146,ff485505-5a3b-44c4-826b-3d9a78d756d7,K004,10.49,USD,true,60089.19,-6303.36
9cd49e2a-821f-4f81-9cad-dcfbe301b0d7,ff485505-5a3b-44c4-826b-3d9a78d756d7,MWST,18,USD,true,60089.19,10816.05
53cb81d5-6e94-4822-8ae9-ce19504cc30a,81dba559-2a07-43d6-8df9-9aba6bd74335,PR00,1152.31,USD,false,80.2,92415.26
348ced82-28bd-4192-a623-a2c6a0ce0cb8,81dba559-2a07-43d6-8df9-9aba6bd74335,K004,10.21,USD,true,92415.26,-9435.6
a5c7c20e-9cdc-4bd5-851e-74bf8bc06aef,81dba559-2a07-43d6-8df9-9aba6bd74335,MWST,18,USD,true,92415.26,16634.75
c6c1a81b-57e6-4065-a376-edc08515c2f1,2dcdde49-26be-41db-a990-4fc78865e779,PR00,1940.41,USD,false,90.47,175548.89
842c0985-89e1-42a2-91ef-c0449d5bc17a,2dcdde49-26be-41db-a990-4fc78865e779,K004,3.91,USD,true,175548.89,-6863.96
000f4151-dd2b-4ddc-bd05-554da1ccc7b1,2dcdde49-26be-41db-a990-4fc78865e779,MWST,18,USD,true,175548.89,31598.8
ea7f0c18-a394-46ca-8fa3-bacf1ef2da04,0cc1680a-d496-4349-b92c-08ede43e7c30,PR00,1032.81,USD,false,66.55,68733.51
af787760-61a2-4ff3-b6b9-017ecff01a15,0cc1680a-d496-4349-b92c-08ede43e7c30,K004,5.36,USD,true,68733.51,-3684.12
ffcb22fc-f010-40b8-9084-4cdde2b3289a,0cc1680a-d496-4349-b92c-08ede43e7c30,MWST,18,USD,true,68733.51,12372.03
fb9592ae-501a-40c7-aa85-6f33b8b6eb33,9eb391cc-aebe-43d8-b8af-95f48bb2eacc,PR00,1573.6,USD,false,10.14,15956.3
fb749ed7-e051-470b-a99b-732ec4ab2233,9eb391cc-aebe-43d8-b8af-95f48bb2eacc,K004,3.58,USD,true,15956.3,-571.24
1a16e5d1-ce76-4990-830d-3bf22cdb9a18,9eb391cc-aebe-43d8-b8af-95f48bb2eacc,MWST,18,USD,true,15956.3,2872.13
2bd97d18-0d23-4885-87ba-36bbe06855af,56422b4a-969f-44ed-825c-1f550800672f,PR00,2156.73,USD,false,26.34,56808.27
ea7ca6c1-6f95-4828-86f5-e10ce1589b2b,56422b4a-969f-44ed-825c-1f550800672f,K004,14.56,USD,true,56808.27,-8271.28
18d20645-075b-4f22-af01-22aed9e3bbc9,56422b4a-969f-44ed-825c-1f550800672f,MWST,18,USD,true,56808.27,10225.49
ca5a1b51-54b3-4d31-b5a2-753187f03bbd,9682244a-b133-422e-b354-a5f551f30ad5,PR00,1644.58,USD,false,12.07,19850.08
42d7c96e-bfbb-4456-8ee0-5035f7688dd6,9682244a-b133-422e-b354-a5f551f30ad5,K004,14.56,USD,true,19850.08,-2890.17
225b78c1-7966-49b3-8f59-a07ed23b3bdc,9682244a-b133-422e-b354-a5f551f30ad5,MWST,18,USD,true,19850.08,3573.01
a74889f0-057e-43e6-bc71-7ee77ba5de2c,d3e20757-0e6a-4a51-8c52-e34fffa58d2d,PR00,1929.4,USD,false,12.28,23693.03
54c5abf6-4bb9-40bc-bb28-1a36fe806291,d3e20757-0e6a-4a51-8c52-e34fffa58d2d,K004,3.03,USD,true,23693.03,-717.9
e388ffb9-9f5a-4380-aa72-6dc2e2a084d8,d3e20757-0e6a-4a51-8c52-e34fffa58d2d,MWST,18,USD,true,23693.03,4264.75
d2fe6b38-dec5-4bc8-bcd9-a06c5b07b039,07c3afef-9813-40a6-b630-9b7fc38af234,PR00,1662.21,USD,false,94.17,156530.32
84387ea5-8fce-45a1-873e-3a071b4ffc58,07c3afef-9813-40a6-b630-9b7fc38af234,K004,2.12,USD,true,156530.32,-3318.44
1f174743-da4d-43d6-a399-a38e1c38a825,07c3afef-9813-40a6-b630-9b7fc38af234,MWST,18,USD,true,156530.32,28175.46
b9889e1b-3575-4a60-88c1-0606719ab312,92320189-2045-4515-8399-3bb1721ad934,PR00,1129.36,USD,false,24.5,27669.32
ab342bec-fd41-4e46-9714-aeb6bba4fc83,92320189-2045-4515-8399-3bb1721ad934,K004,13.72,USD,true,27669.32,-3796.23
70875f60-d6c9-4e15-bcf6-77b53f61aa3a,92320189-2045-4515-8399-3bb1721ad934,MWST,18,USD,true,27669.32,4980.48
de5f4636-a94d-421d-b3d7-4c98c3d2f827,3307492e-7b44-46c8-954f-54ac4f55b9e8,PR00,1127.79,USD,false,50.58,57043.62
9c6d9178-3c3e-4833-9c29-be4f8de2d29f,3307492e-7b44-46c8-954f-54ac4f55b9e8,K004,8.34,USD,true,57043.62,-4757.44
cc01b1ee-1f1e-408b-8658-7f0d343c0e04,3307492e-7b44-46c8-954f-54ac4f55b9e8,MWST,18,USD,true,57043.62,10267.85
a78ad8c3-1b63-4842-bd36-85b40c6a6643,55e0b714-0ca8-4ad9-99fe-be210d043af4,PR00,2089.25,USD,false,51.42,107429.24
47c2a7c9-308f-45de-97b6-a7243d2624f9,55e0b714-0ca8-4ad9-99fe-be210d043af4,K004,14,USD,true,107429.24,-15040.09
1a785e6d-1935-446c-8525-84337a46906b,55e0b714-0ca8-4ad9-99fe-be210d043af4,MWST,18,USD,true,107429.24,19337.26
b830d6a0-6ba7-489d-a154-0567ff0d1766,7dcb25b3-7595-44fe-98e1-05d717b3c309,PR00,1338.83,USD,false,25.22,33765.29
5a436c98-4561-4d8b-b99f-5ed1a47ec25d,7dcb25b3-7595-44fe-98e1-05d717b3c309,K004,10.89,USD,true,33765.29,-3677.04
490ce4a0-074e-4416-8f4f-f32757ffcd38,7dcb25b3-7595-44fe-98e1-05d717b3c309,MWST,18,USD,true,33765.29,6077.75
67786425-8d2a-48e2-9279-9a000c9d904d,add462a6-31dc-4ae0-b4a9-1e6a1320ea6f,PR00,996.83,USD,false,44.7,44558.3
68a253bc-f2d8-4488-8e48-2019348ee780,add462a6-31dc-4ae0-b4a9-1e6a1320ea6f,K004,1.68,USD,true,44558.3,-748.58
e411494e-0ddc-4346-9300-a9e692f7c2c7,add462a6-31dc-4ae0-b4a9-1e6a1320ea6f,MWST,18,USD,true,44558.3,8020.49
00b3e9b3-2051-4135-af30-724aba84283a,d239922a-58f6-43ae-867f-ddd1c78d6f4b,PR00,350.71,USD,false,95.06,33338.49
16a0df35-bb25-46f5-8060-f70feefa1337,d239922a-58f6-43ae-867f-ddd1c78d6f4b,K004,12.83,USD,true,33338.49,-4277.33
ee1754dc-57ec-4f4a-8efe-537bb49d571f,d239922a-58f6-43ae-867f-ddd1c78d6f4b,MWST,18,USD,true,33338.49,6000.93
64411a6f-4e1e-43d1-a0e0-6f82884e8ce1,3b699318-e7e4-4cb8-aa64-223597b0bd17,PR00,536.67,USD,false,72.39,38849.54
5fcf8e19-9d6c-4c4e-9a93-13a84af77ba0,3b699318-e7e4-4cb8-aa64-223597b0bd17,K004,10.7,USD,true,38849.54,-4156.9
1e17124b-f7bc-409c-8205-91cc5cf8f88b,3b699318-e7e4-4cb8-aa64-223597b0bd17,MWST,18,USD,true,38849.54,6992.92
0c04c997-1718-4f65-a2fc-00379734a491,6593b9ee-25dc-4e39-ad81-489a0123443d,PR00,1424.46,USD,false,93.35,132973.34
9622accb-1c69-404c-a5c2-b123fe1a81c6,6593b9ee-25dc-4e39-ad81-489a0123443d,K004,14.29,USD,true,132973.34,-19001.89
7882e867-9818-4920-bc81-e5e96a5c26fd,6593b9ee-25dc-4e39-ad81-489a0123443d,MWST,18,USD,true,132973.34,23935.2
5fb2e5c7-496a-4bb1-8ffa-e4a3ca31aa23,ed3b45ad-7b75-4556-adca-e13aa8d598cb,PR00,515.26,USD,false,9.53,4910.43
a20d819d-f74b-4940-9889-f25bd6401ce1,ed3b45ad-7b75-4556-adca-e13aa8d598cb,K004,5.8,USD,true,4910.43,-284.8
6f5bb199-2121-42d9-89ea-55c4fcb3ca55,ed3b45ad-7b75-4556-adca-e13aa8d598cb,MWST,18,USD,true,4910.43,883.88
456bfe1c-7200-4c0d-9382-748cb7502d77,7ae7de92-4701-42bd-a2b8-767e4d0c885f,PR00,543.71,USD,false,7.84,4262.69
61cfe0b2-8543-44d4-821a-ded34d827759,7ae7de92-4701-42bd-a2b8-767e4d0c885f,K004,2.82,USD,true,4262.69,-120.21
0082c574-1bad-461b-8e9b-1b981ce60464,7ae7de92-4701-42bd-a2b8-767e4d0c885f,MWST,18,USD,true,4262.69,767.28
13ae50e5-72a6-478e-909f-212e81249e39,5a2db991-5ecf-42ca-b358-8c850454df93,PR00,557.85,USD,false,26.47,14766.29
dce74c46-bf1a-429a-899e-7da48ea8d0c4,5a2db991-5ecf-42ca-b358-8c850454df93,K004,13.47,USD,true,14766.29,-1989.02
919ea822-d1cf-4cf1-90e0-696d984dd455,5a2db991-5ecf-42ca-b358-8c850454df93,MWST,18,USD,true,14766.29,2657.93
99a47f45-88ba-4e03-b53e-00111c04677e,86fb86fa-d28f-4909-bd39-5a2be483e98c,PR00,655.92,USD,false,39.96,26210.56
8a1b3421-f64d-466e-b383-92ed179955ed,86fb86fa-d28f-4909-bd39-5a2be483e98c,K004,7.27,USD,true,26210.56,-1905.51
3b2ab93b-2576-4ee3-9085-826202084456,86fb86fa-d28f-4909-bd39-5a2be483e98c,MWST,18,USD,true,26210.56,4717.9
7660cc06-949c-4aec-856c-ed300fd1305a,14b87941-6ce4-4cea-8b98-badac211a518,PR00,1474.15,USD,false,96.53,142299.7
51e676e3-a64a-4a2f-b0e2-c85b7e575267,14b87941-6ce4-4cea-8b98-badac211a518,K004,7.39,USD,true,142299.7,-10515.95
6282510c-05f9-40d2-94ad-64a740085518,14b87941-6ce4-4cea-8b98-badac211a518,MWST,18,USD,true,142299.7,25613.95
901e6a87-5ab2-4b8c-b1fa-521b010b3d62,835525d5-cac3-4b2d-86c9-0b54f1e9cd64,PR00,1670.38,USD,false,74.69,124760.68
2fc741b2-c6e1-4c46-91dd-3d7948297032,835525d5-cac3-4b2d-86c9-0b54f1e9cd64,K004,7.76,USD,true,124760.68,-9681.43
c759418e-bab2-4c3a-9067-94b076af3fd6,835525d5-cac3-4b2d-86c9-0b54f1e9cd64,MWST,18,USD,true,124760.68,22456.92
b83db290-200f-44d4-b0b9-61ec06676af4,e10ae8ea-a646-4cb1-870b-b7200caefb7a,PR00,1462.99,USD,false,80.47,117726.81
67d13877-1a71-422f-b549-5549418232c4,e10ae8ea-a646-4cb1-870b-b7200caefb7a,K004,3.97,USD,true,117726.81,-4673.75
63911025-3494-4cc1-b18b-9d68d25d0314,e10ae8ea-a646-4cb1-870b-b7200caefb7a,MWST,18,USD,true,117726.81,21190.83
1fdb743d-1df3-4400-8c20-a840c1363e9e,06507636-5052-4bf0-a467-48f9505b22b0,PR00,1526.67,USD,false,46.2,70532.15
820b7d5c-8fd4-4e00-b632-33ffbf68da22,06507636-5052-4bf0-a467-48f9505b22b0,K004,3.89,USD,true,70532.15,-2743.7
019e1687-7f21-48f4-bb47-a679a7fe75a6,06507636-5052-4bf0-a467-48f9505b22b0,MWST,18,USD,true,70532.15,12695.79
ca43c37c-9b1f-4c4a-9d0a-0cca1f4261e2,884728c9-8a1a-41f3-8900-1babba8aff80,PR00,69.48,USD,false,29.17,2026.73
0900b21c-cd8e-46df-8c52-6872cdc039e3,884728c9-8a1a-41f3-8900-1babba8aff80,K004,11.91,USD,true,2026.73,-241.38
47375bae-7068-4342-811f-542f05c38175,884728c9-8a1a-41f3-8900-1babba8aff80,MWST,18,USD,true,2026.73,364.81
8542d2eb-cef3-48be-bde4-9120558d2f68,da9ab8da-3eec-4eba-aaea-b64b5f13c3ad,PR00,263.69,USD,false,82.42,21733.33
2fc1acb3-7c28-4111-8cc5-10d807f2de1a,da9ab8da-3eec-4eba-aaea-b64b5f13c3ad,K004,13.74,USD,true,21733.33,-2986.16
c35fdc8b-7e44-44b2-8e73-fafff031cf40,da9ab8da-3eec-4eba-aaea-b64b5f13c3ad,MWST,18,USD,true,21733.33,3912
635b6315-2cf0-4e90-b56c-e0cbfd6645ad,d1d5073f-42ab-4c6e-b6e3-bcf035310b3f,PR00,1787.02,USD,false,15.54,27770.29
74c6e08c-7ff4-4baf-b020-0cdf2eb2e906,d1d5073f-42ab-4c6e-b6e3-bcf035310b3f,K004,5.12,USD,true,27770.29,-1421.84
37c1feb5-bbbc-4924-a26f-117af8a4c011,d1d5073f-42ab-4c6e-b6e3-bcf035310b3f,MWST,18,USD,true,27770.29,4998.65
ac12c4db-14f6-4889-a64d-1b433b695471,cb536f05-e068-4e1d-a6a5-7dbe48fa0f8e,PR00,61.46,USD,false,68.56,4213.7
23879d33-7657-4299-ab4a-3d73e1f88e80,cb536f05-e068-4e1d-a6a5-7dbe48fa0f8e,K004,5.22,USD,true,4213.7,-219.96
c27c79aa-4811-4f82-bf5d-e59b6cc02c9e,cb536f05-e068-4e1d-a6a5-7dbe48fa0f8e,MWST,18,USD,true,4213.7,758.47
3da294d8-2e71-41a2-aaf0-e60962daf5d3,38c80a3b-e1f4-41fa-8bfd-40b705875d13,PR00,1334.54,USD,false,95.07,126874.72
38f8f244-f0bf-430c-aaf2-c4462ef22233,38c80a3b-e1f4-41fa-8bfd-40b705875d13,K004,13.07,USD,true,126874.72,-16582.53
4383469d-3069-4c70-9d52-1ece61ac132d,38c80a3b-e1f4-41fa-8bfd-40b705875d13,MWST,18,USD,true,126874.72,22837.45
ee8ddeb5-bd0a-4f85-ba52-2c72d5079c7c,973ef811-fb61-4012-a437-50173be37de6,PR00,1616.77,USD,false,35.04,56651.62
e259185e-79b9-42a3-9ad9-b239d7fc86d8,973ef811-fb61-4012-a437-50173be37de6,K004,0.97,USD,true,56651.62,-549.52
ce79446d-2dd1-40a0-97c6-81afb20f5f7b,973ef811-fb61-4012-a437-50173be37de6,MWST,18,USD,true,56651.62,10197.29
4c0e114c-ea16-4c6a-84c5-c28d81f9f1db,a7e12d7f-fcee-4b34-b7de-7a9a2d93724a,PR00,1145.48,USD,false,52.36,59977.33
5b9cac12-1750-4602-8f4b-dd16cc9f8baf,a7e12d7f-fcee-4b34-b7de-7a9a2d93724a,K004,9.96,USD,true,59977.33,-5973.74
2a007345-70ee-4a73-8cd4-fc49b1c12136,a7e12d7f-fcee-4b34-b7de-7a9a2d93724a,MWST,18,USD,true,59977.33,10795.92
e8cd7fa5-2245-4991-95eb-131aeab64fb4,a35eebfb-defc-4da8-a12e-4f22d74653aa,PR00,105.61,USD,false,75.6,7984.12
7d36dc67-f7ce-45ff-a67c-10b2e955f4bf,a35eebfb-defc-4da8-a12e-4f22d74653aa,K004,8.9,USD,true,7984.12,-710.59
204dcfef-c746-4785-9f45-7a5041ae274b,a35eebfb-defc-4da8-a12e-4f22d74653aa,MWST,18,USD,true,7984.12,1437.14
ed6d4158-50e0-40fa-bb3e-99de4f12afc7,e577218e-fb6e-4d48-b909-cdb04bf957ed,PR00,1503.86,USD,false,83.19,125106.11
b4cfd8a2-c6b2-4d68-a57d-3c26b1d5c156,e577218e-fb6e-4d48-b909-cdb04bf957ed,K004,9.46,USD,true,125106.11,-11835.04
40d19269-67a5-4af2-af98-946abab272aa,e577218e-fb6e-4d48-b909-cdb04bf957ed,MWST,18,USD,true,125106.11,22519.1
d67f146b-d378-40f0-b542-e9ac837a1434,548df3f3-366d-466b-8b56-bed041e9d701,PR00,32.67,USD,false,44.54,1455.12
df7d7d47-9d20-446c-ab35-1ab11b6b04d3,548df3f3-366d-466b-8b56-bed041e9d701,K004,11.98,USD,true,1455.12,-174.32
e5fefbb4-45dd-4098-a0d2-9a3a98312a41,548df3f3-366d-466b-8b56-bed041e9d701,MWST,18,USD,true,1455.12,261.92
bfbbf300-2e4f-44b3-914e-bece1d9a3e8a,6e7fbfcd-59ef-4b12-ae6c-789ef8df727d,PR00,911.09,USD,false,83.63,76194.46
050b13b5-bbf5-4d65-aac7-73e7e01c3723,6e7fbfcd-59ef-4b12-ae6c-789ef8df727d,K004,5.34,USD,true,76194.46,-4068.78
fc340a85-6041-404d-9967-971a9e59568d,6e7fbfcd-59ef-4b12-ae6c-789ef8df727d,MWST,18,USD,true,76194.46,13715
3f2c5537-da97-49ad-a964-0549d8738aa0,c85db943-21eb-4ad6-9687-07892db1b830,PR00,1218.92,USD,false,9.36,11409.09
68122748-158c-472d-a61f-f3b25526c8b4,c85db943-21eb-4ad6-9687-07892db1b830,K004,13.14,USD,true,11409.09,-1499.15
f576a2a7-e798-453f-b38b-59c493a23d5e,c85db943-21eb-4ad6-9687-07892db1b830,MWST,18,USD,true,11409.09,2053.64
79a31761-7ba5-468e-a154-827aa77208fe,e20a9993-2f76-4b02-8001-6c1b1a257c58,PR00,1240.26,USD,false,79.6,98724.7
0c8c5a74-f79b-49ac-b261-696d092ced8f,e20a9993-2f76-4b02-8001-6c1b1a257c58,K004,7.33,USD,true,98724.7,-7236.52
3cc3012d-2ba7-4b44-98af-335b30e9c814,e20a9993-2f76-4b02-8001-6c1b1a257c58,MWST,18,USD,true,98724.7,17770.45
ad97c978-e6fd-470c-8a4b-245b4ffd2df0,4d0c7cc0-b564-4dbc-93f8-2f5307bad57a,PR00,769.77,USD,false,52.1,40105.02
4d8ad8bd-30dc-4729-b4be-d34be6c3d07b,4d0c7cc0-b564-4dbc-93f8-2f5307bad57a,K004,12.52,USD,true,40105.02,-5021.15
1eec2ebd-0b59-4c40-827d-89fb87cdff37,4d0c7cc0-b564-4dbc-93f8-2f5307bad57a,MWST,18,USD,true,40105.02,7218.9
08aaa6da-65a9-44bc-bd95-183d12ba9aeb,645eadbc-7482-4a6d-9c94-dc0db4aaa4ad,PR00,942.12,USD,false,13.01,12256.98
7f36fc1e-6253-49d3-9abe-82c6e8389a3a,645eadbc-7482-4a6d-9c94-dc0db4aaa4ad,K004,5.36,USD,true,12256.98,-656.97
0a1f1476-72d3-4490-a17d-0f2d8e780e1b,645eadbc-7482-4a6d-9c94-dc0db4aaa4ad,MWST,18,USD,true,12256.98,2206.26
cc3d79c0-6e7b-4937-b89e-1e16d606dd08,3e72305a-4966-44c7-aa4a-23e289122f0d,PR00,395.63,USD,false,68.15,26962.18
8f0162a5-7eda-45d0-9c9a-b1e023945ee1,3e72305a-4966-44c7-aa4a-23e289122f0d,K004,4.66,USD,true,26962.18,-1256.44
5953c75c-419d-46e2-ae0b-35ba119e3366,3e72305a-4966-44c7-aa4a-23e289122f0d,MWST,18,USD,true,26962.18,4853.19
57cfbcd5-d3fb-4a0c-bed6-fae652176d86,b480c286-6f04-481b-8392-fdfd39fee7d3,PR00,482.75,USD,false,60.93,29413.96
333239dd-4f4f-46c5-be19-5321e5f3f2ad,b480c286-6f04-481b-8392-fdfd39fee7d3,K004,0.61,USD,true,29413.96,-179.43
7aef631e-2c6d-4664-aa70-956882caafeb,b480c286-6f04-481b-8392-fdfd39fee7d3,MWST,18,USD,true,29413.96,5294.51
9b0ed898-e4f6-4158-8655-5a3865284f80,654a4edc-c0df-46bc-9aa3-7be2be3f7a53,PR00,1711.64,USD,false,15.59,26684.47
5f698b27-561a-490a-8a9d-8f03fff2f79b,654a4edc-c0df-46bc-9aa3-7be2be3f7a53,K004,1.33,USD,true,26684.47,-354.9
f04a2bd7-819b-488b-b32c-889940f9b3cd,654a4edc-c0df-46bc-9aa3-7be2be3f7a53,MWST,18,USD,true,26684.47,4803.2
a80edfdf-045f-485c-a4c0-91028a1a88a2,57abe0aa-9cbd-4053-9ade-37d899a52147,PR00,92.47,USD,false,94.53,8741.19
152b7843-52a5-4354-b39f-5a7de5ab465e,57abe0aa-9cbd-4053-9ade-37d899a52147,K004,4.5,USD,true,8741.19,-393.35
4dd8de5d-cb89-4aab-9906-1361fb977b8f,57abe0aa-9cbd-4053-9ade-37d899a52147,MWST,18,USD,true,8741.19,1573.41
abe4a880-d568-4003-8eed-80bb02997a09,a5547b92-4a25-47e2-bf84-35e8c2af8c7a,PR00,63.12,USD,false,89.44,5645.45
a48ec611-d324-4a7a-ab97-52de0f4570a3,a5547b92-4a25-47e2-bf84-35e8c2af8c7a,K004,2.91,USD,true,5645.45,-164.28
2feb0469-64d7-41b3-8e04-b79d46f80170,a5547b92-4a25-47e2-bf84-35e8c2af8c7a,MWST,18,USD,true,5645.45,1016.18
e81bd679-8c57-4ca8-a07b-ab33d10a72f1,da435bdf-e636-40b2-ad67-383465350b37,PR00,2169.94,USD,false,65.45,142022.57
9439639f-66b4-45c0-aeb1-d79078c1de07,da435bdf-e636-40b2-ad67-383465350b37,K004,4.03,USD,true,142022.57,-5723.51
33f6e1a1-6cad-4766-9e48-de14254fb9ab,da435bdf-e636-40b2-ad67-383465350b37,MWST,18,USD,true,142022.57,25564.06
7a5aa983-617d-4590-9113-ef0151ffcfc9,941ea2eb-2b99-4e95-b6e2-a065de28164c,PR00,1844.15,USD,false,89.58,165198.96
b08f6b96-1bf4-4907-8441-2dd16ad3153f,941ea2eb-2b99-4e95-b6e2-a065de28164c,K004,5.06,USD,true,165198.96,-8359.07
b13f4876-1e9a-4e5c-999b-8eeafb1a7566,941ea2eb-2b99-4e95-b6e2-a065de28164c,MWST,18,USD,true,165198.96,29735.81
72992772-3579-4c16-b050-15a8af013581,71c63ec1-8cb0-4b23-98e0-2e126c5e9fd3,PR00,993.37,USD,false,77.75,77234.52
ed48c406-9558-43e6-a795-fc5a0497e974,71c63ec1-8cb0-4b23-98e0-2e126c5e9fd3,K004,10.85,USD,true,77234.52,-8379.95
7e6705e1-8670-4141-bd94-78ee85933eff,71c63ec1-8cb0-4b23-98e0-2e126c5e9fd3,MWST,18,USD,true,77234.52,13902.21
55ba5868-bc3c-4aba-b1a5-fda45c1ddad3,27884879-b204-4fbc-8539-9be24c2babe7,PR00,968.72,USD,false,1.88,1821.19
a8a48d3d-3d2b-4d64-90be-7248cb11ad68,27884879-b204-4fbc-8539-9be24c2babe7,K004,14.28,USD,true,1821.19,-260.07
d2ff43df-0107-4a24-a761-cf33aafab511,27884879-b204-4fbc-8539-9be24c2babe7,MWST,18,USD,true,1821.19,327.81
86d7bd53-091a-42ea-968f-54897e93ec53,f4c96a81-6616-4278-84b5-1fc3a11f48f0,PR00,475.68,USD,false,74.45,35414.38
c9534b5f-1a66-49b8-91b7-7bd8c73cac90,f4c96a81-6616-4278-84b5-1fc3a11f48f0,K004,5.16,USD,true,35414.38,-1827.38
8befbeb0-155a-43f9-9841-2750f64f5226,f4c96a81-6616-4278-84b5-1fc3a11f48f0,MWST,18,USD,true,35414.38,6374.59
35830653-e0e4-4ee5-8324-fc2961e31a37,1b78ae0e-79a9-4159-a0ae-c87c72830fba,PR00,2097.94,USD,false,89.69,188164.24
6bb01af8-db8a-4bdb-9692-9b3913cb3956,1b78ae0e-79a9-4159-a0ae-c87c72830fba,K004,12.05,USD,true,188164.24,-22673.79
f5c7df62-cfac-4d1a-89f2-422a82eb02d5,1b78ae0e-79a9-4159-a0ae-c87c72830fba,MWST,18,USD,true,188164.24,33869.56
2322a71b-0fe5-4cfc-8412-0fabb4766354,e1f44e7f-a0c5-4f8e-9d6c-3356d48e65d7,PR00,1233.65,USD,false,62.18,76708.36
2b778932-3a7e-47d1-9de2-7dfc4441ae50,e1f44e7f-a0c5-4f8e-9d6c-3356d48e65d7,K004,4.28,USD,true,76708.36,-3283.12
ff017efa-9c8e-434b-a993-30e83a8e40ea,e1f44e7f-a0c5-4f8e-9d6c-3356d48e65d7,MWST,18,USD,true,76708.36,13807.5
e734f6e1-48f2-4b88-ac4e-802577ae11c4,88d25542-10fe-43e9-a779-899a58224977,PR00,257.36,USD,false,46.3,11915.77
40a25314-ad51-4af9-a7ed-fa9fb0d9a08f,88d25542-10fe-43e9-a779-899a58224977,K004,1.05,USD,true,11915.77,-125.12
0020c725-18f0-4421-9905-2263e9752288,88d25542-10fe-43e9-a779-899a58224977,MWST,18,USD,true,11915.77,2144.84
d3e7d835-5cbd-4fe7-9b52-e4f4a090f530,a90dec8e-62e0-4d7e-959c-afd41fa290b1,PR00,360.14,USD,false,3.38,1217.27
73f340b6-9a1f-40ba-81fa-b3817443f65f,a90dec8e-62e0-4d7e-959c-afd41fa290b1,K004,9.67,USD,true,1217.27,-117.71
adb0be95-46ad-4484-9974-af36a95870cf,a90dec8e-62e0-4d7e-959c-afd41fa290b1,MWST,18,USD,true,1217.27,219.11
f52b2809-178f-4c8e-b5de-30bd029493a9,04cd7f8e-6a38-4f84-acca-0519b979cf6a,PR00,1465.87,USD,false,93.79,137483.95
62c4a6d2-a24a-4d3b-b17e-2eeac4b679d8,04cd7f8e-6a38-4f84-acca-0519b979cf6a,K004,12.23,USD,true,137483.95,-16814.29
f2ba6f28-805a-48c5-a002-53f6eb417aaf,04cd7f8e-6a38-4f84-acca-0519b979cf6a,MWST,18,USD,true,137483.95,24747.11
7241c7a9-66ed-41d0-8407-1ff730f98b24,f72fb30c-bdbe-431c-9f59-d4225ed607d6,PR00,66.35,USD,false,38.08,2526.61
1c1358cb-d7b6-43a0-b826-1bf0666a2f71,f72fb30c-bdbe-431c-9f59-d4225ed607d6,K004,13.29,USD,true,2526.61,-335.79
1b046df0-f566-4b25-97cc-5c28afd62c85,f72fb30c-bdbe-431c-9f59-d4225ed607d6,MWST,18,USD,true,2526.61,454.79
e81a09b8-0997-420d-b4dc-1a0dad85ba97,728faba5-2c25-4b0e-9034-4d962e1e241c,PR00,592.84,USD,false,12.92,7659.49
7ed319bd-4487-4a7e-874c-5deb0b00d987,728faba5-2c25-4b0e-9034-4d962e1e241c,K004,3.92,USD,true,7659.49,-300.25
e0d8e8d4-c80f-44ed-a166-a104c88bc9ef,728faba5-2c25-4b0e-9034-4d962e1e241c,MWST,18,USD,true,7659.49,1378.71
419ddc57-8b42-457f-b2ce-ee63872e7c80,cb88c25f-36c4-45ca-a81d-b6a736a651d0,PR00,409.94,USD,false,87.05,35685.28
3c34a6f7-8c61-4a4f-ada5-8b59dcd66533,cb88c25f-36c4-45ca-a81d-b6a736a651d0,K004,2.11,USD,true,35685.28,-752.96
1b5b3a56-793d-4388-986e-6c98a4f33be0,cb88c25f-36c4-45ca-a81d-b6a736a651d0,MWST,18,USD,true,35685.28,6423.35
