id,deliveryId,salesOrderItemId,itemNumber,materialId,deliveredQuantity,unitOfMeasure,batchNumber
09b39ae9-9757-42ef-9115-e9f6221dc103,6a2c6d04-94b4-4236-9e2c-a5ffa3b7d414,2e8cd7d6-8746-4586-aa11-35959b20e6b1,10,9e1cafad-c22b-49d9-b8f7-a5939155ab18,23.79,EA,BATCH-40811
8534f9d5-c1a4-46ee-a695-798dc4f53216,6a2c6d04-94b4-4236-9e2c-a5ffa3b7d414,99299bfe-9cbb-4a6e-9211-c5e09d124a90,20,048b08eb-6a25-4330-aee8-1d400d65d555,49.87,EA,BATCH-16938
8a2dce5e-2960-4d12-b6e7-716f7966d13e,6a2c6d04-94b4-4236-9e2c-a5ffa3b7d414,91e7f3f9-5fbc-455e-93fa-817dc007b05c,30,8937a1cb-a912-4dca-81f3-177fc4f891f6,82.19,EA,BATCH-36307
c504669e-61ec-4206-8667-593de7578065,6a2c6d04-94b4-4236-9e2c-a5ffa3b7d414,8a954b27-14aa-4078-8039-bed129ebfb90,40,c20787e9-9ce2-4abc-b51d-fd8918b5072c,97.02,L,BATCH-11541
a737e454-dc94-4e94-9ad2-af55e25d8097,6dae75e9-1263-4ba9-b77e-70b3305c7a5b,4ba258f7-f99c-4523-b312-557fd7279502,10,71b984e7-ae44-447f-8197-720036bc84d1,70.06,KG,BATCH-53279
689c273b-6b9d-4a1b-b6ce-5a9ccefb3dc0,6dae75e9-1263-4ba9-b77e-70b3305c7a5b,3ce5312b-e91a-4a1f-899e-2676dbb8b2f8,20,65c739f9-760b-4757-ac7b-402d401e670c,63.9,EA,BATCH-10139
3aaadf6e-0b87-439d-a74d-4ba088d0639c,6dae75e9-1263-4ba9-b77e-70b3305c7a5b,770a4b00-6df1-48eb-bbb0-097cd9da965b,30,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,60.98,EA,BATCH-12780
a22f07f9-f465-4f25-8155-a605e51c4810,6dae75e9-1263-4ba9-b77e-70b3305c7a5b,6ea4f645-b992-4eb0-9358-249dfba2e9e8,40,f77d83ce-223c-49db-abe6-1ca3995e1d41,47.17,EA,BATCH-69113
6e065057-4875-4724-bcdd-10a8414ed091,3e1879bf-4b87-4a37-a1e5-21b0bd258809,d9a3f38f-30c4-45a2-bdaf-d34744f737ee,10,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,64.31,EA,BATCH-58211
901d102c-fb65-4e80-83b7-ce0b5e393a79,3e1879bf-4b87-4a37-a1e5-21b0bd258809,08557855-e690-4dd1-b516-7306bfe322e4,20,71b984e7-ae44-447f-8197-720036bc84d1,84.38,KG,BATCH-74069
cef24dcc-a6aa-42bc-934a-aba93c425b16,3e1879bf-4b87-4a37-a1e5-21b0bd258809,48c8ffcc-cdb4-4973-8052-1ddfb53f6a19,30,1ddc7586-3513-4258-affb-374e39a30335,12.8,EA,BATCH-58388
9cd3f31b-7b51-4b82-bad5-756d42ca33bd,3e1879bf-4b87-4a37-a1e5-21b0bd258809,31c7fce8-b405-430a-8a69-7b7ed701eb74,40,8212680e-288f-4a8e-8c15-7a6d69b07ed9,57.23,M,BATCH-79315
701c8d17-21cd-4fee-991a-e1c2e69c1066,803646ab-ad3f-4ea9-9b42-1dc8c65b2e4d,8b217ccd-1234-4e90-9b21-6415e1409042,10,f04ef0fa-f904-4af1-b2d1-4191ff13f344,88.47,L,BATCH-64957
1cda5052-7fd5-493c-95db-a91e231962b5,803646ab-ad3f-4ea9-9b42-1dc8c65b2e4d,15d39e26-dd27-437b-92fb-24833245b034,20,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,26.53,EA,BATCH-91173
53ee84bf-daea-4067-a753-919cf1ad5528,803646ab-ad3f-4ea9-9b42-1dc8c65b2e4d,bf996c40-4c71-435e-b942-483e2d174b0a,30,5a80ee4f-c974-4014-942b-4f577beed7d8,10.29,M,BATCH-37643
b4db1c01-0484-4c01-9a96-b00f5a55a7c3,803646ab-ad3f-4ea9-9b42-1dc8c65b2e4d,0a9a50c2-89f6-4038-8944-256209fa977f,40,1ddc7586-3513-4258-affb-374e39a30335,69.47,EA,BATCH-44632
b82e2086-351e-413a-9f6b-a056fc96043b,5820fafb-a050-4bd2-9aed-255548f8d373,3c7d5544-8303-4ed1-825f-276fc9d2c39d,10,e22b94e2-f5cb-4027-be0b-6b195dc0d177,35.13,M,BATCH-79613
b0f6be9f-2b6e-4dd2-b1c7-eda70556b8f5,5820fafb-a050-4bd2-9aed-255548f8d373,7c73d987-bb8b-4e78-be71-38819fcfc46d,20,7d177d6b-d62f-41a7-8654-b52558463c23,16.6,EA,BATCH-77003
da4258ee-faeb-40aa-9656-791314b38b53,5820fafb-a050-4bd2-9aed-255548f8d373,faa914b7-e9d8-48f6-be41-f14719b09ac3,30,897626ce-5edf-4d27-a1e6-4f22a2b22f36,59.38,M,BATCH-92398
da183a59-aec1-4cd3-997b-b2ca0d8b7772,3972dc2d-2dda-4028-b915-c4b3afca4239,11961af8-6986-4aac-a677-b8d7bb0882c2,10,55b9a745-66ce-4c3a-b79e-9b38fb0d831a,69.66,EA,BATCH-73104
407d16cd-2a28-4fba-a071-5e52268ff558,3972dc2d-2dda-4028-b915-c4b3afca4239,66c1f0f0-c51c-4a24-8af3-3c166261a9ea,20,1e2036f3-5254-4baf-b94c-3ccc7fb4774f,87.56,EA,BATCH-22872
1792eb8a-ff99-452d-b49c-dae08d3441d7,3972dc2d-2dda-4028-b915-c4b3afca4239,3b19b0df-faec-48de-a8a6-b40194235f73,30,e8d510ea-fe69-4369-b50c-de4c7f906648,85.96,EA,BATCH-58750
ce3aba5f-7ddb-4400-9a7b-84bb0c5cd499,a08d760c-3519-419d-b343-70f3fb2ac7f4,bf8d1db9-dddf-4595-83fe-7dabe2a57596,10,35049187-8063-4ff0-ab1c-107c698144c8,83.47,L,BATCH-25424
7b5a4c6b-d6b6-4bcd-99f4-f047f43ac665,fb6be08a-8647-4dd6-8059-a87b256acc60,0bf4328c-cfc7-4367-b71e-efc3b8084dc7,10,f04ef0fa-f904-4af1-b2d1-4191ff13f344,22.81,L,BATCH-27716
fb0bd3f9-1ad2-465d-809c-13f4cc5eb70d,fb6be08a-8647-4dd6-8059-a87b256acc60,918ea927-a4d5-44e6-afd1-4feade139a51,20,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,6.18,EA,BATCH-14436
89429ab0-2a9a-4471-bfed-ec5e20c09898,f6556250-afdb-464e-80b0-cecf695a3dd8,6ea10e41-2a6e-4379-98fe-7fc28b13a353,10,8212680e-288f-4a8e-8c15-7a6d69b07ed9,82.1,M,BATCH-39993
c17c4248-5db3-46bc-9b66-dd69fd47e014,f6556250-afdb-464e-80b0-cecf695a3dd8,34ae6d84-bb0d-418b-b4d7-a3c039fc12e0,20,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,41.72,M,BATCH-15597
8de8037a-9477-46f3-b19d-46683ba68e2c,f6556250-afdb-464e-80b0-cecf695a3dd8,128bc39d-75d9-4262-bad7-7b52e6f04a41,30,c20787e9-9ce2-4abc-b51d-fd8918b5072c,21.56,L,BATCH-74201
1a57eb69-446e-4219-a6f1-6a3fc679b5d7,f6556250-afdb-464e-80b0-cecf695a3dd8,f36f4c38-12a1-4043-9306-587092094a1f,40,17308517-ece7-4c84-9585-04cf9b3cebe6,21.4,KG,BATCH-37004
1179d818-a6af-4e24-9e5c-6d1c3d327690,c7165bfd-e56c-4c2a-9c92-304ca6a97713,71d35fcf-9b56-425a-b05e-f586dab7c100,10,2d2943ca-b821-41dc-bace-076cf9cef22a,62.31,M,BATCH-23503
a3bd7d84-3136-41ef-a36b-07772caf97df,c7165bfd-e56c-4c2a-9c92-304ca6a97713,167e12d9-e347-4b78-aa35-464726d56692,20,4c6feac5-6f20-46ec-9728-341ee162a94f,85.52,KG,BATCH-47225
83070ad0-740a-4c0c-b3f5-c70b0f7b2920,f33c2ace-460b-4f0b-be4d-605981db9545,05932f0a-9a82-4968-9e2e-b04d5c31dd4e,10,8f30334e-c4ed-4729-8217-39f3a5ecd019,50.96,EA,BATCH-82520
c3480084-949a-494c-bb14-ae7eb63816de,f33c2ace-460b-4f0b-be4d-605981db9545,cd0a1c78-b7a3-43b9-b890-8955b33f741c,20,eba730ba-f46f-4ecf-b893-63892637cf74,45.07,EA,BATCH-88965
291a7e18-08d2-4e43-9744-fcba78ba9282,ba27d9d4-1674-4288-9f56-882e8372aeeb,06c402a2-2e6a-4e3f-8021-5b8a4c8e5235,10,b19f6295-6748-4092-97e7-2b8267f9b702,72.88,M,BATCH-80360
3b1ea4cd-2475-4e47-9041-fb93846e3ff3,ba27d9d4-1674-4288-9f56-882e8372aeeb,79c52201-8e27-4ee8-aec1-1a2776bd92eb,20,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,42.85,EA,BATCH-82949
f71eef2a-6692-469d-88e6-9cc143576ace,ba27d9d4-1674-4288-9f56-882e8372aeeb,712091a9-6eb0-4307-93e0-75e8a9ad7b72,30,f30185ab-136d-4e90-a6dc-022f1fb00542,13.06,EA,BATCH-61344
2e757c0d-726e-4bbe-b4cf-df34b8247f73,ef03cc86-b9f9-4974-9030-21061d0fb107,1f5f9a2f-ee2b-4f16-9ded-20cd60da4ebd,10,b2e3333f-7123-4a91-8a57-9180e07b840b,87.78,EA,BATCH-38514
16d2f510-4218-4ffd-8290-ba3b749be8c1,ef03cc86-b9f9-4974-9030-21061d0fb107,f442beeb-e70f-489b-b008-2aad6006d0aa,20,05663a58-f417-4410-9919-81dc296bc9de,71.55,KG,BATCH-42846
5dd25bbd-e479-4ce3-804f-4e2e13e66f4c,ef03cc86-b9f9-4974-9030-21061d0fb107,4bccbdde-ba96-4536-929a-a7d793f5743e,30,be1d466d-3f31-440e-b94d-6a8e92106328,27.99,EA,BATCH-58389
8dc753ee-3fc2-48c4-8e61-0c0348db52b2,2c0f987c-bc5a-41af-9288-8396f4e8a415,c06578ad-6a25-4134-aba8-e42a0947c8f5,10,62ff749f-d361-43f1-9752-4e95965739ef,73.9,M,BATCH-61171
bd562317-ad46-4b6c-b85b-706ddd742a9a,2c0f987c-bc5a-41af-9288-8396f4e8a415,2f8d09ff-dc71-4fa3-b494-b70abf67b810,20,9f2ef52a-e72e-4b39-bb4e-c3775a065999,77.53,M,BATCH-29589
6a1b71e3-f52a-42dc-be44-a9d703a5a857,2c0f987c-bc5a-41af-9288-8396f4e8a415,260ab6a0-7f93-4f34-a49f-d8587adf8f42,30,8937a1cb-a912-4dca-81f3-177fc4f891f6,59.18,EA,BATCH-15460
d1eb9d7c-5dcb-43be-87bf-be96fd3ffc13,e9b59867-36b9-4fde-83af-3983e09808a9,dd95292c-9605-4fd4-be9f-73b4dbc71224,10,8212680e-288f-4a8e-8c15-7a6d69b07ed9,25,M,BATCH-77863
6cf390ea-69c3-4251-b7df-5d9b5501f757,836ce50f-e3cf-4290-bfa2-a1ff05ad9614,e2491282-5d0c-459c-a13c-d44c3972129c,10,e22b94e2-f5cb-4027-be0b-6b195dc0d177,31.63,M,BATCH-12442
50028b97-7ed1-42ed-8d48-82c41e32d2d3,836ce50f-e3cf-4290-bfa2-a1ff05ad9614,a0630a68-2af1-4be0-aaa6-85948cc43ba4,20,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,88.79,EA,BATCH-59967
2f06a680-03aa-4f2a-9ec5-4b68dcd18e3e,836ce50f-e3cf-4290-bfa2-a1ff05ad9614,60400f08-716c-49cb-9257-00e8eaf84317,30,cc208472-9d81-47c8-a86c-888d713bd284,86.59,EA,BATCH-24348
555fd308-aaaa-461b-b45b-ac29be600123,836ce50f-e3cf-4290-bfa2-a1ff05ad9614,4d485bfd-1e4e-4553-bbb4-e78e03272b10,40,62ff749f-d361-43f1-9752-4e95965739ef,98.84,M,BATCH-48683
f39e917e-6d4e-4342-a9d8-e76fabe0983d,2eba72cd-66a1-4cd3-a030-3e8ccac00876,606336e6-2ccd-4692-be10-2cd8428c00ad,10,936705d2-ba01-4342-a24b-f40c6fda6b56,69.91,KG,BATCH-43220
ddfce021-04c5-4310-bc7a-d970818a93b4,2eba72cd-66a1-4cd3-a030-3e8ccac00876,cbf5a961-be58-4991-abd2-c9f9e6e0252f,20,19d60529-c330-4086-a555-1df208027bf5,26.86,EA,BATCH-55746
76a70e00-bb2a-48f3-bf34-4ebcd4cba0f1,2eba72cd-66a1-4cd3-a030-3e8ccac00876,5ecfd6d7-5c80-4399-8527-c106862bdd8c,30,1e49385d-51c3-40ef-9477-6672cdfd3a08,73.58,EA,BATCH-68257
a9099620-a8da-4633-a2fe-7d33cb807d7a,2eba72cd-66a1-4cd3-a030-3e8ccac00876,57544667-fac1-4a88-9916-628381d76333,40,be1d466d-3f31-440e-b94d-6a8e92106328,97.42,EA,BATCH-62455
d098ee4f-bdd6-4e06-a87f-25ce70c57432,1e78424f-fb0f-47a2-9e30-533d0fa71d70,3e1f9ef7-5b7e-4f99-ba7f-83b6e2d86311,10,62ff749f-d361-43f1-9752-4e95965739ef,29.9,M,BATCH-36432
06d9a0dc-a945-496f-8ecd-56b75edd7fd7,1e78424f-fb0f-47a2-9e30-533d0fa71d70,2801d995-79c8-4080-8bdf-98510882fd54,20,936705d2-ba01-4342-a24b-f40c6fda6b56,86.31,KG,BATCH-20156
7d769ad7-d8fe-4e25-afaf-16ed60df20b7,1e78424f-fb0f-47a2-9e30-533d0fa71d70,2dd214ee-8c34-4dd3-b0b7-170bb933b075,30,7faeb0cc-fdeb-4706-8a39-0374b234ed23,48.7,M,BATCH-91543
f939d5d9-0a89-4685-9eb3-45c9bf6baf7c,1e78424f-fb0f-47a2-9e30-533d0fa71d70,93620c9c-ace0-4b37-8c46-20a9be7d2b66,40,916f33e7-d13f-4488-88f9-2788366d06f6,7.98,EA,BATCH-27991
ebdd07e9-230f-4dce-9156-48ffa4b61fd6,a3786ec1-aa01-476b-8218-679e7ca8d709,86f296c1-da5a-43f0-817b-fee401d3f677,10,60166674-8ba3-4b7f-a8a1-856fad1236cb,77.3,EA,BATCH-96113
4b0c7005-8bec-421a-a214-09e3cc7e7711,a3786ec1-aa01-476b-8218-679e7ca8d709,6b08fe6d-978c-4353-a21d-31afa9316fd4,20,5f1eb726-585c-4028-bba8-1b91653588fa,70.99,EA,BATCH-45484
93661f00-06cb-4c08-aa7a-bb6cf359f979,9d3c34e2-7efa-40ad-a546-e2c246afb67e,6573561f-6d42-4763-b140-22f7aeff5969,10,3e9d4440-3f78-4da8-a691-54bce30640ab,51.04,EA,BATCH-50646
de1f9ae2-af24-44d8-8648-047e7086c10f,9d3c34e2-7efa-40ad-a546-e2c246afb67e,d8e39aa8-bf81-44eb-9eb6-c3f347f0d851,20,910c1a7c-6800-496d-b845-b0073c6d2512,52.11,L,BATCH-28773
a40f0598-af55-4e03-8e1b-de4eb121104b,9d3c34e2-7efa-40ad-a546-e2c246afb67e,344b1b9b-b033-439a-9885-e56c36d480f8,30,71f83dec-30ab-4261-95c1-9f924d4db3d6,26.98,EA,BATCH-17075
961559de-9701-43e5-8d12-ea7bbedc5db9,9d3c34e2-7efa-40ad-a546-e2c246afb67e,c9076276-d694-42f9-993a-67a7d3bef292,40,7d177d6b-d62f-41a7-8654-b52558463c23,99.66,EA,BATCH-69466
c7b19fad-bc42-45cc-8435-44abd116f141,2c6fd392-ca9b-4ff5-ae6d-812d8f0e5c26,fb3e91fe-3948-4786-8437-3259680b1712,10,2a647296-1fa3-49bc-8c17-c1238d4ff225,23.05,EA,BATCH-74321
4c24ce90-b3a4-4c3e-bb7e-317f339183a5,2c6fd392-ca9b-4ff5-ae6d-812d8f0e5c26,1b08b966-223a-4189-aba6-873dd08c46dd,20,5f1eb726-585c-4028-bba8-1b91653588fa,23.9,EA,BATCH-32510
e22df2f6-5058-4413-9e72-29f8c417e6f2,fcf31195-284f-41e0-bc41-abd8977e90e1,f929333a-425a-4437-8e46-ade3cf3cf9a8,10,3e9d4440-3f78-4da8-a691-54bce30640ab,68.04,EA,BATCH-25343
52c69312-b2bf-4d43-95cc-28c4cca7b279,6aef1d51-236b-48c7-9865-653ca4f407b2,88467aac-190e-418b-b87c-d7d9ad4bf852,10,b2e3333f-7123-4a91-8a57-9180e07b840b,65.01,EA,BATCH-18110
2f88555f-3248-405c-919f-9d7f6682b481,6aef1d51-236b-48c7-9865-653ca4f407b2,0f984361-b9fb-4c38-ad2a-f4ae94051232,20,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,47.61,M,BATCH-19348
80ece4f5-bf7b-4516-9807-1fc6782aa71c,7ebf7e00-eb3a-4023-b29b-f2d2989cbbe1,67f27cd4-f426-4fbc-946d-1534d84746af,10,73f0312d-45f6-44db-a73e-8883074a27d4,22.33,EA,BATCH-26389
c744ab06-caca-4150-a793-9c3c91e79076,7ebf7e00-eb3a-4023-b29b-f2d2989cbbe1,217af722-a7f1-469d-8ff0-5c6b1f92a3b6,20,f1c87962-e295-47c4-8bf1-baa340a21fc8,41.61,KG,BATCH-34187
0ea2ef62-14cd-4a08-b008-0f4eded313ef,7ebf7e00-eb3a-4023-b29b-f2d2989cbbe1,da7085ec-4dd9-4b96-90ef-c2a2e8f9db9b,30,7c2b9c81-5019-4515-be37-fab9c68881f0,59.85,M,BATCH-50045
a6873614-ab6b-470c-8a1e-c811fad90733,ac689742-4739-45a4-bc76-17c978910644,863449b9-cdf6-4326-8b0d-13fffc9884f2,10,c20787e9-9ce2-4abc-b51d-fd8918b5072c,93.66,L,BATCH-12376
922829a8-94d5-4c1b-a1a0-728f0728166b,ac689742-4739-45a4-bc76-17c978910644,eeb0f4f6-6600-4665-a137-370223f3cc56,20,048b08eb-6a25-4330-aee8-1d400d65d555,77.15,EA,BATCH-39552
bd88b1e5-653a-40f4-a214-d0e44efd3e74,ac689742-4739-45a4-bc76-17c978910644,3145732c-526f-41d0-a781-950e1b41e0b0,30,4c6feac5-6f20-46ec-9728-341ee162a94f,82.8,KG,BATCH-36602
c8b52658-8db6-45ff-ad87-62dd4caf952e,818ec2c7-70d5-4562-8031-92827ab1217f,935251e0-aa78-49e1-bf4a-e203c4e9740e,10,4fdd4c9a-c47c-46d5-bd6c-e9855da59548,50.8,L,BATCH-63822
00c5f55e-c77f-4b49-8e68-468e140df6f5,818ec2c7-70d5-4562-8031-92827ab1217f,d1856824-8514-42a4-9e74-7d15730abbf2,20,b2e3333f-7123-4a91-8a57-9180e07b840b,27.63,EA,BATCH-35156
2d11fbe4-1eef-4636-944a-f5020c6cd066,818ec2c7-70d5-4562-8031-92827ab1217f,3b55b77a-e6b4-41b8-b1eb-42d5fa78febc,30,ef19e1a6-fbf1-4f06-b051-90eaf1e64f9b,9.26,M,BATCH-11739
25b1561c-db2e-4f72-bfae-c6dfcd80a6e5,71cf799a-b9ca-4a4f-afb2-6d64607a8d77,7a4d8b5d-b62a-4477-b9a0-b66c32b99166,10,ce201345-9fac-4c1b-bf5d-7469a536e0d8,18.92,EA,BATCH-46489
3909f1f1-1ab0-4fe7-945b-89d265cac4d5,71cf799a-b9ca-4a4f-afb2-6d64607a8d77,f97a3e86-0543-49a7-89a5-416e8230b36a,20,b19f6295-6748-4092-97e7-2b8267f9b702,15.71,M,BATCH-12283
a39eaf79-4278-4b21-b2a1-610d88b561e2,71cf799a-b9ca-4a4f-afb2-6d64607a8d77,5a0917a8-dc07-4191-8a76-9b1e7e82a485,30,1e2036f3-5254-4baf-b94c-3ccc7fb4774f,96.56,EA,BATCH-78952
a12a33a0-bb45-4133-abc9-65a446a87b0e,d01f88e7-7cb9-4a57-b4b5-1d87b35799a9,925700e2-16ae-4526-aed7-a34e33fcfd83,10,63aeb6f6-eb50-464e-b2a7-1202b242b365,42.1,EA,BATCH-55757
d213dd59-11b6-4b19-b389-cb69968619d0,d01f88e7-7cb9-4a57-b4b5-1d87b35799a9,781ac3a7-17f5-431f-837c-93eb047b7dd4,20,e8d510ea-fe69-4369-b50c-de4c7f906648,59.41,EA,BATCH-19050
c8932f61-d95a-4d98-b89a-d2fe3ec4e5cf,d01f88e7-7cb9-4a57-b4b5-1d87b35799a9,d62d5552-44f3-438f-8b2c-4838ab2384e2,30,19d60529-c330-4086-a555-1df208027bf5,66.9,EA,BATCH-57238
c64bd57c-aa16-4c88-a669-84cbcc4a425d,6a1a2bb5-d841-43cb-b104-1e3ce8c99b41,8b1408bb-528f-4dd6-a2fa-86e100e1f3f7,10,9e1cafad-c22b-49d9-b8f7-a5939155ab18,70.01,EA,BATCH-87073
3c0ffc8b-4103-4c4b-82ab-751c58c24bf7,5317aa43-e6b0-400a-9afd-cd8b7814c64b,f93ba80f-cd5d-45e1-957d-3dce956fb518,10,8dfa4aa2-ee86-463a-9b40-e51f3627afba,32.69,EA,BATCH-96842
4561df9b-a340-4e6d-a474-73c86ddbee16,889f89e0-c04c-4745-8eee-c2e3501f3a92,fe5a1107-cc3d-4b1f-9ee9-324376003ee6,10,2f6695f6-c0f8-4361-813f-96dcab7d7341,27.33,EA,BATCH-70341
08245667-7a6d-4acb-b885-8c6df9303a74,889f89e0-c04c-4745-8eee-c2e3501f3a92,6fdc21a0-0659-4eda-9648-d757ae64d74b,20,108b2aea-5fb8-42e7-b62c-2588f95f4f40,26.15,M,BATCH-15605
6952644f-9634-41c8-8121-eb033fe85ee8,0313bc07-f6fd-4935-8ace-37832319f15d,63e57ed3-a588-44d1-bf3e-7e0bf3ecf142,10,903b109a-a48e-4805-bf97-eeb56a6e5694,33.31,EA,BATCH-72916
e64d04a7-30e0-4bb5-9447-c37e82bd6ec2,0313bc07-f6fd-4935-8ace-37832319f15d,757d5b75-6a9f-4aa9-a121-06f8e4adb98f,20,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,52.6,EA,BATCH-46986
3fe11ca6-a0ca-4444-960e-7ee8ad6822ed,0313bc07-f6fd-4935-8ace-37832319f15d,065c0248-bbb9-4a16-908d-d64b3309b25a,30,f77d83ce-223c-49db-abe6-1ca3995e1d41,85.75,EA,BATCH-93851
57533b38-d4f3-4148-bbde-6503600ad3ee,0313bc07-f6fd-4935-8ace-37832319f15d,5e5e0623-2bfa-42cf-b8c5-860550dc085c,40,63aeb6f6-eb50-464e-b2a7-1202b242b365,62.73,EA,BATCH-73488
e6974253-ca85-4938-80db-c2c53959abe2,e760ff11-4049-46ac-af72-8f1baab02646,c8ce16c5-da93-42d0-96e0-910a8d0db8d9,10,6e455c06-71d3-4168-8af8-291022f89509,70.39,KG,BATCH-65984
b6041789-3333-402d-b084-bf90bcfccec0,e760ff11-4049-46ac-af72-8f1baab02646,f1f8833b-dac2-4805-98f8-591c3300a797,20,1ddc7586-3513-4258-affb-374e39a30335,16.07,EA,BATCH-64905
b6e72620-778a-4b8d-9b1a-b55092109396,ea24aee4-f672-4fa2-befe-0a10e9826f4c,4990c1f8-5456-42f7-a8dc-5c73a79bac71,10,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,59.33,EA,BATCH-98566
875398dd-89a0-4b01-a687-f3f1668b4461,ea24aee4-f672-4fa2-befe-0a10e9826f4c,07c8519b-ee8b-4f69-b0b8-9b96740d0ebc,20,373e4e9a-babc-46d4-9a09-464ba730c171,31.19,KG,BATCH-60279
c2e07d2b-d818-4764-a70c-07b2e32dc8c1,974216ad-e6aa-4eb1-84cc-999d243ba1bd,2077c80b-f694-40ef-b465-3c1f0d9871b2,10,4cbb1d69-dd4a-45ea-98f9-88012dac76c5,42.95,L,BATCH-56473
e3870be0-0b95-41ff-8d9f-bc1c69817110,974216ad-e6aa-4eb1-84cc-999d243ba1bd,565005e5-59ba-48ee-b472-67ca588e501a,20,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,52.02,EA,BATCH-70956
adddc3de-b383-4bb5-9aa8-aee03d59229f,974216ad-e6aa-4eb1-84cc-999d243ba1bd,2887d209-0390-4785-8aef-5f0433b2750f,30,55b9a745-66ce-4c3a-b79e-9b38fb0d831a,53.11,EA,BATCH-25789
f13de8ef-499d-42d5-b39f-7fa176ecf5f1,082e89f9-b141-4f13-9f6a-4e977416e342,93ea91c1-3bf9-48d6-a9e1-bbacf76c5041,10,7faeb0cc-fdeb-4706-8a39-0374b234ed23,43.82,M,BATCH-55211
6777cddd-ee9b-42a5-b0dc-e662910f666f,333994c3-3bde-497e-b8e0-a5fc1a472cf7,a1fb9428-8f13-4301-8c2d-ab5300003e46,10,2d2943ca-b821-41dc-bace-076cf9cef22a,89.05,M,BATCH-10466
028073c6-c15e-41cd-8e33-710eafb73d3b,333994c3-3bde-497e-b8e0-a5fc1a472cf7,762b16a7-297b-4bda-a4ba-fe0efce572ab,20,916f33e7-d13f-4488-88f9-2788366d06f6,89.38,EA,BATCH-76268
f44d42ce-7129-4679-8386-1e9b114e4f50,58c9f302-d1ae-4895-81e5-21ed94d5b8b1,54772594-a66c-4c5d-b55d-2cf59f59a9e6,10,f30185ab-136d-4e90-a6dc-022f1fb00542,11.26,EA,BATCH-51090
57b3331f-eaad-4a21-8733-faeda8b6b8fc,d21c9790-8d95-4c85-b26e-6371fdcbfe12,b0fe5bc3-36a8-4bfa-9324-c973baa261cd,10,4c330d88-57ac-4568-81e2-e1299fdec989,52.75,EA,BATCH-83235
7802e3a3-d00e-4842-86e0-c2f1c2dcc727,eb85ec0c-f2f8-420f-9304-08d02834cbd9,f3c7f554-b49a-4fa5-98e6-d07e45ef4bed,10,88e1c06f-fae7-41b0-88e2-643a184a04b7,38.12,EA,BATCH-64251
bba5c017-31b9-4677-a44a-dabe1e83541e,eb85ec0c-f2f8-420f-9304-08d02834cbd9,78da27d4-73f2-4bf9-9900-2abac4594516,20,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,90.22,M,BATCH-55021
2184b071-72a0-4365-931c-a845fab59055,eb85ec0c-f2f8-420f-9304-08d02834cbd9,72d58818-2333-4c2f-bad9-522cd52877c9,30,108b2aea-5fb8-42e7-b62c-2588f95f4f40,43.44,M,BATCH-22089
5a83715c-f98f-4cc7-9cab-e52fa1ba3585,99d139d3-da66-4da4-97d0-6ade9f4d0b60,5b77ab55-c814-44a4-8ed6-defb93ed7504,10,cc208472-9d81-47c8-a86c-888d713bd284,54.45,EA,BATCH-86843
545b184b-1a46-47d2-b052-0b6ce88b384d,99d139d3-da66-4da4-97d0-6ade9f4d0b60,49007fdf-695b-4d63-a4aa-b606396402dc,20,5f1eb726-585c-4028-bba8-1b91653588fa,72.38,EA,BATCH-21837
addc9941-fac9-43cc-a2fc-0d9523df0015,99d139d3-da66-4da4-97d0-6ade9f4d0b60,d53895b4-710d-46a3-ab36-596461b3b7f0,30,c20787e9-9ce2-4abc-b51d-fd8918b5072c,11.78,L,BATCH-89639
2c5e956c-584d-4db3-80fd-70ad2bc3a92a,f85d68a7-6598-49a8-8c50-134c4a5faedd,8b4a7e54-4d7f-4673-ad76-a69e9ebd5bb0,10,ec447f33-911d-4b35-8e2a-bc14096d88b8,59.52,EA,BATCH-76202
5224c778-ea00-4084-bc0f-f691eb17340c,f85d68a7-6598-49a8-8c50-134c4a5faedd,aadf1d9f-b3b6-4c6b-8793-997090e6c018,20,cc208472-9d81-47c8-a86c-888d713bd284,78.36,EA,BATCH-27624
ceb02ab8-5c49-4a4d-9533-8dd78ae4031b,f85d68a7-6598-49a8-8c50-134c4a5faedd,06d19302-9021-461a-b590-53a07b0424c0,30,0ba6b064-c020-4397-9342-d2599bc6fdb4,1.2,EA,BATCH-84129
9e232585-a17d-454a-8f67-8ccf04776097,04f5b8bf-1b48-44af-8d95-d10ba49185cb,b11c4f1e-d3ea-4915-87d1-5f7402e2bae6,10,923a40e7-4179-46a2-9e13-d3c5526167ac,13.52,EA,BATCH-82262
