id,salesOrderId,itemNumber,materialId,description,quantity,unitOfMeasure,unitPrice,netAmount,taxAmount,currency,status
2b622747-679b-4ba7-9802-b7daca8fa271,b09e6a01-7758-42c1-9c00-36425044fb5d,10,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,Server Rack Unit,43.73,EA,2154.89,94233.34,16962,USD,OPEN
5d672f0d-e77f-4031-a4ea-2d7f2c47c54c,b09e6a01-7758-42c1-9c00-36425044fb5d,20,b19f6295-6748-4092-97e7-2b8267f9b702,Aluminum Rod 10mm,59.42,M,249.52,14826.48,2668.77,USD,OPEN
d38186b9-6ab1-4a99-9850-db2ae93e3001,4591f209-321f-4c9d-80c3-abeae0be2227,10,a1d7d628-88c0-44c2-91fa-6e3702e0c936,Silk Fabric Premium,25,M,2178.93,54473.25,9805.18,USD,DELIVERED
b9115c6c-d0f8-4d47-a054-97a5833695be,4591f209-321f-4c9d-80c3-abeae0be2227,20,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,Bubble Wrap Roll 50m,43.4,EA,94.32,4093.49,736.83,USD,DELIVERED
2d7e95c0-2d52-4be4-bc98-58791327c79c,17943180-f5b1-4da0-8836-332d57dd1824,10,910c1a7c-6800-496d-b845-b0073c6d2512,Adhesive Compound X,39.63,L,336.39,13331.14,2399.61,USD,PARTIALLY_DELIVERED
956858c2-862e-482f-bb33-44d1d2ce4c57,17943180-f5b1-4da0-8836-332d57dd1824,20,986df3f9-4f5c-4d8c-92b5-b64cefad4d71,Bubble Wrap Roll 50m,70.56,EA,91.85,6480.94,1166.57,USD,PARTIALLY_DELIVERED
51960792-8dff-422d-9494-719c5f7aff3d,f188744e-8239-49a4-9ff4-5ad208729f57,10,1856654a-a340-4b51-b787-39d4a6aac92e,Foam Insert Custom,95.97,EA,218.9,21007.83,3781.41,USD,DELIVERED
6ef9a993-8aab-402a-825a-6a986e3ad7dc,f188744e-8239-49a4-9ff4-5ad208729f57,20,65c739f9-760b-4757-ac7b-402d401e670c,Hydraulic Pump HP-200,34.29,EA,70.36,2412.64,434.28,USD,DELIVERED
7e450f5e-83bf-438a-8a67-ed2764d0cf76,f9d96a49-3135-44c4-a7ba-e7342be5979f,10,1856654a-a340-4b51-b787-39d4a6aac92e,Foam Insert Custom,63.33,EA,290.79,18415.73,3314.83,USD,DELIVERED
b866c9c2-3138-4fc8-8fb3-a0158e34ad4a,f9d96a49-3135-44c4-a7ba-e7342be5979f,20,88e1c06f-fae7-41b0-88e2-643a184a04b7,RAM Module 16GB,20.87,EA,85.09,1775.83,319.65,USD,DELIVERED
6a3901e8-9275-4f3e-ae1b-98b4efb24977,f9d96a49-3135-44c4-a7ba-e7342be5979f,30,3657e2ea-0055-47e2-96be-837f36090a1e,Epoxy Resin Clear,39.17,L,1701.73,66656.76,11998.22,USD,DELIVERED
0bec8c9e-d5db-43d1-804d-646328c5c009,f9d96a49-3135-44c4-a7ba-e7342be5979f,40,72399bd0-959e-41dd-a677-1ec17f3af41d,SSD Storage Drive 1TB,5.68,EA,422.74,2401.16,432.21,USD,DELIVERED
2bc8decb-02d6-4491-afe1-cfe09b041229,c37603a7-271c-4d7c-b9db-3434fb4a7e6c,10,c20787e9-9ce2-4abc-b51d-fd8918b5072c,Anti-Corrosion Spray,62.78,L,1274.3,80000.55,14400.1,USD,CANCELLED
195f38fb-8d6f-4fee-b2a2-7cb7e03fa05d,c37603a7-271c-4d7c-b9db-3434fb4a7e6c,20,73f0312d-45f6-44db-a73e-8883074a27d4,Network Switch 24-Port,21.21,EA,1106.81,23475.44,4225.58,USD,CANCELLED
9f42c588-8682-4c11-9898-11f723667d58,c37603a7-271c-4d7c-b9db-3434fb4a7e6c,30,398ff173-86e4-4b2f-a929-3221e8d239c6,Wireless Router,3.96,EA,1371.43,5430.86,977.55,USD,CANCELLED
ea20fcbd-d93e-4785-a9e8-90ad5b01327a,c37603a7-271c-4d7c-b9db-3434fb4a7e6c,40,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,Rubber Sheet 5mm,90.93,M,1508.79,137194.27,24694.97,USD,CANCELLED
1490e5e7-351a-4278-9ab6-6f0d3f5e26ca,61b4203c-f7b5-40d9-975b-870d81b9c39b,10,e22b94e2-f5cb-4027-be0b-6b195dc0d177,Lining Fabric 30m,53.72,M,128.46,6900.87,1242.16,USD,DELIVERED
7555cc5f-9a31-4ff9-9c47-8e620250997a,3e144a1a-b8b5-449d-88e0-75e70fa144fa,10,55b9a745-66ce-4c3a-b79e-9b38fb0d831a,Toner Cartridge Black,67.6,EA,2080.85,140665.46,25319.78,USD,OPEN
63550ece-f360-452b-b320-71576d15c2ea,3e144a1a-b8b5-449d-88e0-75e70fa144fa,20,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,Plywood Board 18mm,54.87,M,1904.45,104497.17,18809.49,USD,OPEN
0aeaafea-7700-4ad2-9068-d4d8c35dd198,3e144a1a-b8b5-449d-88e0-75e70fa144fa,30,8dfa4aa2-ee86-463a-9b40-e51f3627afba,Edge Protector 1m,32.81,EA,945.63,31026.12,5584.7,USD,OPEN
02c46215-a214-4767-9e0f-94c4ffb56e07,ad57fa48-5b6a-483d-b77f-e22dfd3520fb,10,1e2036f3-5254-4baf-b94c-3ccc7fb4774f,Ibuprofen Powder API,43.51,EA,1428.71,62163.17,11189.37,USD,PARTIALLY_DELIVERED
e7e3a874-236d-4218-a9cb-74c1f0efd6d1,ad57fa48-5b6a-483d-b77f-e22dfd3520fb,20,1669eed6-fd27-45e4-bbea-db85a5a0ad3c,Gear Box Assembly,48.8,EA,866.31,42275.93,7609.67,USD,PARTIALLY_DELIVERED
3df6205a-0e2f-4794-b857-1ac6ea5990b1,ad57fa48-5b6a-483d-b77f-e22dfd3520fb,30,8937a1cb-a912-4dca-81f3-177fc4f891f6,Shipping Label Roll,70.2,EA,1613.05,113236.11,20382.5,USD,PARTIALLY_DELIVERED
ee66ccea-6331-4384-81fa-5ad336eab90c,ad57fa48-5b6a-483d-b77f-e22dfd3520fb,40,f04ef0fa-f904-4af1-b2d1-4191ff13f344,Paint Primer White,96.56,L,76.32,7369.46,1326.5,USD,DELIVERED
02fa8a71-2ed6-4473-85ef-258a7812697b,4e326337-7779-4bcb-903a-d9162ad9812f,10,916f33e7-d13f-4488-88f9-2788366d06f6,Headlight Bulb LED,28.62,EA,552.76,15819.99,2847.6,USD,OPEN
54b3af96-a383-466e-bce6-0f5d93dbfbd0,4e326337-7779-4bcb-903a-d9162ad9812f,20,cc208472-9d81-47c8-a86c-888d713bd284,Drill Press Stand,7.59,EA,31.22,236.96,42.65,USD,OPEN
2f0359c2-7c61-4ea3-94a2-6806ff4c4faa,4e326337-7779-4bcb-903a-d9162ad9812f,30,f04ef0fa-f904-4af1-b2d1-4191ff13f344,Paint Primer White,71.78,L,53.06,3808.65,685.56,USD,OPEN
41c9cba4-7b29-49f8-b36c-15e9c3170d22,e464a560-6259-4619-81b1-d7f014a19b62,10,35049187-8063-4ff0-ab1c-107c698144c8,Industrial Solvent A,66.98,L,1233.63,82628.54,14873.14,USD,DELIVERED
951b0078-029b-41fb-b50c-938bf76706cf,e464a560-6259-4619-81b1-d7f014a19b62,20,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,Fuel Pump Electric,82.94,EA,1131.02,93806.8,16885.22,USD,DELIVERED
410a5f4c-9dd8-4d84-9aa0-7080ec021fc7,e464a560-6259-4619-81b1-d7f014a19b62,30,2f6695f6-c0f8-4361-813f-96dcab7d7341,UPS Battery Pack,19.55,EA,515.09,10070.01,1812.6,USD,DELIVERED
36c278ae-f21b-4bc0-b25c-6369ad790f23,e464a560-6259-4619-81b1-d7f014a19b62,40,19d60529-c330-4086-a555-1df208027bf5,Timing Belt Kit,62.1,EA,514.62,31957.9,5752.42,USD,DELIVERED
9b2a543f-f2cc-48db-9fa7-a44e6435d9f0,42b45086-f989-452d-abe1-dfc2a79fe14b,10,9d03b734-5ff9-4578-98d6-66622cee846e,Cardboard Box 30x30,65.41,EA,1867.92,122180.65,21992.52,USD,OPEN
e73d1008-a8a7-40aa-8830-9bd9187bc098,a6eb9e6f-56bc-4fc1-a0be-37cae355b227,10,373e4e9a-babc-46d4-9a09-464ba730c171,Milk Powder Skim,38.33,KG,1707.85,65461.89,11783.14,USD,DELIVERED
b09ffab7-8a58-4549-b7d0-2c260a5b875d,a6eb9e6f-56bc-4fc1-a0be-37cae355b227,20,0538f843-0ea1-4ce6-b379-b4c611fdce1d,A4 Paper Ream 500,74.49,EA,625.62,46602.43,8388.44,USD,PARTIALLY_DELIVERED
da52ddaf-d6a3-4374-afeb-a3b9fd234351,a6eb9e6f-56bc-4fc1-a0be-37cae355b227,30,88e1c06f-fae7-41b0-88e2-643a184a04b7,RAM Module 16GB,51.42,EA,116.79,6005.34,1080.96,USD,DELIVERED
6164a142-383d-4ba4-ba97-67795dcbd9c7,a6eb9e6f-56bc-4fc1-a0be-37cae355b227,40,c20787e9-9ce2-4abc-b51d-fd8918b5072c,Anti-Corrosion Spray,82.78,L,1474.75,122079.81,21974.37,USD,PARTIALLY_DELIVERED
52371ca6-993c-4922-a3e7-3f1b8bc26a12,9e72788d-685c-486e-b47d-e1eb8b5d77d2,10,5f1eb726-585c-4028-bba8-1b91653588fa,Bearing Set Industrial,89.09,EA,364.65,32486.67,5847.6,USD,DELIVERED
1117eafd-8586-4b77-b4e6-3d61af57a858,af1c2e48-dcde-46db-9eb9-7128c4c30a9b,10,3e9d4440-3f78-4da8-a691-54bce30640ab,Spark Plug Iridium,34.96,EA,2134.62,74626.32,13432.74,USD,OPEN
bdbfde56-54f5-433b-add7-120cc0737f79,085ca6ce-660c-4547-b8f6-7e08ab580771,10,71b984e7-ae44-447f-8197-720036bc84d1,Olive Oil Drum 20L,60.17,KG,641.94,38625.53,6952.6,USD,DELIVERED
0e8cd9cc-660f-45f3-a4b3-e6ddd7c2232b,085ca6ce-660c-4547-b8f6-7e08ab580771,20,108b2aea-5fb8-42e7-b62c-2588f95f4f40,Brass Fitting Set,80.68,M,1366.46,110245.99,19844.28,USD,DELIVERED
bbc19818-13a0-4374-a604-b9fbecd05fa4,77ef4ac1-f90a-401e-aec8-51bda3d609a6,10,a802c0b1-d9cc-4fc5-8ed7-fbdaadaf0368,Shock Absorber Pair,28.35,EA,1930.24,54722.3,9850.01,USD,OPEN
d7237936-583d-4ef0-b74b-89a3ef4ea67f,77ef4ac1-f90a-401e-aec8-51bda3d609a6,20,9d03b734-5ff9-4578-98d6-66622cee846e,Cardboard Box 30x30,13.81,EA,1794.01,24775.28,4459.55,USD,OPEN
3f16a1c9-461e-4208-ad91-864ed212c81f,77ef4ac1-f90a-401e-aec8-51bda3d609a6,30,71b984e7-ae44-447f-8197-720036bc84d1,Olive Oil Drum 20L,67.09,KG,676.74,45402.49,8172.45,USD,OPEN
db7b13cb-35f5-469b-a52b-2b57c941f109,c8c5686e-6975-4b7b-92c2-eb1afa777f81,10,05663a58-f417-4410-9919-81dc296bc9de,Yeast Active 500g,87.8,KG,700.36,61491.61,11068.49,USD,CANCELLED
40716466-f2bc-46e0-9a57-00559bbd055e,6ac98681-e6a1-4f62-9c71-c166d8b3ede3,10,7c55de4a-fe7e-4d64-a46d-f3b92accfc8d,Cocoa Powder 5kg,28.07,KG,1658.11,46543.15,8377.77,USD,DELIVERED
edb797aa-e35d-4ef4-a8b7-675dcd262b63,69fe251b-68b9-4e1d-a4e1-7158fea220ed,10,ce201345-9fac-4c1b-bf5d-7469a536e0d8,Vitamin C Granules,82.24,EA,1792.79,147439.05,26539.03,USD,DELIVERED
fbfb0073-f68f-453b-8b6f-50e979373f7c,6bc281e7-5e65-49f5-8c49-6928ad38ea3a,10,1856654a-a340-4b51-b787-39d4a6aac92e,Foam Insert Custom,3.2,EA,288.18,922.18,165.99,USD,DELIVERED
44220edc-e0ce-4433-85bc-1f5c46d03687,6bc281e7-5e65-49f5-8c49-6928ad38ea3a,20,5a80ee4f-c974-4014-942b-4f577beed7d8,PVC Pipe 4-inch,82.8,M,1742.96,144317.09,25977.08,USD,DELIVERED
90edf157-9a1e-44f0-9bb5-86a8def4df82,6bc281e7-5e65-49f5-8c49-6928ad38ea3a,30,f1c87962-e295-47c4-8bf1-baa340a21fc8,Coffee Beans 10kg,91.54,KG,430.73,39429.02,7097.22,USD,DELIVERED
3d32feaa-4f2e-4c4b-a7fa-8e52c571c8c7,e1ffa3d0-6d11-4d1d-9e2a-84940a92216f,10,910c1a7c-6800-496d-b845-b0073c6d2512,Adhesive Compound X,77.86,L,352.91,27477.57,4945.96,USD,DELIVERED
4c53069c-717c-4eff-b606-7dea6c9ec3de,e1ffa3d0-6d11-4d1d-9e2a-84940a92216f,20,f30185ab-136d-4e90-a6dc-022f1fb00542,Radiator Assembly,82.06,EA,536.02,43985.8,7917.44,USD,DELIVERED
d37d8ca0-ed54-48b4-9102-31ec9449659c,e1ffa3d0-6d11-4d1d-9e2a-84940a92216f,30,1ccd8c25-39b2-4716-b553-ba942c6a1649,Carbon Fiber Sheet,53.67,M,153.36,8230.83,1481.55,USD,DELIVERED
5fb21c5c-218e-4284-bc19-781d87963762,e1ffa3d0-6d11-4d1d-9e2a-84940a92216f,40,9e1cafad-c22b-49d9-b8f7-a5939155ab18,Paracetamol Bulk 25kg,65.56,EA,1045.81,68563.3,12341.39,USD,DELIVERED
0e53b4e9-b7cf-48e4-b1de-b51429eabaac,57fa8b6f-0120-41da-b5e7-af6a371031cd,10,8dfa4aa2-ee86-463a-9b40-e51f3627afba,Edge Protector 1m,7.7,EA,1100.88,8476.78,1525.82,USD,DELIVERED
2aea554a-0d7f-42f3-8407-6c67764799b6,57fa8b6f-0120-41da-b5e7-af6a371031cd,20,3e9d4440-3f78-4da8-a691-54bce30640ab,Spark Plug Iridium,4.09,EA,2251.78,9209.78,1657.76,USD,DELIVERED
a8f6a875-5231-4d3f-9b11-228b075917a3,57fa8b6f-0120-41da-b5e7-af6a371031cd,30,60166674-8ba3-4b7f-a8a1-856fad1236cb,LED Display Panel,40.27,EA,1335.11,53764.88,9677.68,USD,DELIVERED
e60e5a34-d91f-46fd-bf33-8b3980660eb1,7194d18a-c4e1-4b5d-a960-21443098662b,10,2d2943ca-b821-41dc-bace-076cf9cef22a,Glass Panel Tempered,78.61,M,1329.63,104522.21,18814,USD,DELIVERED
e4475db9-cabd-4d77-a597-f7121e28bf50,068fd87a-cd55-4ad8-9882-d530f20aa4be,10,793ca806-db35-4f91-acff-e5e8bd856dce,Alternator 12V,74.18,EA,470.08,34870.53,6276.7,USD,DELIVERED
fe798bd6-274c-4838-8a7c-ccf713c9e163,89590c3c-c189-41cd-81f5-4f7fa76561bc,10,936705d2-ba01-4342-a24b-f40c6fda6b56,Vanilla Extract 1L,30.54,KG,985.71,30103.58,5418.64,USD,DELIVERED
6e0242d9-20e1-4579-90dd-bc08345e1752,89590c3c-c189-41cd-81f5-4f7fa76561bc,20,c3277893-1114-40fa-8be6-9f9823eb5647,Welding Torch Kit,49.06,EA,215.75,10584.69,1905.24,USD,DELIVERED
8fc5d871-c5fc-4db1-931f-081446aebe5e,89590c3c-c189-41cd-81f5-4f7fa76561bc,30,a802c0b1-d9cc-4fc5-8ed7-fbdaadaf0368,Shock Absorber Pair,69.42,EA,1495.11,103790.54,18682.3,USD,DELIVERED
7d0eee4f-a036-48b8-9bdb-27419c9ce506,3e614dfa-50ee-468b-a9f7-f95a7e0327db,10,f9fd9f2b-bd7c-403d-9288-601ec002fdeb,Oil Filter Standard,87.01,EA,271.66,23637.14,4254.69,USD,CANCELLED
59021844-7bd8-41ac-91a1-1d9f54dd170d,e86e977b-e6df-43c5-8802-03955a691aba,10,1e2036f3-5254-4baf-b94c-3ccc7fb4774f,Ibuprofen Powder API,10.28,EA,1666.23,17128.84,3083.19,USD,DELIVERED
d7f9cd35-dce8-4419-b147-b8ae6b2be733,e86e977b-e6df-43c5-8802-03955a691aba,20,65c739f9-760b-4757-ac7b-402d401e670c,Hydraulic Pump HP-200,66.67,EA,74.52,4968.25,894.28,USD,DELIVERED
958ec02b-f9d2-47cd-a66d-2535594e7d65,e86e977b-e6df-43c5-8802-03955a691aba,30,5f1eb726-585c-4028-bba8-1b91653588fa,Bearing Set Industrial,87.52,EA,385.55,33743.34,6073.8,USD,DELIVERED
545b6710-0298-45d8-9534-0cfe3cc0575d,fbecea3c-2b56-47c3-a956-44534631bcf1,10,ec447f33-911d-4b35-8e2a-bc14096d88b8,Lathe Chuck 8-inch,21.25,EA,959.94,20398.73,3671.77,USD,DELIVERED
9d809293-ae88-49e5-8b6a-4352c6ef260f,38adccb3-9d9a-40a5-b86a-caa26940d992,10,d794c123-a890-43b9-a7f8-d596c2a8ed5a,Blister Pack Foil,15.31,EA,1290.18,19752.66,3555.48,USD,OPEN
673c68e0-9ddb-43f2-a34e-330914daf89c,38adccb3-9d9a-40a5-b86a-caa26940d992,20,63aeb6f6-eb50-464e-b2a7-1202b242b365,Desk Lamp LED,90.76,EA,1352.04,122711.15,22088.01,USD,OPEN
4da8f1bb-d188-4527-ade7-8566b6346650,38adccb3-9d9a-40a5-b86a-caa26940d992,30,ce201345-9fac-4c1b-bf5d-7469a536e0d8,Vitamin C Granules,81.31,EA,1820.91,148058.19,26650.47,USD,OPEN
d702cb53-7ee3-4085-9ba2-e1b4768faf02,c973e7bc-c8cd-4792-a74d-651eb282d973,10,606bdfe1-a2d7-444a-adf8-b26de30af02e,Capsule Shell Gelatin,56.81,EA,1030.02,58515.44,10532.78,USD,DELIVERED
3f7097b5-f945-4077-abf9-80c69a9bf335,c973e7bc-c8cd-4792-a74d-651eb282d973,20,398ff173-86e4-4b2f-a929-3221e8d239c6,Wireless Router,61.65,EA,1849.28,114008.11,20521.46,USD,DELIVERED
f3d08f36-4fe6-4b34-919c-9a4b2794b5ab,c973e7bc-c8cd-4792-a74d-651eb282d973,30,793ca806-db35-4f91-acff-e5e8bd856dce,Alternator 12V,42.15,EA,553.79,23342.25,4201.6,USD,DELIVERED
ce722bd7-160f-4ebf-a468-692b58d5c1d9,04267105-db01-460b-8f90-dd58b8bbb90a,10,1e49385d-51c3-40ef-9477-6672cdfd3a08,Desiccant Pack 10g,22.86,EA,224.64,5135.27,924.35,USD,DELIVERED
19eaf22b-f9ab-46d6-a4f2-810e2e2c0f4f,04267105-db01-460b-8f90-dd58b8bbb90a,20,3657e2ea-0055-47e2-96be-837f36090a1e,Epoxy Resin Clear,93.54,L,1790.05,167441.28,30139.43,USD,DELIVERED
ebfe59ea-cb7f-4c56-9c23-2dc7370ca063,04267105-db01-460b-8f90-dd58b8bbb90a,30,7faeb0cc-fdeb-4706-8a39-0374b234ed23,Denim Sheet Heavy,42.45,M,1165.7,49483.97,8907.11,USD,DELIVERED
b0134afe-bf3e-4125-b499-ad718430271c,c8008e30-f831-4ee5-bbbe-1a23263c145a,10,17308517-ece7-4c84-9585-04cf9b3cebe6,Salt Iodized 25kg,51.25,KG,289.36,14829.7,2669.35,USD,OPEN
3f1f73d1-44a1-4632-a20f-a5506dc4536f,c8008e30-f831-4ee5-bbbe-1a23263c145a,20,60166674-8ba3-4b7f-a8a1-856fad1236cb,LED Display Panel,31.05,EA,1202.73,37344.77,6722.06,USD,OPEN
2e98ad26-6aca-48fc-b22e-1284e54e9914,c94b358c-b029-43f1-8759-324a665badc5,10,b19f6295-6748-4092-97e7-2b8267f9b702,Aluminum Rod 10mm,33.54,M,337.65,11324.78,2038.46,USD,DELIVERED
d4e582d7-4082-4b04-9f72-a5ca180b04fd,915170af-ba29-4272-957a-cc8d0ade301d,10,8937a1cb-a912-4dca-81f3-177fc4f891f6,Shipping Label Roll,73.36,EA,1650.42,121074.81,21793.47,USD,OPEN
af576608-9e58-4baa-bd44-c560d8213918,915170af-ba29-4272-957a-cc8d0ade301d,20,73f0312d-45f6-44db-a73e-8883074a27d4,Network Switch 24-Port,45.56,EA,1254.23,57142.72,10285.69,USD,OPEN
945fea78-988b-40a7-82d9-a0156737872d,915170af-ba29-4272-957a-cc8d0ade301d,30,1e2036f3-5254-4baf-b94c-3ccc7fb4774f,Ibuprofen Powder API,7.82,EA,1755.44,13727.54,2470.96,USD,OPEN
40fd3b90-eb59-4dec-b63d-3e60e6431a93,b0bede7e-0296-4b91-84d6-454d63957af0,10,7b659ef4-3894-44e2-a994-b9eb07053586,Packing Tape Heavy,58.54,EA,1012.93,59296.92,10673.45,USD,OPEN
165f3761-b1e8-44ce-b25b-94209ad9430d,b0bede7e-0296-4b91-84d6-454d63957af0,20,5ec06018-e735-4226-8f50-3e576633a224,Face Mask N95,47.85,EA,671.23,32118.36,5781.3,USD,OPEN
ad999dd1-2f11-46a0-9945-feabad9eb98d,f9e45f4d-31e2-41db-ab65-31915b8ac5c9,10,a1d7d628-88c0-44c2-91fa-6e3702e0c936,Silk Fabric Premium,3.62,M,2106.84,7626.76,1372.82,USD,DELIVERED
b6dce0a7-7f3e-4ce5-9d5a-b1dc60389aef,d9a7d99e-c87e-48a2-aca6-16372c0d1d91,10,1856654a-a340-4b51-b787-39d4a6aac92e,Foam Insert Custom,62.1,EA,245.98,15275.36,2749.56,USD,DELIVERED
52ab2146-d142-4d64-830e-1b792c0b0ab3,974cefed-a642-4bff-a3a0-abeb38e293c8,10,108b2aea-5fb8-42e7-b62c-2588f95f4f40,Brass Fitting Set,32.18,M,1030.88,33173.72,5971.27,USD,OPEN
5fcbc7e4-79dd-4ba8-85e7-748528b12a4d,974cefed-a642-4bff-a3a0-abeb38e293c8,20,8f30334e-c4ed-4729-8217-39f3a5ecd019,Brake Pad Set Front,67.31,EA,1814.91,122161.59,21989.09,USD,OPEN
3080b2d9-6889-437f-9130-5e3f6e617d04,87f76dda-9487-471c-8580-d9f468f9259d,10,f07e954b-6f8e-4f89-95b0-7be4b7b5b6bc,Plywood Board 18mm,7.75,M,2277.38,17649.69,3176.94,USD,DELIVERED
657133f9-19f6-41e3-896c-95ef1c9732c0,87f76dda-9487-471c-8580-d9f468f9259d,20,cf6a321a-ae89-4ee5-9ff3-2e826e06e09c,Server Rack Unit,25.45,EA,2194.49,55849.77,10052.96,USD,DELIVERED
db444fac-e405-4dc6-9eaa-ab10ffc6a148,87f76dda-9487-471c-8580-d9f468f9259d,30,23ad7741-05f2-4277-a4d5-ba0d88bd3389,Cleaning Agent B12,8.39,L,1836.72,15410.08,2773.81,USD,DELIVERED
1651b4a0-ba50-4d65-9699-b0f381dd3689,87f76dda-9487-471c-8580-d9f468f9259d,40,7bfcf829-7d62-4fc6-9c9c-fd9998125eae,Fuel Pump Electric,91.49,EA,1407.8,128799.62,23183.93,USD,DELIVERED
7fd79081-d7fc-4364-b0ab-dd106a002efa,2d29cbda-8283-445c-8813-e5cc4d474e70,10,7b659ef4-3894-44e2-a994-b9eb07053586,Packing Tape Heavy,85.1,EA,1270.65,108132.32,19463.82,USD,DELIVERED
0dde7289-2530-4b32-bbba-81c775e51f92,2d29cbda-8283-445c-8813-e5cc4d474e70,20,4863e377-26a3-4feb-9532-ffd35c4228ba,Standing Desk Frame,99.28,EA,602.19,59785.42,10761.38,USD,DELIVERED
e16cf5ac-6018-46db-bd8b-a76656852421,b85ce617-5ca9-4727-b0ad-14bfa136d24c,10,916f33e7-d13f-4488-88f9-2788366d06f6,Headlight Bulb LED,92.54,EA,639.15,59146.94,10646.45,USD,DELIVERED
2de761da-5c3f-4fcc-b174-3d1d7864fafa,b85ce617-5ca9-4727-b0ad-14bfa136d24c,20,8dfa4aa2-ee86-463a-9b40-e51f3627afba,Edge Protector 1m,64.88,EA,811.44,52646.23,9476.32,USD,DELIVERED
34d0a172-9a58-4541-81a0-067f7ff5f31f,b85ce617-5ca9-4727-b0ad-14bfa136d24c,30,88e1c06f-fae7-41b0-88e2-643a184a04b7,RAM Module 16GB,41.43,EA,88.47,3665.31,659.76,USD,DELIVERED
77d06b28-30c6-430d-9a7a-978c9867b591,b85ce617-5ca9-4727-b0ad-14bfa136d24c,40,910c1a7c-6800-496d-b845-b0073c6d2512,Adhesive Compound X,48.51,L,365.36,17723.61,3190.25,USD,DELIVERED
825816b7-7297-4521-9d18-bae520b3a5a0,7b618926-c912-4c7b-8b27-fdd846e8ab4c,10,5ec06018-e735-4226-8f50-3e576633a224,Face Mask N95,7.6,EA,643.89,4893.56,880.84,USD,PARTIALLY_DELIVERED
49f12a38-703f-4e2a-85d2-34ffa85e8ed1,7b618926-c912-4c7b-8b27-fdd846e8ab4c,20,4863e377-26a3-4feb-9532-ffd35c4228ba,Standing Desk Frame,56.18,EA,698.79,39258.02,7066.44,USD,DELIVERED
505376d8-9182-41aa-a2a0-cf382bcc74fd,7b618926-c912-4c7b-8b27-fdd846e8ab4c,30,f1c87962-e295-47c4-8bf1-baa340a21fc8,Coffee Beans 10kg,13.41,KG,549.87,7373.76,1327.28,USD,DELIVERED
75b8f04f-d109-44cb-8f71-85e613f50ce5,7b618926-c912-4c7b-8b27-fdd846e8ab4c,40,1e49385d-51c3-40ef-9477-6672cdfd3a08,Desiccant Pack 10g,4.05,EA,291.09,1178.91,212.2,USD,DELIVERED
482c58e4-c714-4854-84cf-be3a547bbe42,7f9f521e-5dbb-45aa-9885-7881bed91c72,10,73f0312d-45f6-44db-a73e-8883074a27d4,Network Switch 24-Port,88.79,EA,1606.2,142614.5,25670.61,USD,OPEN
ea255bca-94e2-42dd-a3a6-b215a90a8353,7f9f521e-5dbb-45aa-9885-7881bed91c72,20,793ca806-db35-4f91-acff-e5e8bd856dce,Alternator 12V,58.53,EA,577.11,33778.25,6080.09,USD,OPEN
9420879d-4aac-4e0a-8d85-41d11cda1b22,7f9f521e-5dbb-45aa-9885-7881bed91c72,30,7c2b9c81-5019-4515-be37-fab9c68881f0,Elastic Band Roll,57.55,M,108.68,6254.53,1125.82,USD,OPEN
c051fb51-7768-4d7a-90d8-78672e6c9e07,d989b904-62b2-4e33-813f-aec2c90a817e,10,e0f51398-c7c4-4529-9ff9-7a98fb58cc3e,Rubber Sheet 5mm,68.26,M,1862.35,127124.01,22882.32,USD,DELIVERED
93b7594f-788c-4bea-978b-83787d7c3ebc,d989b904-62b2-4e33-813f-aec2c90a817e,20,35049187-8063-4ff0-ab1c-107c698144c8,Industrial Solvent A,55.57,L,990.93,55065.98,9911.88,USD,DELIVERED
fa977bb1-a59e-4749-a75f-0e85ec453da3,d989b904-62b2-4e33-813f-aec2c90a817e,30,1ddc7586-3513-4258-affb-374e39a30335,Disinfectant Liquid 5L,54.93,EA,1244.12,68339.51,12301.11,USD,DELIVERED
c4f4a1d0-05a1-4d89-b1b9-b765c49b8f2a,8e44d7ed-7e7e-47ed-ace5-6ee5a2a8a60c,10,373e4e9a-babc-46d4-9a09-464ba730c171,Milk Powder Skim,63.24,KG,1611.21,101892.92,18340.73,USD,DELIVERED
6f5c7b88-0c84-4a04-b305-05355c2b215e,8e44d7ed-7e7e-47ed-ace5-6ee5a2a8a60c,20,a3234007-fa86-40b4-b17e-94255b516418,Lubricant Oil Grade 5,96.98,L,1732.5,168017.85,30243.21,USD,DELIVERED
a82f465e-e63a-4340-b187-9d0a22d3e30d,8e44d7ed-7e7e-47ed-ace5-6ee5a2a8a60c,30,2c05ae69-6cfe-4a2e-8f9f-19a5071d2e04,CNC Spindle Motor,60.12,EA,1618.63,97312.04,17516.17,USD,DELIVERED
a01be361-42c7-4642-8937-650c036b11bd,fdc3612d-b446-4591-a843-62582a704162,10,17308517-ece7-4c84-9585-04cf9b3cebe6,Salt Iodized 25kg,84.13,KG,285.46,24015.75,4322.84,USD,DELIVERED
