id,paymentNumber,invoiceId,customerId,paymentDate,amount,currency,paymentMethod,referenceNumber,status
4915f2c6-1891-4687-a4ff-92119da4345a,PAY-0224,05bd6c51-0cd6-462f-9061-4406e8ff6d45,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-11-01,13003.08,USD,BANK_TRANSFER,REF92259500,CLEARED
ec1bbf6f-0c53-44b7-9479-493b6ccde162,PAY-0225,8fd3a8a0-8123-4f6a-9b43-36f511c41ec0,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2024-06-05,66521.99,USD,CASH,REF83909436,CLEARED
aaae88ad-6d0b-423a-8a9f-69c8e0550d6e,PAY-0226,b4b0e2ac-6940-4b67-a0db-01de10d13448,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-06-20,39916.34,USD,CREDIT_CARD,REF26724159,CLEARED
f455c420-5e9d-4690-96c2-41d6c48ea598,PAY-0227,bb872ff1-08f6-4d5b-8672-e0df6080dacd,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2024-08-30,23758.22,USD,CHECK,REF85835858,CLEARED
18085306-02e5-4193-85a4-76b44a4a2156,PAY-0228,a831cd0b-fea4-4a2b-839e-a49e781dc15d,22fab182-e8d2-44e3-8bec-19570919be08,2024-05-20,39343.81,USD,CHECK,REF94220195,CLEARED
7018d770-8fe0-4ca7-8cc5-d2ba529b663c,PAY-0229,3e55f3be-f024-4ecf-a8e5-1053d12db545,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-10-16,20951.51,USD,CASH,REF39389319,CLEARED
6b75ec38-3d80-4efa-a3c0-cb5b6a6a9af3,PAY-0230,6ac8884b-55e9-4d5a-b7e8-ace17aafdfef,3b06f677-2b64-4548-85d8-17ce13f3e030,2025-02-26,38216.42,USD,CREDIT_CARD,REF28389312,CLEARED
59425609-35c1-40b6-8590-1b482717d26d,PAY-0231,8ca83c4f-279a-4085-aa5a-2832060d76b9,26d4b373-bde8-4991-8e6f-e0c3f4abd219,2025-04-02,72488.78,USD,CREDIT_CARD,REF43736884,CLEARED
baaa0d35-e1d3-45e0-a0a9-fec75c5a5e6e,PAY-0232,2c69fad2-55c6-41aa-85a6-4e974ede55cf,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-02-23,84233.41,USD,BANK_TRANSFER,REF80755934,CLEARED
58c87182-2c28-4fdb-b2ef-6a5a89d5ec0a,PAY-0233,fa3fc929-74b2-4e12-9b6b-c667e0ffd74e,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2025-04-30,50772.47,USD,BANK_TRANSFER,REF54489658,CLEARED
887725e6-4a84-40eb-b885-3cc43c0a69a9,PAY-0234,d7e9c6f5-d0ee-454c-af10-cbcfcbf0cc0f,3941971d-8354-4750-b19f-258733f9ada8,2025-06-13,74297.11,USD,BANK_TRANSFER,REF52010159,CLEARED
3195acac-fa8b-455f-9e1d-d96c8cca5400,PAY-0235,a1fe4e1a-80dd-448f-8d15-386ac0ae6af9,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-07-30,51764.66,USD,BANK_TRANSFER,REF65834057,CLEARED
a9760188-0cc8-4d5d-bb5d-2ccc04536561,PAY-0236,b6a86722-db39-4d89-962e-abf91715ffea,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-04-19,7986.95,USD,CHECK,REF44242610,PENDING
35044fb1-3755-4dd7-8e32-4f7e1d8b9ebd,PAY-0237,8ea16a95-ff64-458f-9c2e-c13542fdc378,22fab182-e8d2-44e3-8bec-19570919be08,2025-07-19,11347.66,USD,CHECK,REF93060777,CLEARED
4c0e1fc8-715c-44d6-82a9-d23397d36465,PAY-0238,7ce3b418-e2e9-4318-a0d2-26804b90ecf4,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-09-15,92873.13,USD,BANK_TRANSFER,REF27650153,CLEARED
0535d86a-f50e-4505-9e2d-5963d7f8a017,PAY-0239,1dc1573f-0f5e-4c57-b397-e12a3b660bb0,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-01-09,74468.25,USD,CREDIT_CARD,REF66149594,CLEARED
d1abef48-e4cb-4f20-9072-83d82cb5d0bd,PAY-0240,8b0bbe27-7445-4e84-b786-406c9985de01,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-11-11,30300.11,USD,CHECK,REF29459395,CLEARED
8b19bbcb-f5f3-44d5-93ba-d62e68f88c3e,PAY-0241,77b4b90c-3181-4425-b14e-0bc46fed4e5c,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-01-15,88747.4,USD,CREDIT_CARD,REF13666092,CLEARED
756a2004-51d1-41c0-ba6e-0a6e5bac81aa,PAY-0242,c4a83861-0b58-4e4e-9059-792438027cbc,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-04-27,34123.85,USD,CHECK,REF37921432,CLEARED
6c5bb756-97d6-4264-ac34-1aa352ca40fd,PAY-0243,67099cff-862c-4763-a2ee-b38696b7a860,9bdd26ed-c368-43c7-89aa-dc3f798ea028,2024-05-17,8936.55,USD,CHECK,REF98903947,CLEARED
1b338b81-9848-4f16-9d90-313d4f883484,PAY-0244,c4de944e-133d-48c4-b7a5-b171866e6051,80362182-5357-489f-a3d9-bb50369dc679,2024-06-19,6201.92,USD,BANK_TRANSFER,REF26302665,CLEARED
3bd9485f-3252-4b43-b7e3-b024b1d32971,PAY-0245,dbd0eff5-f54b-4071-8fdf-77453ac8b860,e09bfc4d-3954-4bdc-a105-924219deb967,2025-03-24,82695.21,USD,BANK_TRANSFER,REF22025632,CLEARED
3f93a1dc-967e-4e6c-bf1e-e28f07469072,PAY-0246,35b1a319-a091-4aa8-8f72-53165feb313b,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2024-07-20,87007.97,USD,CASH,REF47251229,CLEARED
24b008a5-44f9-4a6b-b4a5-96db1a82bfdf,PAY-0247,25981b9e-7309-45a5-a153-622121b896d1,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-10-16,51386.46,USD,BANK_TRANSFER,REF33312433,CLEARED
be2a90fc-9d29-4112-aaa9-e1d305606405,PAY-0248,8468c1ba-c16f-4317-878d-fcb599792a94,e09bfc4d-3954-4bdc-a105-924219deb967,2024-12-08,70947.9,USD,BANK_TRANSFER,REF43679293,PENDING
6543ffe0-f77d-400c-89a0-f7097e865607,PAY-0249,bbc1b991-4c48-4294-aae7-545cef9c059c,9d09cc50-8796-4946-9dc8-41b88058adf4,2025-04-15,4417.62,USD,BANK_TRANSFER,REF27628919,PENDING
00443151-b7cf-4419-b9b8-5c17279e18b3,PAY-0250,b476290f-aaa1-4c93-8a9d-0160fcd3c5ec,83c5b079-d633-414a-b375-2d508f3089ac,2024-07-19,14342.7,USD,CREDIT_CARD,REF26147284,CLEARED
f6835738-ead7-46dd-987c-d379542d13f4,PAY-0251,ba2ee889-a8d3-4a74-be40-1707a9881e8a,b3c1c861-53a8-42d1-9896-d9f56201110a,2024-12-12,81360.72,USD,CHECK,REF45439036,CLEARED
c490e6b9-601d-4b0f-96ed-844c5472937b,PAY-0252,1e12c018-8833-46ab-adeb-674667038b4d,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-12-24,42904.22,USD,BANK_TRANSFER,REF17299451,CLEARED
9e0b64a1-e9bd-4396-9e09-66d850100cd4,PAY-0253,c5df0aa3-b303-474a-a9ab-00ef199c75e2,fef071a5-d184-4992-95c6-15731a308120,2025-01-09,85793.92,USD,CHECK,REF96624784,CLEARED
b350994f-af26-47a6-b850-f3d464fc29f9,PAY-0254,5d2ad347-ffca-483a-92d6-0452be804e51,633597bf-68fd-43b0-95be-34f67677293d,2024-09-21,6390.01,USD,CREDIT_CARD,REF31172957,CLEARED
024293de-9720-4b3c-bc12-e03ecadcb8f9,PAY-0255,e4dd46f4-e827-4506-8d8c-7b9c6a08c052,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-08-08,1844.15,USD,CREDIT_CARD,REF58776902,CLEARED
e5c35083-2cce-4a26-a22c-b04889706b5f,PAY-0256,004c267e-c6bd-4c38-aeab-ef56f4d5ad19,96bfd297-d290-4d5d-8310-e56a6cf7f1a4,2025-04-16,44554.52,USD,CHECK,REF36167735,CLEARED
8543a10c-906d-42b0-a184-800f7eb32015,PAY-0257,7f22a77d-c81f-4491-83df-4efbb52439c6,42580fca-0e8a-4b72-8342-b7c741190aa7,2024-07-28,46076.77,USD,CREDIT_CARD,REF59953596,CLEARED
e3b24f17-801e-4183-810d-4d5ba4d203d4,PAY-0258,6179e6d8-9310-484c-8fab-38980f5364a0,3941971d-8354-4750-b19f-258733f9ada8,2025-06-04,54314.46,USD,BANK_TRANSFER,REF31792092,CLEARED
6421f19c-e7bf-499c-9de6-08fd1bf80421,PAY-0259,5e8622de-49a0-44f8-99b4-7ad29c9429a7,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-01-09,13911.74,USD,CREDIT_CARD,REF92813697,CLEARED
5acc747a-addd-4051-94c8-a6bd371eb971,PAY-0260,d647efaa-f0f4-4718-bb89-1d237654e1d8,37a7a6be-5b9e-4038-bb16-75500ce74640,2024-05-12,31117.04,USD,BANK_TRANSFER,REF46675595,CLEARED
92c2563a-b277-46a2-8eba-f6476ccff522,PAY-0261,8c51b330-1c25-49d7-b2d0-0e09628c136e,22fab182-e8d2-44e3-8bec-19570919be08,2025-01-30,17563.3,USD,CREDIT_CARD,REF83176742,REVERSED
19ae76db-a3c3-4aa4-81fc-c05ce152f552,PAY-0262,c8ac93a5-e645-4367-bf2c-c5acc85be2ec,71910904-e940-496b-8d38-f72d0ae26636,2024-05-09,90110.39,USD,CREDIT_CARD,REF70131758,CLEARED
50ebee7d-08d0-450f-a858-0b91be0029dc,PAY-0263,c7f9efc5-3e2d-41bd-a910-a146e7dc6aa1,71910904-e940-496b-8d38-f72d0ae26636,2024-11-05,77986.2,USD,CHECK,REF78616832,CLEARED
a8f4d6f4-a464-4e4f-8889-b40adfa4f7c9,PAY-0264,1db454d8-7af6-45d3-b240-e040a46b5115,02ee2de6-b631-42ad-9200-bd5f10022153,2025-04-30,65576.29,USD,CREDIT_CARD,REF62651643,CLEARED
b678f6c8-af47-4dd9-ad14-c7dd390571f2,PAY-0265,a681c7bd-ae3f-4079-88e1-d30bbd750976,37a7a6be-5b9e-4038-bb16-75500ce74640,2025-05-27,61218.01,USD,CREDIT_CARD,REF47777304,CLEARED
4d60cf72-c105-4e5c-8796-a70703d9c195,PAY-0266,9a11887e-f4c0-4a54-9dba-2b36b5f00803,caf3f907-45cd-46ed-b913-b2e0a69d130d,2024-06-07,54872.68,USD,BANK_TRANSFER,REF42808030,CLEARED
70bc09ef-c099-4eef-86b2-2eb6e2715626,PAY-0267,ccfba9db-9265-44cb-9563-f0e62f956c54,80362182-5357-489f-a3d9-bb50369dc679,2025-04-15,12491.98,USD,CREDIT_CARD,REF13858312,CLEARED
be1764ac-caff-4f90-83a7-c1c7f7732565,PAY-0268,35a4c3bb-0498-4e47-a5aa-b9fb001a4622,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-11-10,33836.91,USD,CREDIT_CARD,REF94314809,PENDING
c235ca10-8f53-4f35-8ec4-3a47ac74f0c8,PAY-0269,ac752eab-ad36-4f22-ad2c-2c29822c8eb9,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2025-09-26,25249.49,USD,CREDIT_CARD,REF43164782,CLEARED
e0d6230a-805a-4aef-9b64-b86a9b6f04d8,PAY-0270,85ca7bff-ce3f-4940-8b14-005a5e8e4b5f,e09bfc4d-3954-4bdc-a105-924219deb967,2025-04-12,26357.53,USD,BANK_TRANSFER,REF48251278,CLEARED
28a34a38-b1d4-4711-ae75-63b91ed82090,PAY-0271,b3bc917e-8c76-4592-9929-d0091eff255c,72f5b432-d75b-47de-a702-af5766c139ab,2025-04-04,64876.85,USD,BANK_TRANSFER,REF98747949,CLEARED
16136f89-78d4-464c-abeb-84b22184e582,PAY-0272,7a7147b4-a956-46a8-8639-022c4967f152,3c5ae9b9-1a54-4457-a999-b70388f62882,2024-03-12,62313.57,USD,BANK_TRANSFER,REF43469185,CLEARED
af8b92e8-8a72-485b-951e-4f927f2bafdd,PAY-0273,715beacf-f25e-4d7e-a597-3d5af2fbb2ee,f7bf6a72-80f2-4fb4-bfe5-e4ee209eb0c0,2025-05-11,65229.73,USD,CASH,REF58868468,CLEARED
66ab5cc4-17d2-45c8-8ecb-19fde7bbf4c4,PAY-0274,6e8a1c61-f628-4578-b4b9-17f662fcf5c6,22fab182-e8d2-44e3-8bec-19570919be08,2024-07-02,75163.96,USD,BANK_TRANSFER,REF75155430,CLEARED
dad2d9df-0adb-4c9f-8be1-42eea8fa3304,PAY-0275,2c96cb96-abc2-4111-8b68-859cfde310f8,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-05-29,19324.73,USD,CREDIT_CARD,REF77959132,CLEARED
6b762325-3ca3-4148-9dcd-13c55b35fcb1,PAY-0276,ba20afde-89ea-4db7-87f6-50a6c8199732,ae81f93a-94fe-48cd-bbb0-5a21cb3d21c3,2025-03-08,52397.14,USD,BANK_TRANSFER,REF90924528,CLEARED
60ea42cd-5433-4dd4-af92-a19d59ae41cb,PAY-0277,f306a1af-6294-4b8f-91a6-b9cc929b7573,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-07-07,41414.64,USD,BANK_TRANSFER,REF62301092,PENDING
7d486ca8-e180-47b0-a6cd-858c1b8e1a91,PAY-0278,04a3f18f-fd04-4436-8314-ad2f524de4ba,05c0deef-1297-41f8-ac63-42ba27e45f34,2024-02-20,84436.98,USD,BANK_TRANSFER,REF14410875,CLEARED
0ce38b9f-11dc-498e-b8f2-eef73bc619b7,PAY-0279,ae106906-d7c8-47ce-b49e-305de12a2e40,30bb7aaa-468b-47d9-8a49-1469edbdc74f,2024-11-27,28631.93,USD,BANK_TRANSFER,REF71272972,CLEARED
f51e0a2e-d1b8-47e3-9a93-1f9e2a72a280,PAY-0280,307b3c9a-c53a-4a4c-ae8d-2d1facb1f545,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-01-27,27715.9,USD,BANK_TRANSFER,REF66254624,CLEARED
a8974ed5-7e9d-4b07-876c-e3e2986b6975,PAY-0281,ed3cebed-9da7-4288-b4c9-8a481602033d,1d8d86e6-c047-4a9f-a2ee-960ab148be19,2024-03-16,30599.3,USD,BANK_TRANSFER,REF64707197,CLEARED
618dfe07-5047-4b91-9d13-788b06917926,PAY-0282,4640f014-4561-47db-8979-422c9c9af0f6,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-04-10,11715.54,USD,CHECK,REF36248020,CLEARED
e4455c37-2f81-4cab-a516-96022c283a30,PAY-0283,c50401e0-eb1c-4bf7-b342-76807e452a45,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-02-02,5203.91,USD,CREDIT_CARD,REF35507421,CLEARED
861d8591-88fb-4bc7-8ebb-57a853c95a4c,PAY-0284,3a816c8c-2721-40f2-9634-9b507dcefbcf,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-07-20,66110.16,USD,CREDIT_CARD,REF34078373,CLEARED
a7d2d6eb-ed2d-481a-a806-a94310139e6e,PAY-0285,5d5d80bd-0721-41d1-b4bc-3a11be55a545,72f5b432-d75b-47de-a702-af5766c139ab,2024-10-18,4664.66,USD,BANK_TRANSFER,REF21426954,PENDING
28a6a2ea-2c2f-4140-a165-b41950870242,PAY-0286,2dfca84f-0ec7-4672-aad5-f98ea28b2b3d,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2025-04-18,9102.54,USD,BANK_TRANSFER,REF94033501,CLEARED
96f2d773-ae66-425d-8b9f-594d3f1d0738,PAY-0287,f05c3637-9730-4941-be4d-94b1dc7c948b,b6f61001-49ed-409a-9c79-e374b3679ec5,2025-05-23,58642.01,USD,CREDIT_CARD,REF16538809,CLEARED
071e7a58-de12-450d-ad52-c9b8919ec52e,PAY-0288,a5c5e655-bd76-4ce5-a83d-dbcfcf449c06,71910904-e940-496b-8d38-f72d0ae26636,2025-07-30,40953.35,USD,BANK_TRANSFER,REF88050458,CLEARED
74dfab04-4076-4aa6-9491-26f081533433,PAY-0289,c090223b-0e93-44b5-9e73-ac8493868b1f,80362182-5357-489f-a3d9-bb50369dc679,2025-03-27,38112.35,USD,CREDIT_CARD,REF45637261,CLEARED
3ac2b34c-4949-449a-b444-efdf3bcc64c7,PAY-0290,674d9271-e754-4dae-b2a0-f596d20c5ff0,b6f61001-49ed-409a-9c79-e374b3679ec5,2024-12-22,2744.23,USD,BANK_TRANSFER,REF95776262,CLEARED
f8d2e128-1ef5-4d62-8fe4-2306910245d5,PAY-0291,33db75c2-39b0-4391-8e14-a551c5d87e35,e09bfc4d-3954-4bdc-a105-924219deb967,2025-02-10,28168.17,USD,CASH,REF80391521,CLEARED
6ae771a3-5475-4c2f-8893-03de34f982e6,PAY-0292,7234089f-dbf2-445b-984d-8a346888d167,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2025-04-01,69889.1,USD,CREDIT_CARD,REF60759904,CLEARED
69922da7-e1dc-4159-9fe8-0a116cc75b9b,PAY-0293,a22ab6c3-1f94-4f91-8df7-6a49318d9e66,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-05-27,7949.6,USD,BANK_TRANSFER,REF26191137,CLEARED
96a70b45-97b0-4095-a157-36fd1bc903f9,PAY-0294,c1bc644a-0bef-486a-a742-ab48b342629a,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-05-15,44890.88,USD,BANK_TRANSFER,REF45125086,CLEARED
2bec4845-0fd5-4d0c-911c-54dcd85fdd18,PAY-0295,94cda9e5-10be-41ef-9bda-db1be13d5a30,3941971d-8354-4750-b19f-258733f9ada8,2025-02-13,29016.9,USD,BANK_TRANSFER,REF32496086,CLEARED
09c08126-ff2f-48fc-b4dd-8759bcb295a1,PAY-0296,8ebc0737-e5ee-47e8-80aa-4115ef4735f1,02ee2de6-b631-42ad-9200-bd5f10022153,2025-02-25,15177.16,USD,BANK_TRANSFER,REF59500905,CLEARED
04d64113-0078-49b8-83d8-7ade1bf92648,PAY-0297,1f670208-25cf-4898-b97a-cb14805e6341,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-08-25,42321.41,USD,BANK_TRANSFER,REF60463446,CLEARED
a96ae4e4-099f-4357-9dac-e86064512cda,PAY-0298,afbdd6d9-02cc-4fd5-a40a-83579d0a7582,659b31f4-9d77-4534-aa3b-0561706bbe9a,2025-02-14,3826.53,USD,CREDIT_CARD,REF74183925,CLEARED
b0ba2764-f400-4456-b971-8e0db7ef7ac1,PAY-0299,a09a8583-989a-408c-b86d-1c028250fe06,bfac4bba-1cf4-4378-948e-364fe0f1ef37,2025-04-12,33784.25,USD,CHECK,REF94930809,CLEARED
2e3caaa9-a01e-4e5d-829f-fd8902e48954,PAY-0300,26cd7089-c08a-4a0f-9913-a523fbe6b2f1,80362182-5357-489f-a3d9-bb50369dc679,2024-07-16,79775.19,USD,CASH,REF13530417,CLEARED
3bd5319d-c672-4759-99d3-f23811609525,PAY-0301,1ddd8f36-be62-42a7-bdcd-8279f28ddaa2,3b06f677-2b64-4548-85d8-17ce13f3e030,2024-06-29,90138.3,USD,BANK_TRANSFER,REF39312801,CLEARED
858452b1-90ae-4b8a-b041-4f0189efba7c,PAY-0302,be4a6a4d-b4a2-4000-b9f4-7eda3e205341,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2024-12-19,28442.38,USD,CHECK,REF52276848,CLEARED
b8e65cbe-3b58-44ed-aa92-100058c77490,PAY-0303,1c1a2ba2-9736-4a46-a6b8-405b09802f59,c6e2c133-b425-4ab1-918b-65f29e2cd965,2024-08-11,69173.31,USD,CREDIT_CARD,REF27126156,CLEARED
ce6255df-2d1b-4fd6-add8-db8e62c47ab2,PAY-0304,7b92315e-ad02-474e-a5b5-aab2e126d7b6,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-03-31,10067.87,USD,BANK_TRANSFER,REF92618301,CLEARED
079976a0-2c45-40e5-9e0d-251727722334,PAY-0305,76392706-819f-4105-8d48-eb0e7954d079,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2024-12-03,451.04,USD,CREDIT_CARD,REF50009796,CLEARED
a132846b-dfad-4df2-a773-71d7184a4afa,PAY-0306,63dff2e2-ce74-4020-8a7a-554c05ebd37a,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-07-20,72781.73,USD,CHECK,REF93269595,CLEARED
a70a17df-8b2a-4b09-ad64-4eeb3475e203,PAY-0307,6c609156-3b0c-4591-9d03-b8a3ebedc523,32db9aa9-2ba1-4ae9-ab60-33e573ed4aca,2024-06-05,89735.05,USD,BANK_TRANSFER,REF71143667,CLEARED
931a84bd-870e-4d6d-825c-cfdc70f538b3,PAY-0308,611363ba-0f54-46dd-b67a-93d492475c25,3941971d-8354-4750-b19f-258733f9ada8,2024-12-26,20181.66,USD,BANK_TRANSFER,REF79572498,CLEARED
22b778d2-4e7a-4cb7-ad2a-5982adff9ffa,PAY-0309,54a5a04e-585a-4b1a-8507-e7e2d2f39261,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2024-07-18,15764.19,USD,CASH,REF87664122,CLEARED
6d487f89-1ddb-4c22-8dee-e33804f54999,PAY-0310,1abff438-c3c1-4fd3-85c5-b8163584067e,1ec25658-f7a5-4f8c-968e-c4252148ee5d,2025-07-06,44353.67,USD,BANK_TRANSFER,REF29676341,CLEARED
1b427a19-2039-4f5a-bf2f-6bb4cb8e4439,PAY-0311,5760e049-ebb7-451e-9a6b-5e98ded48da6,3c5ae9b9-1a54-4457-a999-b70388f62882,2025-04-17,2790.78,USD,BANK_TRANSFER,REF42993944,CLEARED
2573f1d6-86ae-428a-b43f-7789373a799a,PAY-0312,ea64a9aa-a790-4835-ad54-ef2d975d9ceb,7324dc14-27c8-47fe-9a48-8e9c7a845ee4,2025-07-09,18594.32,USD,BANK_TRANSFER,REF19320206,CLEARED
3cde103b-65da-48bf-a5d6-27401a7b8fce,PAY-0313,065d553d-6d43-4078-8160-8dd537467818,81bc3cee-7f5d-48dc-8181-6d603aa2266c,2025-02-12,33976.93,USD,BANK_TRANSFER,REF66967296,CLEARED
207dc006-a635-4959-a75e-980d1e98c7b0,PAY-0314,adafe7eb-f9ab-439f-adc4-bb848744fc3e,83c5b079-d633-414a-b375-2d508f3089ac,2024-05-13,46804.38,USD,CASH,REF56853365,CLEARED
68b765ce-d14d-4c66-a645-5cd3d6c0c1fb,PAY-0315,186b71e0-0011-490f-918f-e1c2e5aad1bb,57b43ac8-b7f5-4cbe-9ff1-fbb6928e0707,2024-11-07,51988.29,USD,BANK_TRANSFER,REF55686946,PENDING
36e57e11-fe77-44c8-bb7f-eaa0c7cfeba7,PAY-0316,7cc9df04-3d35-47df-91a4-0f1195e1bcec,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-01-06,27006.47,USD,CREDIT_CARD,REF81253837,CLEARED
20e84763-669c-4765-a317-24c7702570c1,PAY-0317,195f8879-3d29-4e62-93d7-5c6f0b5df8d8,80362182-5357-489f-a3d9-bb50369dc679,2024-07-12,41621.1,USD,BANK_TRANSFER,REF86201419,CLEARED
9a51223d-0273-4eb7-abfb-36f1593fc3f8,PAY-0318,85c166a3-643e-4fa0-a2eb-9f0021a1bfed,71910904-e940-496b-8d38-f72d0ae26636,2024-11-17,89804.86,USD,BANK_TRANSFER,REF44403572,CLEARED
83fe0cfc-72d9-43d7-9021-e5f248f69e2c,PAY-0319,2c021c30-737f-4e5f-8f03-bf72e6fc6953,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-12-01,29085.44,USD,CREDIT_CARD,REF62160959,CLEARED
3cb6c2c5-5ab6-4e9c-8ea7-4168807c5f6f,PAY-0320,ab43322b-b290-4703-99d0-021a821144e4,42580fca-0e8a-4b72-8342-b7c741190aa7,2025-05-06,5441.77,USD,CHECK,REF37946342,CLEARED
b31b8459-07e5-4617-af1a-83fc7896faed,PAY-0321,33cf0ca2-1127-4a91-8e41-5a49991acb82,659b31f4-9d77-4534-aa3b-0561706bbe9a,2025-07-02,32393.31,USD,CASH,REF22279320,CLEARED
c96b709f-90a0-4716-ad3b-07ca6944e945,PAY-0322,689fc439-79e0-4093-855f-f7fc4bcd2a4a,912fdc8a-b1b4-4642-96ce-14002d68546b,2025-05-24,17881.4,USD,BANK_TRANSFER,REF45108790,CLEARED
1451f50f-6e2d-4c0b-8743-ac9c8c73855c,PAY-0323,bf918065-d4e8-4b85-b3a6-0595da6d82c9,30197940-e9b3-4b1c-9d3a-56ec42a311bc,2024-11-27,79103.88,USD,CHECK,REF78581815,CLEARED
2118c608-52dc-4e70-b04b-53d00fb28502,PAY-0324,4bf060bd-ed6b-4634-b40e-d5bb330b845c,d5da28fe-0fdf-45f5-b18a-b1bcdbbf4edb,2025-01-24,92091.63,USD,CREDIT_CARD,REF66341472,CLEARED
afdcc3e8-1445-4515-b521-29760712dcbb,PAY-0325,d0848635-9392-4427-9f67-1e8cf4223b81,8a5de554-d5b7-46cd-9cf0-b605ec9758ad,2025-01-15,17628.38,USD,BANK_TRANSFER,REF42940262,CLEARED
43236a4b-d613-4158-8ab4-114e0976c9fe,PAY-0326,40f8154b-b162-434f-957a-71e782730f3d,743a3525-a4e5-42cd-98b8-4f8012132acf,2024-09-08,86214.52,USD,BANK_TRANSFER,REF41218356,CLEARED
e94d873b-0d26-46c2-8e4d-9aec0aa5a0ca,PAY-0327,3f1dfbcf-9b8e-4584-9c80-41a7a10a39cb,912fdc8a-b1b4-4642-96ce-14002d68546b,2024-07-06,4138.61,USD,BANK_TRANSFER,REF89772259,CLEARED
ce83850e-6669-48fe-bfd5-9d63d983f71b,PAY-0328,7fbc1502-d584-4296-a1bc-f94ee043924b,ff23f093-b200-46c9-9d3f-f8e09d32ca6b,2025-05-28,3113.02,USD,BANK_TRANSFER,REF85415843,CLEARED
fb64cfea-6194-42e9-99db-27dab96b2303,PAY-0329,5713058a-08ef-4a13-9828-2b68249baee3,e5461c8e-8b40-4930-97b6-80d51ddf608a,2024-04-02,27913.21,USD,CHECK,REF56016506,REVERSED
fb8807bb-4594-48c8-9853-20af974c3f62,PAY-0330,e80f4910-63e7-481a-b9a3-d1d12b936ca2,22fab182-e8d2-44e3-8bec-19570919be08,2024-03-20,75779.34,USD,BANK_TRANSFER,REF57796520,CLEARED
c8b18c5a-b330-4ae3-8896-e3b265358e38,PAY-0331,0db85acf-c040-4427-84af-9abd201ad9c8,8c602997-9b9f-4dcb-b137-a3cb262691ec,2024-04-22,29729.33,USD,BANK_TRANSFER,REF10433687,CLEARED
1bd95cd2-6287-4f83-acc5-21fa8a32c825,PAY-0332,0863c98e-96eb-46cc-8b71-d84a04575a49,1ee7e4ce-4837-4eee-92cd-0440e3a59c0d,2025-06-05,13349.04,USD,BANK_TRANSFER,REF30695524,CLEARED
ba3d4b6b-1e02-4bcd-be43-a569fee77d5e,PAY-0333,aae9f680-ba56-4322-80a8-4b5a5ad2471e,90b398c9-1db5-42d0-9b56-9ec752d60a8c,2025-04-19,72801.11,USD,CASH,REF13164094,CLEARED
05514e09-fd9d-4f27-9150-3bb900e8e940,PAY-0334,536f5a6d-022e-4f56-a706-b52f54221b93,e5461c8e-8b40-4930-97b6-80d51ddf608a,2025-04-14,46517.55,USD,BANK_TRANSFER,REF32786889,CLEARED
29ef420c-2b19-4976-8769-fb922b40feb5,PAY-0335,51e8eb69-f06f-49c5-ae80-91e49e6277cb,fef071a5-d184-4992-95c6-15731a308120,2025-07-29,71249.01,USD,BANK_TRANSFER,REF57920461,CLEARED
